WRKCOUNT,TRIPPURP,HHSIZE,NWALKTRP,HHFAMINC2,TIMETOWK,WHYFROM,WKFMHMXX,WEBUSE,WHYTRP1S,WRKTRANS,WHYTO,HOUSEID,URBRUR,DRIVER,NBIKETRP,HHFAMINC,R_AGE,PERSONID,CNTTDTR,GCDWORK
1,NHB,2,5,Moderate,-1,GetMeal,Skip,Skip,Shopping,Skip,BuyGoods,10297162,Urban,Yes,0,35K-40K,68,1,5,-1
1,HBSHOP,2,5,Moderate,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10297162,Urban,Yes,0,35K-40K,68,1,5,-1
1,HBSOCREC,2,3,Moderate,10,Home,Skip,Skip,SocialRecreation,PickupTruck,GoToGym,10297162,Urban,Yes,0,35K-40K,69,2,7,6
1,HBSOCREC,2,3,Moderate,10,GoToGym,Skip,Skip,ReturnHome,PickupTruck,Home,10297162,Urban,Yes,0,35K-40K,69,2,7,6
1,HBSHOP,2,3,Moderate,10,Home,Skip,Skip,Family,PickupTruck,BuyService,10297162,Urban,Yes,0,35K-40K,69,2,7,6
1,NHB,2,3,Moderate,10,BuyService,Skip,Skip,Family,PickupTruck,FamilyPersonalBusiness,10297162,Urban,Yes,0,35K-40K,69,2,7,6
1,NHB,2,3,Moderate,10,FamilyPersonalBusiness,Skip,Skip,EatMeal,PickupTruck,GetMeal,10297162,Urban,Yes,0,35K-40K,69,2,7,6
1,NHB,2,3,Moderate,10,GetMeal,Skip,Skip,Shopping,PickupTruck,BuyGoods,10297162,Urban,Yes,0,35K-40K,69,2,7,6
1,HBSHOP,2,3,Moderate,10,BuyGoods,Skip,Skip,ReturnHome,PickupTruck,Home,10297162,Urban,Yes,0,35K-40K,69,2,7,6
2,HBSHOP,4,0,VeryLow,10,Home,Skip,AlmostEveryday,Shopping,Car,BuyGoods,10297724,Urban,Yes,0,15K-20K,49,1,2,4
2,HBSHOP,4,0,VeryLow,10,BuyGoods,Skip,AlmostEveryday,ReturnHome,Car,Home,10297724,Urban,Yes,0,15K-20K,49,1,2,4
2,HBW,4,0,VeryLow,10,Home,Skip,SeveralWeek,ToWork,Car,GoToWork,10297724,Urban,Yes,0,15K-20K,20,2,4,2
2,HBW,4,0,VeryLow,10,GoToWork,Skip,SeveralWeek,ReturnHome,Car,Home,10297724,Urban,Yes,0,15K-20K,20,2,4,2
2,HBSOCREC,4,0,VeryLow,10,Home,Skip,SeveralWeek,SocialRecreation,Car,VisitFriends,10297724,Urban,Yes,0,15K-20K,20,2,4,2
2,HBSOCREC,4,0,VeryLow,10,VisitFriends,Skip,SeveralWeek,ReturnHome,Car,Home,10297724,Urban,Yes,0,15K-20K,20,2,4,2
2,HBSHOP,4,1,VeryLow,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10297724,Urban,No,0,15K-20K,21,3,4,-1
2,HBSHOP,4,1,VeryLow,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10297724,Urban,No,0,15K-20K,21,3,4,-1
2,HBSOCREC,4,1,VeryLow,-1,Home,Skip,AlmostEveryday,EatMeal,Skip,SocialEvent,10297724,Urban,No,0,15K-20K,21,3,4,-1
2,HBSOCREC,4,1,VeryLow,-1,SocialEvent,Skip,AlmostEveryday,ReturnHome,Skip,Home,10297724,Urban,No,0,15K-20K,21,3,4,-1
2,HBSHOP,4,-1,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10297724,Urban,Skip,-1,15K-20K,0,4,4,-1
2,HBSHOP,4,-1,VeryLow,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10297724,Urban,Skip,-1,15K-20K,0,4,4,-1
2,HBSOCREC,4,-1,VeryLow,-1,Home,Skip,Skip,EatMeal,Skip,SocialEvent,10297724,Urban,Skip,-1,15K-20K,0,4,4,-1
2,HBSOCREC,4,-1,VeryLow,-1,SocialEvent,Skip,Skip,ReturnHome,Skip,Home,10297724,Urban,Skip,-1,15K-20K,0,4,4,-1
0,HBSOCREC,1,3,ExtremelyLow,-1,Home,Skip,Skip,SocialRecreation,Skip,VisitFriends,10306840,Urban,Yes,0,lessthan5K,88,1,5,-1
0,NHB,1,3,ExtremelyLow,-1,VisitFriends,Skip,Skip,Family,Skip,Shopping,10306840,Urban,Yes,0,lessthan5K,88,1,5,-1
0,NHB,1,3,ExtremelyLow,-1,Shopping,Skip,Skip,EatMeal,Skip,GetMeal,10306840,Urban,Yes,0,lessthan5K,88,1,5,-1
0,NHB,1,3,ExtremelyLow,-1,GetMeal,Skip,Skip,Other,Skip,Other,10306840,Urban,Yes,0,lessthan5K,88,1,5,-1
0,HBO,1,3,ExtremelyLow,-1,Other,Skip,Skip,ReturnHome,Skip,Home,10306840,Urban,Yes,0,lessthan5K,88,1,5,-1
1,HBSHOP,2,7,Moderate,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10308077,Urban,Yes,0,35K-40K,65,1,2,-1
1,HBSHOP,2,7,Moderate,-1,BuyGoods,Skip,AlmostEveryday,ReturnHome,Skip,Home,10308077,Urban,Yes,0,35K-40K,65,1,2,-1
0,HBSOCREC,2,3,High,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,GoToGym,10316036,Rural,Yes,5,55K-60K,57,1,4,-1
0,NHB,2,3,High,-1,GoToGym,Skip,AlmostEveryday,SocialRecreation,Skip,GoToGym,10316036,Rural,Yes,5,55K-60K,57,1,4,-1
0,NHB,2,3,High,-1,GoToGym,Skip,AlmostEveryday,Family,Skip,PTA,10316036,Rural,Yes,5,55K-60K,57,1,4,-1
0,HBO,2,3,High,-1,PTA,Skip,AlmostEveryday,ReturnHome,Skip,Home,10316036,Rural,Yes,5,55K-60K,57,1,4,-1
0,HBO,2,1,High,-1,Home,Skip,AlmostEveryday,Family,Skip,PTA,10316036,Rural,Yes,3,55K-60K,63,2,2,-1
0,HBO,2,1,High,-1,PTA,Skip,AlmostEveryday,ReturnHome,Skip,Home,10316036,Rural,Yes,3,55K-60K,63,2,2,-1
2,HBW,3,2,ExtremelyLow,15,Home,Skip,Skip,ToWork,Car,GoToWork,10316504,Urban,Yes,0,5K-10K,21,1,2,3
2,HBW,3,2,ExtremelyLow,15,GoToWork,Skip,Skip,ReturnHome,Car,Home,10316504,Urban,Yes,0,5K-10K,21,1,2,3
2,HBO,3,-1,ExtremelyLow,-1,Home,Skip,Skip,Family,Skip,DayCare,10316504,Urban,Skip,-1,5K-10K,2,3,1,-1
0,HBSOCREC,2,7,Low,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,10316894,Urban,Yes,0,20K-25K,69,1,3,-1
0,NHB,2,7,Low,-1,GoToGym,Skip,Skip,Shopping,Skip,BuyGoods,10316894,Urban,Yes,0,20K-25K,69,1,3,-1
0,HBSHOP,2,7,Low,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10316894,Urban,Yes,0,20K-25K,69,1,3,-1
0,HBSOCREC,2,7,Low,-1,Home,Skip,Skip,SocialRecreation,Skip,GoToGym,10316894,Urban,Yes,0,20K-25K,73,2,3,-1
0,NHB,2,7,Low,-1,GoToGym,Skip,Skip,Shopping,Skip,BuyGoods,10316894,Urban,Yes,0,20K-25K,73,2,3,-1
0,HBSHOP,2,7,Low,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10316894,Urban,Yes,0,20K-25K,73,2,3,-1
0,HBO,1,0,ExtremelyLow,-1,Home,Skip,Skip,Medical,Skip,MedicalService,10324844,Urban,Yes,0,5K-10K,88,1,4,-1
0,HBO,1,0,ExtremelyLow,-1,MedicalService,Skip,Skip,ReturnHome,Skip,Home,10324844,Urban,Yes,0,5K-10K,88,1,4,-1
0,HBSHOP,1,0,ExtremelyLow,-1,Home,Skip,Skip,EatMeal,Skip,GetMeal,10324844,Urban,Yes,0,5K-10K,88,1,4,-1
0,HBSHOP,1,0,ExtremelyLow,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,10324844,Urban,Yes,0,5K-10K,88,1,4,-1
1,HBSHOP,2,4,High,-1,Home,Skip,OnceWeek,Shopping,Skip,BuyGoods,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,NHB,2,4,High,-1,BuyGoods,Skip,OnceWeek,Family,Skip,BuyService,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,HBSHOP,2,4,High,-1,BuyService,Skip,OnceWeek,ReturnHome,Skip,Home,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,HBSOCREC,2,4,High,-1,Home,Skip,OnceWeek,SocialRecreation,Skip,VisitFriends,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,NHB,2,4,High,-1,VisitFriends,Skip,OnceWeek,Family,Skip,BuyService,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,NHB,2,4,High,-1,BuyService,Skip,OnceWeek,Family,Skip,BuyService,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,HBSHOP,2,4,High,-1,BuyService,Skip,OnceWeek,ReturnHome,Skip,Home,10333882,Urban,Yes,0,morethan100K,55,1,7,-1
1,HBW,2,0,High,50,Home,FewYear,AlmostEveryday,ToWork,Car,GoToWork,10333882,Urban,Yes,0,morethan100K,56,2,4,28
1,NHB,2,0,High,50,GoToWork,FewYear,AlmostEveryday,EatMeal,Car,GetMeal,10333882,Urban,Yes,0,morethan100K,56,2,4,28
1,NHB,2,0,High,50,GetMeal,FewYear,AlmostEveryday,ReturnWork,Car,ReturnToWork,10333882,Urban,Yes,0,morethan100K,56,2,4,28
1,HBW,2,0,High,50,ReturnToWork,FewYear,AlmostEveryday,ReturnHome,Car,Home,10333882,Urban,Yes,0,morethan100K,56,2,4,28
3,HBO,5,3,High,5,Home,Skip,AlmostEveryday,ServePassenger,Van,DropSomeoneOff,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBO,5,3,High,5,DropSomeoneOff,Skip,AlmostEveryday,ReturnHome,Van,Home,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBO,5,3,High,5,Home,Skip,AlmostEveryday,ServePassenger,Van,DropSomeoneOff,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,NHB,5,3,High,5,DropSomeoneOff,Skip,AlmostEveryday,EatMeal,Van,GetMeal,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBSHOP,5,3,High,5,GetMeal,Skip,AlmostEveryday,ReturnHome,Van,Home,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBO,5,3,High,5,Home,Skip,AlmostEveryday,ServePassenger,Van,PickUpSomeone,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,NHB,5,3,High,5,PickUpSomeone,Skip,AlmostEveryday,Family,Van,BuyService,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBSHOP,5,3,High,5,BuyService,Skip,AlmostEveryday,ReturnHome,Van,Home,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBO,5,3,High,5,Home,Skip,AlmostEveryday,ServePassenger,Van,PickUpSomeone,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBO,5,3,High,5,PickUpSomeone,Skip,AlmostEveryday,ReturnHome,Van,Home,10336557,Urban,Yes,0,60K-65K,37,1,10,4
3,HBO,5,-1,High,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10336557,Urban,Skip,-1,60K-65K,12,4,2,-1
3,HBO,5,-1,High,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,10336557,Urban,Skip,-1,60K-65K,12,4,2,-1
3,HBO,5,-1,High,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10336557,Urban,Skip,-1,60K-65K,7,5,3,-1
3,NHB,5,-1,High,-1,GoSchoolAsStudent,Skip,Skip,ServePassenger,Skip,TakeAndWait,10336557,Urban,Skip,-1,60K-65K,7,5,3,-1
3,HBO,5,-1,High,-1,TakeAndWait,Skip,Skip,ReturnHome,Skip,Home,10336557,Urban,Skip,-1,60K-65K,7,5,3,-1
1,HBSOCREC,2,14,High,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,VisitFriends,10336913,Rural,Yes,0,65K-70K,57,1,6,-1
1,HBSOCREC,2,14,High,-1,VisitFriends,Skip,AlmostEveryday,ReturnHome,Skip,Home,10336913,Rural,Yes,0,65K-70K,57,1,6,-1
1,HBSOCREC,2,14,High,-1,Home,Skip,AlmostEveryday,SocialRecreation,Skip,HangOut,10336913,Rural,Yes,0,65K-70K,57,1,6,-1
1,HBSOCREC,2,14,High,-1,HangOut,Skip,AlmostEveryday,ReturnHome,Skip,Home,10336913,Rural,Yes,0,65K-70K,57,1,6,-1
1,HBSHOP,2,14,High,-1,Home,Skip,AlmostEveryday,EatMeal,Skip,GetMeal,10336913,Rural,Yes,0,65K-70K,57,1,6,-1
1,HBSHOP,2,14,High,-1,GetMeal,Skip,AlmostEveryday,ReturnHome,Skip,Home,10336913,Rural,Yes,0,65K-70K,57,1,6,-1
1,HBSOCREC,2,0,High,8,Home,Skip,AlmostEveryday,SocialRecreation,PickupTruck,GoToGym,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSOCREC,2,0,High,8,GoToGym,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSOCREC,2,0,High,8,Home,Skip,AlmostEveryday,SocialRecreation,PickupTruck,VisitFriends,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSOCREC,2,0,High,8,VisitFriends,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSOCREC,2,0,High,8,Home,Skip,AlmostEveryday,SocialRecreation,PickupTruck,HangOut,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSOCREC,2,0,High,8,HangOut,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSHOP,2,0,High,8,Home,Skip,AlmostEveryday,EatMeal,PickupTruck,GetMeal,10336913,Rural,Yes,0,65K-70K,51,2,8,4
1,HBSHOP,2,0,High,8,GetMeal,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10336913,Rural,Yes,0,65K-70K,51,2,8,4
2,HBO,4,3,Moderate,30,Home,Skip,AlmostEveryday,Other,PickupTruck,SchoolOrReligiousActivity,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,SchoolOrReligiousActivity,Skip,AlmostEveryday,Shopping,PickupTruck,BuyGas,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,BuyGas,Skip,AlmostEveryday,School,PickupTruck,GoSchoolAsStudent,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,GoSchoolAsStudent,Skip,AlmostEveryday,School,PickupTruck,GoSchoolAsStudent,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,GoSchoolAsStudent,Skip,AlmostEveryday,School,PickupTruck,GoSchoolAsStudent,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,GoSchoolAsStudent,Skip,AlmostEveryday,ToWork,PickupTruck,GoToWork,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,GoToWork,Skip,AlmostEveryday,Family,PickupTruck,BuyService,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,HBSHOP,4,3,Moderate,30,BuyService,Skip,AlmostEveryday,ReturnHome,PickupTruck,Home,10337723,Rural,Yes,0,40K-45K,31,1,8,9
2,NHB,4,3,Moderate,30,Skip,Skip,OnceWeek,Shopping,Car,BuyGas,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,NHB,4,3,Moderate,30,BuyGas,Skip,OnceWeek,WorkRelated,Car,OtherWorkRelated,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,NHB,4,3,Moderate,30,OtherWorkRelated,Skip,OnceWeek,Shopping,Car,BuyGas,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,NHB,4,3,Moderate,30,BuyGas,Skip,OnceWeek,EatMeal,Car,GetMeal,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,NHB,4,3,Moderate,30,GetMeal,Skip,OnceWeek,WorkRelated,Car,OtherWorkRelated,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,NHB,4,3,Moderate,30,OtherWorkRelated,Skip,OnceWeek,WorkRelated,Car,OtherWorkRelated,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,NHB,4,3,Moderate,30,OtherWorkRelated,Skip,OnceWeek,ToWork,Car,GoToWork,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,HBW,4,3,Moderate,30,GoToWork,Skip,OnceWeek,ReturnHome,Car,Home,10337723,Rural,Yes,0,40K-45K,31,2,8,16
2,HBO,4,-1,Moderate,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10337723,Rural,Skip,-1,40K-45K,8,3,2,-1
2,HBO,4,-1,Moderate,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,10337723,Rural,Skip,-1,40K-45K,8,3,2,-1
2,HBO,4,-1,Moderate,-1,Home,Skip,Skip,School,Skip,GoSchoolAsStudent,10337723,Rural,Skip,-1,40K-45K,6,4,2,-1
2,HBO,4,-1,Moderate,-1,GoSchoolAsStudent,Skip,Skip,ReturnHome,Skip,Home,10337723,Rural,Skip,-1,40K-45K,6,4,2,-1
2,HBW,2,4,Moderate,20,Home,Skip,SeveralWeek,ToWork,SUV,GoToWork,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,NHB,2,4,Moderate,20,GoToWork,Skip,SeveralWeek,SocialRecreation,SUV,GoToGym,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,NHB,2,4,Moderate,20,GoToGym,Skip,SeveralWeek,EatMeal,SUV,GetMeal,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,NHB,2,4,Moderate,20,GetMeal,Skip,SeveralWeek,ReturnWork,SUV,ReturnToWork,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,HBW,2,4,Moderate,20,ReturnToWork,Skip,SeveralWeek,ReturnHome,SUV,Home,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,HBSHOP,2,4,Moderate,20,Home,Skip,SeveralWeek,Shopping,SUV,BuyGoods,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,HBSHOP,2,4,Moderate,20,BuyGoods,Skip,SeveralWeek,ReturnHome,SUV,Home,10341056,Urban,Yes,0,35K-40K,50,1,7,5
2,HBSHOP,2,3,Moderate,5,Home,Skip,SeveralWeek,Family,PickupTruck,BuyService,10341056,Urban,Yes,1,35K-40K,47,2,4,2
2,NHB,2,3,Moderate,5,BuyService,Skip,SeveralWeek,Family,PickupTruck,BuyService,10341056,Urban,Yes,1,35K-40K,47,2,4,2
2,NHB,2,3,Moderate,5,BuyService,Skip,SeveralWeek,ToWork,PickupTruck,GoToWork,10341056,Urban,Yes,1,35K-40K,47,2,4,2
2,HBW,2,3,Moderate,5,GoToWork,Skip,SeveralWeek,ReturnHome,PickupTruck,Home,10341056,Urban,Yes,1,35K-40K,47,2,4,2
0,HBSHOP,2,14,Moderate,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10343199,Urban,Yes,0,40K-45K,76,1,3,-1
0,NHB,2,14,Moderate,-1,BuyGoods,Skip,Skip,EatMeal,Skip,GetMeal,10343199,Urban,Yes,0,40K-45K,76,1,3,-1
0,HBSHOP,2,14,Moderate,-1,GetMeal,Skip,Skip,ReturnHome,Skip,Home,10343199,Urban,Yes,0,40K-45K,76,1,3,-1
0,HBSHOP,2,7,Moderate,-1,Home,Skip,OnceWeek,Shopping,Skip,BuyGoods,10343199,Urban,Yes,0,40K-45K,71,2,3,-1
0,NHB,2,7,Moderate,-1,BuyGoods,Skip,OnceWeek,EatMeal,Skip,GetMeal,10343199,Urban,Yes,0,40K-45K,71,2,3,-1
0,HBSHOP,2,7,Moderate,-1,GetMeal,Skip,OnceWeek,ReturnHome,Skip,Home,10343199,Urban,Yes,0,40K-45K,71,2,3,-1
0,HBO,2,20,VeryLow,-1,Home,Skip,Skip,ServePassenger,Skip,DropSomeoneOff,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,HBO,2,20,VeryLow,-1,DropSomeoneOff,Skip,Skip,ReturnHome,Skip,Home,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,HBSHOP,2,20,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,NHB,2,20,VeryLow,-1,BuyGoods,Skip,Skip,Medical,Skip,MedicalService,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,HBO,2,20,VeryLow,-1,MedicalService,Skip,Skip,ReturnHome,Skip,Home,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,HBSHOP,2,20,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,HBSHOP,2,20,VeryLow,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10353880,Urban,Yes,0,15K-20K,59,1,7,-1
0,HBO,2,0,VeryLow,-1,Home,Skip,Skip,ServePassenger,Skip,TransportSomeone,10353880,Urban,No,0,15K-20K,58,2,7,-1
0,HBO,2,0,VeryLow,-1,TransportSomeone,Skip,Skip,ReturnHome,Skip,Home,10353880,Urban,No,0,15K-20K,58,2,7,-1
0,HBSHOP,2,0,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10353880,Urban,No,0,15K-20K,58,2,7,-1
0,NHB,2,0,VeryLow,-1,BuyGoods,Skip,Skip,Medical,Skip,MedicalService,10353880,Urban,No,0,15K-20K,58,2,7,-1
0,HBO,2,0,VeryLow,-1,MedicalService,Skip,Skip,ReturnHome,Skip,Home,10353880,Urban,No,0,15K-20K,58,2,7,-1
0,HBSHOP,2,0,VeryLow,-1,Home,Skip,Skip,Shopping,Skip,BuyGoods,10353880,Urban,No,0,15K-20K,58,2,7,-1
0,HBSHOP,2,0,VeryLow,-1,BuyGoods,Skip,Skip,ReturnHome,Skip,Home,10353880,Urban,No,0,15K-20K,58,2,7,-1
2,HBW,2,5,High,75,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,10362435,Urban,Yes,0,70K-75K,54,1,6,55
2,NHB,2,5,High,75,GoToWork,Skip,AlmostEveryday,Family,Car,Shopping,10362435,Urban,Yes,0,70K-75K,54,1,6,55
2,NHB,2,5,High,75,Shopping,Skip,AlmostEveryday,ReturnWork,Car,ReturnToWork,10362435,Urban,Yes,0,70K-75K,54,1,6,55
2,HBW,2,5,High,75,ReturnToWork,Skip,AlmostEveryday,ReturnHome,Car,Home,10362435,Urban,Yes,0,70K-75K,54,1,6,55
2,HBSOCREC,2,5,High,75,Home,Skip,AlmostEveryday,SocialRecreation,Car,HangOut,10362435,Urban,Yes,0,70K-75K,54,1,6,55
2,HBSOCREC,2,5,High,75,HangOut,Skip,AlmostEveryday,ReturnHome,Car,Home,10362435,Urban,Yes,0,70K-75K,54,1,6,55
2,HBW,2,5,High,20,Home,Skip,AlmostEveryday,ToWork,Car,GoToWork,10362435,Urban,Yes,0,70K-75K,50,2,5,4
2,NHB,2,5,High,20,GoToWork,Skip,AlmostEveryday,Family,Car,Shopping,10362435,Urban,Yes,0,70K-75K,50,2,5,4
2,HBSHOP,2,5,High,20,Shopping,Skip,AlmostEveryday,ReturnHome,Car,Home,10362435,Urban,Yes,0,70K-75K,50,2,5,4
2,HBSOCREC,2,5,High,20,Home,Skip,AlmostEveryday,SocialRecreation,Car,HangOut,10362435,Urban,Yes,0,70K-75K,50,2,5,4
2,HBSOCREC,2,5,High,20,HangOut,Skip,AlmostEveryday,ReturnHome,Car,Home,10362435,Urban,Yes,0,70K-75K,50,2,5,4
2,HBW,2,6,High,30,Home,Skip,OnceMonth,ToWork,Car,GoToWork,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,NHB,2,6,High,30,GoToWork,Skip,OnceMonth,WorkRelated,Car,OtherWorkRelated,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,NHB,2,6,High,30,OtherWorkRelated,Skip,OnceMonth,EatMeal,Car,GetMeal,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,NHB,2,6,High,30,GetMeal,Skip,OnceMonth,WorkRelated,Car,OtherWorkRelated,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,NHB,2,6,High,30,OtherWorkRelated,Skip,OnceMonth,WorkRelated,Car,OtherWorkRelated,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,NHB,2,6,High,30,OtherWorkRelated,Skip,OnceMonth,WorkRelated,Car,OtherWorkRelated,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,NHB,2,6,High,30,OtherWorkRelated,Skip,OnceMonth,ReturnWork,Car,ReturnToWork,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,HBW,2,6,High,30,ReturnToWork,Skip,OnceMonth,ReturnHome,Car,Home,10369920,Urban,Yes,0,80K-100K,34,1,8,20
2,HBW,2,6,High,45,Home,Skip,SeveralWeek,ToWork,Car,GoToWork,10369920,Urban,Yes,0,80K-100K,37,2,4,13
2,NHB,2,6,High,45,GoToWork,Skip,SeveralWeek,EatMeal,Car,GetMeal,10369920,Urban,Yes,0,80K-100K,37,2,4,13
2,NHB,2,6,High,45,GetMeal,Skip,SeveralWeek,ReturnWork,Car,ReturnToWork,10369920,Urban,Yes,0,80K-100K,37,2,4,13
2,HBW,2,6,High,45,ReturnToWork,Skip,SeveralWeek,ReturnHome,Car,Home,10369920,Urban,Yes,0,80K-100K,37,2,4,13
0,HBSOCREC,2,0,Moderate,-1,Home,Skip,SeveralWeek,EatMeal,Skip,SocialEvent,10373141,Urban,Yes,3,30K-35K,73,1,2,-1
0,HBSOCREC,2,0,Moderate,-1,SocialEvent,Skip,SeveralWeek,ReturnHome,Skip,Home,10373141,Urban,Yes,3,30K-35K,73,1,2,-1
0,HBO,2,2,Moderate,-1,Home,Skip,SeveralWeek,Other,Skip,SchoolOrReligiousActivity,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,NHB,2,2,Moderate,-1,SchoolOrReligiousActivity,Skip,SeveralWeek,Shopping,Skip,BuyGoods,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,NHB,2,2,Moderate,-1,BuyGoods,Skip,SeveralWeek,Shopping,Skip,BuyGoods,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,NHB,2,2,Moderate,-1,BuyGoods,Skip,SeveralWeek,Medical,Skip,MedicalService,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,NHB,2,2,Moderate,-1,MedicalService,Skip,SeveralWeek,Shopping,Skip,BuyGoods,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,HBSHOP,2,2,Moderate,-1,BuyGoods,Skip,SeveralWeek,ReturnHome,Skip,Home,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,HBSOCREC,2,2,Moderate,-1,Home,Skip,SeveralWeek,EatMeal,Skip,SocialEvent,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,HBSOCREC,2,2,Moderate,-1,SocialEvent,Skip,SeveralWeek,ReturnHome,Skip,Home,10373141,Urban,Yes,0,30K-35K,75,2,8,-1
0,HBSHOP,2,7,High,-1,Home,Skip,AlmostEveryday,Shopping,Skip,BuyGoods,10373927,Urban,Yes,0,morethan100K,69,1,14,-1
