HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE,HHSIZE,WEBUSE.1,HHFAMINC2
40034701,1,12,1,4,8,3,2,0,42,0,1,10,0,0,25,0,1,1,3,5,12.4,15.85,-9.0,0,0,0,0,1,2,0,2
40034701,1,8,3,2,3,3,2,0,42,0,1,10,0,0,25,0,1,1,3,5,12.4,15.85,-9.0,0,0,0,0,1,2,0,2
40034701,2,0,4,8,12,3,2,0,42,2,1,10,0,0,10,0,1,1,10,3,0.54,1.02,-9.0,0,0,0,0,1,2,0,2
40034701,2,12,1,5,9,3,2,0,42,2,1,10,0,0,10,0,1,1,10,3,0.54,1.02,-9.0,0,0,0,0,1,2,0,2
40034701,2,9,3,2,3,3,2,0,42,2,1,10,0,0,10,0,1,1,10,3,0.54,1.02,-9.0,0,0,0,0,1,2,0,2
40034794,1,0,4,8,12,8,1,0,58,0,1,3,0,0,25,0,1,1,2,2,14.2,20.34,-9.0,2,0,0,0,1,2,0,2
40034794,1,12,4,2,3,8,1,0,58,0,1,3,0,0,25,0,1,1,2,2,14.2,20.34,-9.0,2,0,0,0,1,2,0,2
40034794,2,0,2,1,2,8,1,0,58,0,0,5,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
40034794,2,3,2,2,3,8,1,0,58,0,0,5,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
40034922,1,0,0,0,4,9,0,0,80,0,0,10,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,1,4,0,2,3,9,0,0,80,0,0,10,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,1,0,2,1,2,9,0,0,80,0,0,10,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,1,3,1,1,5,9,0,0,80,0,0,10,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,1,5,2,2,3,9,0,0,80,0,0,10,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,2,0,0,0,6,9,0,0,77,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,2,6,0,2,3,9,0,0,77,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,2,0,2,1,2,9,0,0,77,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,2,3,1,1,2,9,0,0,77,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40034922,2,3,2,2,3,9,0,0,77,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40036942,1,6,1,0,6,5,0,1,66,0,0,5,0,0,-1,0,0,0,3,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40036942,1,6,1,0,6,5,0,1,66,0,0,5,0,0,-1,0,0,0,3,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40036942,1,6,0,2,3,5,0,1,66,0,0,5,0,0,-1,0,0,0,3,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40036942,2,0,0,0,6,5,0,1,67,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40036942,2,6,1,0,6,5,0,1,67,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40036942,2,6,0,2,3,5,0,1,67,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40037185,1,0,3,2,3,8,2,0,47,0,1,14,0,0,47,0,1,1,15,4,17.04,22.98,-9.0,2,0,0,0,1,2,0,2
40037185,1,0,4,8,12,8,2,0,47,0,1,14,0,0,47,0,1,1,15,4,17.04,22.98,-9.0,2,0,0,0,1,2,0,2
40037185,1,12,1,3,7,8,2,0,47,0,1,14,0,0,47,0,1,1,15,4,17.04,22.98,-9.0,2,0,0,0,1,2,0,2
40037185,1,7,2,2,3,8,2,0,47,0,1,14,0,0,47,0,1,1,15,4,17.04,22.98,-9.0,2,0,0,0,1,2,0,2
40037185,2,0,3,2,3,8,2,0,63,0,3,20,0,0,-1,0,3,3,5,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
40037185,2,0,3,5,9,8,2,0,63,0,3,20,0,0,-1,0,3,3,5,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
40037185,2,9,3,2,15,8,2,0,63,0,3,20,0,0,-1,0,3,3,5,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
40037185,2,15,3,2,3,8,2,0,63,0,3,20,0,0,-1,0,3,3,5,4,-9.0,-9.0,-9.0,2,0,0,0,1,2,0,2
40041602,1,0,2,1,2,9,0,0,83,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,1,3,1,3,7,9,0,0,83,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,1,7,2,2,3,9,0,0,83,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,1,0,2,3,7,9,0,0,83,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,1,7,2,2,3,9,0,0,83,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,2,0,2,1,2,9,0,0,82,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,2,3,1,3,7,9,0,0,82,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,2,7,2,2,3,9,0,0,82,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,2,0,2,3,7,9,0,0,82,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40041602,2,7,2,2,3,9,0,0,82,0,0,0,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,1
40042720,1,0,2,1,2,3,0,0,85,0,0,4,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,0,0,3,2,1,2,0,2
40042720,1,3,2,2,3,3,0,0,85,0,0,4,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,0,0,3,2,1,2,0,2
40044059,1,0,0,0,4,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044059,1,4,0,2,3,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044059,1,0,3,1,1,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044059,1,2,1,1,2,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044059,1,3,1,1,1,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044059,1,2,1,1,1,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044059,1,2,3,2,3,2,0,0,86,0,0,20,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,3,0,2,1,5,1,1,0
40044643,1,0,2,1,5,3,0,0,92,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,2,2,1,2,1,3,2
40044643,1,5,2,2,3,3,0,0,92,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,2,2,1,2,1,3,2
40044643,1,0,2,1,2,3,0,0,92,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,2,2,1,2,1,3,2
40044643,1,3,2,2,3,3,0,0,92,0,0,5,0,0,-1,0,0,0,0,4,-9.0,-9.0,-9.0,3,2,2,1,2,1,3,2
40049859,1,0,2,1,2,3,0,1,69,0,0,70,0,0,-1,0,0,0,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,2
40049859,1,3,1,0,6,3,0,1,69,0,0,70,0,0,-1,0,0,0,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,2
40049859,1,6,1,3,7,3,0,1,69,0,0,70,0,0,-1,0,0,0,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,2
40049859,1,7,1,1,1,3,0,1,69,0,0,70,0,0,-1,0,0,0,3,4,-9.0,-9.0,-9.0,0,0,0,0,1,1,0,2
40050108,1,7,2,2,3,7,0,0,63,0,0,1,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050108,1,0,0,0,4,7,0,0,63,0,0,1,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050108,1,4,0,2,3,7,0,0,63,0,0,1,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050108,2,11,1,6,14,7,0,0,66,0,0,5,0,0,-1,0,0,0,2,4,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050108,2,14,3,2,3,7,0,0,66,0,0,5,0,0,-1,0,0,0,2,4,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050108,2,0,0,0,4,7,0,0,66,0,0,5,0,0,-1,0,0,0,2,4,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050108,2,4,0,2,3,7,0,0,66,0,0,5,0,0,-1,0,0,0,2,4,-9.0,-9.0,-9.0,3,0,0,0,1,2,0,2
40050734,1,0,3,7,17,3,0,0,76,0,0,3,0,0,-1,0,0,0,30,3,-9.0,-9.0,-9.0,0,2,3,0,1,1,0,2
40050734,1,17,1,7,17,3,0,0,76,0,0,3,0,0,-1,0,0,0,30,3,-9.0,-9.0,-9.0,0,2,3,0,1,1,0,2
40050734,1,17,3,2,3,3,0,0,76,0,0,3,0,0,-1,0,0,0,30,3,-9.0,-9.0,-9.0,0,2,3,0,1,1,0,2
40051446,1,0,4,8,12,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,1,12,1,1,5,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,1,5,1,8,12,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,1,12,1,3,7,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,1,7,1,8,13,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,1,13,1,1,2,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,1,3,2,2,3,9,2,0,65,0,1,5,0,0,35,2,1,1,3,7,13.17,17.66,-9.0,2,2,0,0,1,2,0,1
40051446,2,0,4,8,12,9,2,0,66,0,3,0,0,0,-1,0,3,3,2,2,-9.0,-9.0,-9.0,2,2,0,0,1,2,0,1
40051446,2,12,4,2,3,9,2,0,66,0,3,0,0,0,-1,0,3,3,2,2,-9.0,-9.0,-9.0,2,2,0,0,1,2,0,1
40053122,1,15,2,1,2,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40053122,1,3,1,8,12,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40053122,1,12,1,1,5,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40053122,1,5,2,2,15,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40053122,1,15,4,8,13,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40053122,1,13,1,1,2,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40053122,1,3,2,2,3,9,1,0,56,0,1,7,0,0,15,3,1,1,0,7,996.91,1195.49,-9.0,3,0,3,0,1,1,0,1
40055878,1,0,3,2,3,1,0,0,92,0,0,14,0,0,-1,0,0,0,3,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
40055878,1,0,3,2,3,1,0,0,92,0,0,14,0,0,-1,0,0,0,3,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
40055878,2,0,3,2,3,1,0,0,86,0,0,20,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
40055878,2,0,3,2,3,1,0,0,86,0,0,20,0,0,-1,0,0,0,2,2,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,0
40057659,1,0,4,8,12,3,3,0,53,0,3,7,2,0,-1,0,3,3,5,6,-9.0,-9.0,-9.0,1,0,0,2,1,3,0,2
40057659,1,12,1,1,5,3,3,0,53,0,3,7,2,0,-1,0,3,3,5,6,-9.0,-9.0,-9.0,1,0,0,2,1,3,0,2
40057659,1,5,1,1,2,3,3,0,53,0,3,7,2,0,-1,0,3,3,5,6,-9.0,-9.0,-9.0,1,0,0,2,1,3,0,2
40057659,1,3,2,2,15,3,3,0,53,0,3,7,2,0,-1,0,3,3,5,6,-9.0,-9.0,-9.0,1,0,0,2,1,3,0,2
40057659,1,15,2,1,2,3,3,0,53,0,3,7,2,0,-1,0,3,3,5,6,-9.0,-9.0,-9.0,1,0,0,2,1,3,0,2
40057659,1,3,2,2,3,3,3,0,53,0,3,7,2,0,-1,0,3,3,5,6,-9.0,-9.0,-9.0,1,0,0,2,1,3,0,2
40057659,2,0,4,8,12,3,3,0,52,0,2,7,0,0,20,0,2,2,1,1,4.49,6.71,-9.0,1,0,0,2,1,3,0,2
40058088,1,0,3,1,1,9,1,1,60,0,7,7,0,0,60,0,7,7,1,2,19.05,22.06,-9.0,0,0,0,0,1,2,0,1
40058088,1,2,3,2,3,9,1,1,60,0,7,7,0,0,60,0,7,7,1,2,19.05,22.06,-9.0,0,0,0,0,1,2,0,1
40059152,1,0,3,1,1,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40059152,1,2,1,1,5,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40059152,1,5,1,1,1,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40059152,1,2,1,1,2,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40059152,1,3,2,2,3,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40059152,1,0,3,2,3,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40059152,1,0,3,2,3,0,1,0,60,0,1,1,0,0,15,0,1,1,1,7,1.16,1.53,-9.0,2,0,0,0,1,1,0,0
40064407,1,0,3,4,8,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,1,8,1,4,8,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,1,8,3,2,3,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,1,0,0,0,4,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,1,4,1,4,8,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,1,8,1,4,8,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,1,8,3,2,3,1,0,0,74,0,0,5,0,0,-1,0,0,0,0,7,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,2,0,3,4,8,1,0,0,73,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,2,8,1,4,8,1,0,0,73,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40064407,2,8,3,2,3,1,0,0,73,0,0,0,0,0,-1,0,0,0,0,3,-9.0,-9.0,-9.0,0,2,0,0,5,2,1,0
40065215,1,0,2,1,2,9,2,0,69,0,3,1,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,1,3,1,8,12,9,2,0,69,0,3,1,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,1,12,1,3,7,9,2,0,69,0,3,1,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,1,7,2,2,3,9,2,0,69,0,3,1,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,2,0,2,1,2,9,2,0,63,0,3,2,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,2,3,1,8,12,9,2,0,63,0,3,2,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,2,12,1,3,7,9,2,0,63,0,3,2,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40065215,2,7,2,2,3,9,2,0,63,0,3,2,0,0,-1,0,3,3,1,4,-9.0,-9.0,-9.0,4,0,0,0,1,2,0,1
40069156,1,0,4,8,12,3,3,0,38,0,1,1,0,0,20,0,1,1,10,2,1.7,2.43,-9.0,2,0,0,0,1,5,0,2
40069156,1,12,4,2,3,3,3,0,38,0,1,1,0,0,20,0,1,1,10,2,1.7,2.43,-9.0,2,0,0,0,1,5,0,2
40069156,2,0,3,2,3,3,3,0,37,0,1,3,0,0,15,0,1,1,1,6,4.29,5.25,-9.0,2,0,0,0,1,5,0,2
40069156,2,0,3,4,8,3,3,0,37,0,1,3,0,0,15,0,1,1,1,6,4.29,5.25,-9.0,2,0,0,0,1,5,0,2
40069156,2,8,1,8,12,3,3,0,37,0,1,3,0,0,15,0,1,1,1,6,4.29,5.25,-9.0,2,0,0,0,1,5,0,2
40069156,2,12,4,2,3,3,3,0,37,0,1,3,0,0,15,0,1,1,1,6,4.29,5.25,-9.0,2,0,0,0,1,5,0,2
40069156,2,0,4,8,12,3,3,0,37,0,1,3,0,0,15,0,1,1,1,6,4.29,5.25,-9.0,2,0,0,0,1,5,0,2
40069156,2,12,4,2,3,3,3,0,37,0,1,3,0,0,15,0,1,1,1,6,4.29,5.25,-9.0,2,0,0,0,1,5,0,2
40069156,3,0,3,6,14,3,3,0,19,0,1,0,0,0,15,0,1,1,1,2,5.09,5.94,-9.0,2,0,0,0,1,5,0,2
40069156,3,14,3,2,3,3,3,0,19,0,1,0,0,0,15,0,1,1,1,2,5.09,5.94,-9.0,2,0,0,0,1,5,0,2
40069156,4,0,3,6,14,3,3,0,16,2,0,0,0,0,-1,0,0,0,0,2,-9.0,-9.0,2.53,2,0,0,0,1,5,0,2
40069156,4,14,3,2,3,3,3,0,16,2,0,0,0,0,-1,0,0,0,0,2,-9.0,-9.0,2.53,2,0,0,0,1,5,0,2
40069156,5,0,3,6,14,3,3,0,14,1,0,3,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,2.53,2,0,0,0,1,5,0,2
40069156,5,14,3,2,3,3,3,0,14,1,0,3,0,-1,-1,0,0,0,-1,2,-9.0,-9.0,2.53,2,0,0,0,1,5,0,2
40070390,2,0,4,8,12,5,2,0,50,0,1,0,0,0,25,0,1,1,3,2,14.9,18.14,-9.0,0,0,0,0,1,2,0,2
40070390,2,12,4,2,3,5,2,0,50,0,1,0,0,0,25,0,1,1,3,2,14.9,18.14,-9.0,0,0,0,0,1,2,0,2
40070788,1,0,0,0,0,0,2,0,43,0,3,3,1,0,-1,0,3,3,0,1,-9.0,-9.0,-9.0,0,0,0,0,2,3,3,0
40070788,2,0,0,0,0,0,2,0,45,0,7,0,0,0,35,0,7,7,5,1,9.15,11.71,-9.0,0,0,0,0,2,3,3,0
40070788,3,0,0,0,0,0,2,0,11,1,0,1,0,-1,-1,0,0,0,-1,1,-9.0,-9.0,1.6,0,0,0,0,2,3,3,0
40070994,1,0,3,6,10,5,1,0,73,0,1,7,0,0,-8,1,1,1,6,6,1177.78,1369.09,-9.0,0,0,0,0,1,2,0,2
40070994,1,10,1,1,2,5,1,0,73,0,1,7,0,0,-8,1,1,1,6,6,1177.78,1369.09,-9.0,0,0,0,0,1,2,0,2
40070994,1,3,1,1,2,5,1,0,73,0,1,7,0,0,-8,1,1,1,6,6,1177.78,1369.09,-9.0,0,0,0,0,1,2,0,2
40070994,1,3,1,3,7,5,1,0,73,0,1,7,0,0,-8,1,1,1,6,6,1177.78,1369.09,-9.0,0,0,0,0,1,2,0,2
40070994,1,7,1,1,1,5,1,0,73,0,1,7,0,0,-8,1,1,1,6,6,1177.78,1369.09,-9.0,0,0,0,0,1,2,0,2
40070994,1,2,3,2,3,5,1,0,73,0,1,7,0,0,-8,1,1,1,6,6,1177.78,1369.09,-9.0,0,0,0,0,1,2,0,2
40070994,2,0,3,6,10,5,1,0,66,0,0,7,0,0,-1,0,0,0,6,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40070994,2,10,1,1,1,5,1,0,66,0,0,7,0,0,-1,0,0,0,6,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40070994,2,2,1,1,1,5,1,0,66,0,0,7,0,0,-1,0,0,0,6,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40070994,2,2,1,3,7,5,1,0,66,0,0,7,0,0,-1,0,0,0,6,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40070994,2,7,1,1,1,5,1,0,66,0,0,7,0,0,-1,0,0,0,6,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40070994,2,2,3,2,3,5,1,0,66,0,0,7,0,0,-1,0,0,0,6,6,-9.0,-9.0,-9.0,0,0,0,0,1,2,0,2
40071171,1,0,0,0,4,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,4,0,2,3,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,0,2,3,7,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,7,2,2,3,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,0,0,0,4,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,4,0,2,3,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,0,0,0,4,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,4,0,2,3,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,0,0,0,4,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,1,4,0,2,3,3,0,0,66,0,0,35,0,0,-1,0,0,0,5,10,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,2,0,2,3,7,3,0,0,74,0,0,5,0,0,-1,0,0,0,1,2,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40071171,2,7,2,2,3,3,0,0,74,0,0,5,0,0,-1,0,0,0,1,2,-9.0,-9.0,-9.0,0,2,0,0,1,2,0,2
40073233,1,0,3,4,8,0,2,0,55,0,0,6,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,1,8,3,2,3,0,2,0,55,0,0,6,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,1,0,3,4,8,0,2,0,55,0,0,6,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,1,8,1,3,7,0,2,0,55,0,0,6,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,1,7,2,2,3,0,2,0,55,0,0,6,0,0,-1,0,0,0,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,3,0,3,5,9,0,2,0,71,0,0,6,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,3,9,3,2,3,0,2,0,71,0,0,6,0,0,-1,0,0,0,0,2,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,4,0,3,4,8,0,2,0,29,2,3,5,0,0,-1,0,3,3,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,4,8,3,2,3,0,2,0,29,2,3,5,0,0,-1,0,3,3,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,4,0,3,2,3,0,2,0,29,2,3,5,0,0,-1,0,3,3,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,4,0,2,3,7,0,2,0,29,2,3,5,0,0,-1,0,3,3,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,4,7,2,2,3,0,2,0,29,2,3,5,0,0,-1,0,3,3,0,5,-9.0,-9.0,-9.0,3,0,2,1,1,5,0,0
40073233,5,0,3,6,14,0,2,0,5,1,0,7,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,0.75,3,0,2,1,1,5,0,0
40073233,5,14,1,3,7,0,2,0,5,1,0,7,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,0.75,3,0,2,1,1,5,0,0
40073233,5,7,2,2,3,0,2,0,5,1,0,7,0,-1,-1,0,0,0,-1,3,-9.0,-9.0,0.75,3,0,2,1,1,5,0,0
