HOUSEID,PERSONID,URBRUR,WHYFROM,DRIVER,WHYTO,WHYTRP1S,HHFAMINC,TRIPPURP,WRKCOUNT,R_AGE,USULDRV,WEBUSE,WKFMHMXX,WRKTRANS,GCDWORK,CNTTDTR,NWALKTRP,NBIKETRP,DISTTOWK,TIMETOWK,HHSIZE
10094745,1,1,1,1,53,8,8,3,0,63,-1,1,-1,-1,-1,8,7,0,-9,-1,2
10094745,1,1,53,1,1,12,8,3,0,63,-1,1,-1,-1,-1,8,7,0,-9,-1,2
10094745,2,1,1,1,41,6,8,2,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,41,1,1,12,8,2,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,1,1,53,8,8,3,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,53,1,82,9,8,5,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,82,1,73,10,8,5,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,73,1,41,6,8,5,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,41,1,1,12,8,2,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,1,1,53,8,8,3,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094745,2,1,53,1,1,12,8,3,0,58,-1,3,-1,-1,-1,9,4,0,-9,-1,2
10094802,1,1,1,1,22,4,10,4,1,76,-1,-1,-1,-1,-1,2,0,0,-9,-1,3
10094802,1,1,22,1,1,12,10,4,1,76,-1,-1,-1,-1,-1,2,0,0,-9,-1,3
10094802,3,1,1,2,22,4,10,4,1,35,2,-1,-1,1,2,2,2,0,2,10,3
10094802,3,1,22,2,1,12,10,4,1,35,2,-1,-1,1,2,2,2,0,2,10,3
10095041,1,1,1,1,82,9,6,2,2,55,-1,2,-1,-1,-1,2,3,0,-9,-1,3
10095041,1,1,82,1,1,12,6,2,2,55,-1,2,-1,-1,-1,2,3,0,-9,-1,3
10095041,2,1,1,1,42,7,6,2,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,2,1,42,1,1,12,6,2,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,2,1,1,1,11,1,6,1,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,2,1,11,1,1,12,6,1,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,2,1,1,1,82,9,6,2,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,2,1,82,1,1,12,6,2,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,2,1,1,1,50,8,6,3,2,49,1,1,-1,1,7,7,3,5,13,20,3
10095041,3,1,1,1,11,1,6,1,2,20,1,1,-1,1,5,2,0,1,35,40,3
10095041,3,1,11,1,1,12,6,1,2,20,1,1,-1,1,5,2,0,1,35,40,3
10095368,1,1,1,1,54,8,10,3,3,42,-1,4,-1,-1,-1,2,2,0,-9,-1,4
10095368,1,1,54,1,1,12,10,3,3,42,-1,4,-1,-1,-1,2,2,0,-9,-1,4
10095368,2,1,1,1,11,1,10,1,3,49,1,-1,-1,4,8,4,5,0,10,15,4
10095368,2,1,11,1,14,2,10,5,3,49,1,-1,-1,4,8,4,5,0,10,15,4
10095368,2,1,14,1,82,9,10,5,3,49,1,-1,-1,4,8,4,5,0,10,15,4
10095368,2,1,82,1,1,12,10,2,3,49,1,-1,-1,4,8,4,5,0,10,15,4
10095368,3,1,1,1,11,1,10,1,3,19,1,1,-1,4,4,2,0,0,6,12,4
10095368,3,1,11,1,1,12,10,1,3,19,1,1,-1,4,4,2,0,0,6,12,4
10105780,2,1,1,1,60,7,8,4,0,79,-1,1,-1,-1,-1,2,7,0,-9,-1,2
10105780,2,1,60,1,1,12,8,4,0,79,-1,1,-1,-1,-1,2,7,0,-9,-1,2
10129740,1,2,1,1,41,6,4,2,0,77,-1,-1,-1,-1,-1,4,0,0,-9,-1,1
10129740,1,2,41,1,1,12,4,2,0,77,-1,-1,-1,-1,-1,4,0,0,-9,-1,1
10129740,1,2,1,1,41,6,4,2,0,77,-1,-1,-1,-1,-1,4,0,0,-9,-1,1
10129740,1,2,41,1,1,12,4,2,0,77,-1,-1,-1,-1,-1,4,0,0,-9,-1,1
10136159,1,1,1,1,42,7,8,2,1,36,-1,1,-1,-1,-1,6,5,0,-9,-1,1
10136159,1,1,42,1,42,7,8,5,1,36,-1,1,-1,-1,-1,6,5,0,-9,-1,1
10136159,1,1,42,1,1,12,8,2,1,36,-1,1,-1,-1,-1,6,5,0,-9,-1,1
10136159,1,1,1,1,41,6,8,2,1,36,-1,1,-1,-1,-1,6,5,0,-9,-1,1
10136159,1,1,41,1,1,12,8,2,1,36,-1,1,-1,-1,-1,6,5,0,-9,-1,1
10136159,1,1,1,1,53,8,8,3,1,36,-1,1,-1,-1,-1,6,5,0,-9,-1,1
10137428,2,1,1,1,82,9,14,2,1,58,1,1,-1,3,18,3,21,7,21,35,2
10137428,2,1,82,1,1,12,14,2,1,58,1,1,-1,3,18,3,21,7,21,35,2
10137428,2,1,1,1,11,1,14,1,1,58,1,1,-1,3,18,3,21,7,21,35,2
10141386,1,2,1,1,11,1,9,1,2,43,1,4,-1,4,20,3,7,0,33,45,2
10141386,1,2,11,1,41,6,9,5,2,43,1,4,-1,4,20,3,7,0,33,45,2
10141386,1,2,41,1,1,12,9,2,2,43,1,4,-1,4,20,3,7,0,33,45,2
10141386,2,2,1,1,73,10,9,4,2,41,1,-1,-1,5,20,5,7,0,33,50,2
10141386,2,2,73,1,1,12,9,4,2,41,1,-1,-1,5,20,5,7,0,33,50,2
10141386,2,2,1,1,71,10,9,4,2,41,1,-1,-1,5,20,5,7,0,33,50,2
10141386,2,2,71,1,41,6,9,5,2,41,1,-1,-1,5,20,5,7,0,33,50,2
10141386,2,2,41,1,1,12,9,2,2,41,1,-1,-1,5,20,5,7,0,33,50,2
10143317,1,1,1,1,53,8,-8,3,1,65,-1,1,-1,-1,0,3,7,0,-9,-1,1
10143317,1,1,53,1,41,6,-8,5,1,65,-1,1,-1,-1,0,3,7,0,-9,-1,1
10143317,1,1,41,1,1,12,-8,2,1,65,-1,1,-1,-1,0,3,7,0,-9,-1,1
10146925,1,1,53,1,53,8,5,5,2,35,1,-1,-1,1,5,1,4,2,3,25,2
10150061,1,1,1,1,11,1,10,1,1,57,1,1,-1,1,2,2,0,0,3,9,1
10150061,1,1,11,1,1,12,10,1,1,57,1,1,-1,1,2,2,0,0,3,9,1
10158160,1,1,1,1,42,7,-1,2,0,-7,-1,-1,-1,-1,-1,5,0,0,-9,-1,1
10158160,1,1,42,1,41,6,-1,5,0,-7,-1,-1,-1,-1,-1,5,0,0,-9,-1,1
10158160,1,1,41,1,1,12,-1,2,0,-7,-1,-1,-1,-1,-1,5,0,0,-9,-1,1
10158160,1,1,1,1,82,9,-1,2,0,-7,-1,-1,-1,-1,-1,5,0,0,-9,-1,1
10158160,1,1,82,1,1,12,-1,2,0,-7,-1,-1,-1,-1,-1,5,0,0,-9,-1,1
10163070,1,1,1,1,51,8,6,3,0,88,-1,-1,-1,-1,-1,2,0,0,-9,-1,2
10163070,1,1,51,1,1,12,6,3,0,88,-1,-1,-1,-1,-1,2,0,0,-9,-1,2
10175318,1,1,1,1,42,7,4,2,0,60,-1,2,-1,-1,-1,4,3,0,-9,-1,1
10175318,1,1,42,1,1,12,4,2,0,60,-1,2,-1,-1,-1,4,3,0,-9,-1,1
10175318,1,1,1,1,82,9,4,2,0,60,-1,2,-1,-1,-1,4,3,0,-9,-1,1
10175318,1,1,82,1,1,12,4,2,0,60,-1,2,-1,-1,-1,4,3,0,-9,-1,1
10176593,1,2,1,1,11,1,7,1,2,43,1,1,-1,2,-1,2,3,0,17,25,4
10176593,1,2,11,1,1,12,7,1,2,43,1,1,-1,2,-1,2,3,0,17,25,4
10177442,1,1,1,1,40,7,7,2,0,52,-1,1,-1,-1,-1,5,1,12,-9,-1,1
10177442,1,1,40,1,60,7,7,5,0,52,-1,1,-1,-1,-1,5,1,12,-9,-1,1
10177442,1,1,60,1,53,8,7,5,0,52,-1,1,-1,-1,-1,5,1,12,-9,-1,1
10177442,1,1,53,1,1,12,7,3,0,52,-1,1,-1,-1,-1,5,1,12,-9,-1,1
10177442,1,1,1,1,53,8,7,3,0,52,-1,1,-1,-1,-1,5,1,12,-9,-1,1
10187973,1,1,1,1,11,1,12,1,2,37,1,3,-1,1,23,5,3,0,26,45,3
10187973,1,1,11,1,14,2,12,5,2,37,1,3,-1,1,23,5,3,0,26,45,3
10187973,1,1,14,1,12,11,12,5,2,37,1,3,-1,1,23,5,3,0,26,45,3
10187973,1,1,12,1,41,6,12,5,2,37,1,3,-1,1,23,5,3,0,26,45,3
10187973,1,1,41,1,1,12,12,2,2,37,1,3,-1,1,23,5,3,0,26,45,3
10188505,1,2,1,1,11,1,10,1,1,37,-1,1,-1,26,0,2,4,0,0.1,2,1
10188505,1,2,11,1,1,12,10,1,1,37,-1,1,-1,26,0,2,4,0,0.1,2,1
10196283,1,1,1,1,41,6,17,2,2,38,1,1,-1,1,5,4,3,0,12,13,2
10196283,1,1,41,1,41,6,17,5,2,38,1,1,-1,1,5,4,3,0,12,13,2
10196283,1,1,41,1,41,6,17,5,2,38,1,1,-1,1,5,4,3,0,12,13,2
10196283,1,1,41,1,1,12,17,2,2,38,1,1,-1,1,5,4,3,0,12,13,2
10196283,2,1,1,1,14,2,17,4,2,32,1,2,-1,1,4,4,3,0,13,15,2
10196283,2,1,14,1,41,6,17,5,2,32,1,2,-1,1,4,4,3,0,13,15,2
10196283,2,1,41,1,41,6,17,5,2,32,1,2,-1,1,4,4,3,0,13,15,2
10196283,2,1,41,1,1,12,17,2,2,32,1,2,-1,1,4,4,3,0,13,15,2
10198205,1,1,1,1,51,8,11,3,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,1,1,51,1,1,12,11,3,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,1,1,1,1,40,7,11,2,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,1,1,40,1,51,8,11,5,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,1,1,51,1,1,12,11,3,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,1,1,1,1,73,10,11,4,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,1,1,73,1,1,12,11,4,2,58,1,2,-1,1,8,7,7,0,10,22,2
10198205,2,1,1,1,11,1,11,1,2,29,-1,1,-1,-1,-1,2,0,0,-9,-1,2
10198205,2,1,11,1,1,12,11,1,2,29,-1,1,-1,-1,-1,2,0,0,-9,-1,2
10198988,1,1,1,1,41,6,4,2,4,21,2,-1,-1,4,-9,2,1,0,40,50,4
10198988,1,1,41,1,1,12,4,2,4,21,2,-1,-1,4,-9,2,1,0,40,50,4
10198988,2,1,1,1,41,6,4,2,4,25,2,-1,-1,1,-9,3,1,0,20,40,4
10198988,2,1,41,1,42,7,4,5,4,25,2,-1,-1,1,-9,3,1,0,20,40,4
10198988,2,1,42,1,1,12,4,2,4,25,2,-1,-1,1,-9,3,1,0,20,40,4
10198988,3,1,1,1,52,8,4,3,4,32,2,-1,-1,1,-9,2,1,1,20,35,4
10198988,3,1,52,1,1,12,4,3,4,32,2,-1,-1,1,-9,2,1,1,20,35,4
10198988,4,1,1,1,82,9,4,2,4,20,2,-1,-1,1,1,3,1,3,20,15,4
10198988,4,1,82,1,41,6,4,5,4,20,2,-1,-1,1,1,3,1,3,20,15,4
10198988,4,1,41,1,1,12,4,2,4,20,2,-1,-1,1,1,3,1,3,20,15,4
10203051,1,1,1,1,11,1,14,1,2,49,2,1,-1,1,13,5,4,0,19,40,4
10203051,1,1,11,1,42,7,14,5,2,49,2,1,-1,1,13,5,4,0,19,40,4
10203051,1,1,42,1,1,12,14,2,2,49,2,1,-1,1,13,5,4,0,19,40,4
10203051,1,1,1,1,41,6,14,2,2,49,2,1,-1,1,13,5,4,0,19,40,4
10203051,1,1,41,1,1,12,14,2,2,49,2,1,-1,1,13,5,4,0,19,40,4
10203051,2,1,1,1,73,10,14,4,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,73,1,42,7,14,5,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,42,1,11,1,14,5,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,11,1,71,10,14,5,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,71,1,42,7,14,5,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,42,1,1,12,14,2,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,1,1,41,6,14,2,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,2,1,41,1,1,12,14,2,2,42,2,1,-1,1,7,8,4,0,35,60,4
10203051,3,1,1,2,53,8,14,3,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,3,1,53,2,1,12,14,3,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,3,1,1,2,41,6,14,2,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,3,1,41,2,41,6,14,5,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,3,1,41,2,41,6,14,5,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,3,1,41,2,54,8,14,5,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,3,1,54,2,1,12,14,3,2,15,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,4
10203051,4,1,1,-1,41,6,14,2,2,7,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
10203051,4,1,41,-1,1,12,14,2,2,7,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4
10205970,1,1,1,1,20,13,10,4,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,20,1,82,9,10,5,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,82,1,1,12,10,2,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,1,1,53,8,10,3,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,53,1,41,6,10,5,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,41,1,53,8,10,5,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,53,1,53,8,10,5,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10205970,1,1,53,1,1,12,10,3,2,37,-1,2,-1,-1,-1,8,7,0,-9,-1,6
10206632,1,1,1,1,51,8,6,3,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,51,1,51,8,6,5,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,51,1,1,12,6,3,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,1,1,42,7,6,2,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,42,1,40,7,6,5,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,40,1,30,5,6,5,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,30,1,21,3,6,5,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,21,1,41,6,6,5,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,41,1,1,12,6,2,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,1,1,54,8,6,3,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10206632,1,1,54,1,1,12,6,3,0,71,-1,-1,-1,-1,-1,11,5,0,-9,-1,2
10208300,1,1,1,1,42,7,14,2,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,42,1,11,1,14,5,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,11,1,42,7,14,5,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,42,1,14,2,14,5,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,14,1,41,6,14,5,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,41,1,43,6,14,5,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,43,1,1,12,14,2,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,1,1,41,6,14,2,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,1,1,41,1,1,12,14,2,2,38,1,1,-1,2,9,9,3,0,12,25,2
10208300,2,1,1,1,30,5,14,4,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208300,2,1,30,1,82,9,14,5,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208300,2,1,82,1,11,1,14,5,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208300,2,1,11,1,41,6,14,5,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208300,2,1,41,1,1,12,14,2,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208300,2,1,1,1,41,6,14,2,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208300,2,1,41,1,1,12,14,2,2,44,1,2,-1,1,12,7,1,0,20,45,2
10208766,1,1,1,1,82,9,6,2,0,69,-1,5,-1,-1,-1,2,4,0,-9,-1,2
10208766,1,1,82,1,1,12,6,2,0,69,-1,5,-1,-1,-1,2,4,0,-9,-1,2
10208766,2,1,1,1,82,9,6,2,0,59,-1,4,-1,-1,-1,2,2,0,-9,-1,2
10208766,2,1,82,1,1,12,6,2,0,59,-1,4,-1,-1,-1,2,2,0,-9,-1,2
10210611,1,1,1,1,11,1,12,1,2,44,1,-1,-1,1,9,2,7,2,11,15,5
10210611,1,1,11,1,1,12,12,1,2,44,1,-1,-1,1,9,2,7,2,11,15,5
10210611,3,1,1,-1,21,3,12,4,2,9,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,5
10210611,3,1,21,-1,1,12,12,4,2,9,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,5
10214057,1,2,1,1,52,8,12,3,0,66,-1,-1,-1,-1,-1,3,24,0,-9,-1,2
10214057,1,2,52,1,82,9,12,5,0,66,-1,-1,-1,-1,-1,3,24,0,-9,-1,2
10214057,1,2,82,1,52,8,12,5,0,66,-1,-1,-1,-1,-1,3,24,0,-9,-1,2
10219306,1,1,1,1,20,13,4,4,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,20,1,1,12,4,4,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,1,1,82,9,4,2,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,82,1,1,12,4,2,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,1,1,30,5,4,4,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,30,1,1,12,4,4,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,1,1,82,9,4,2,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10219306,1,1,82,1,1,12,4,2,0,77,-1,-1,-1,-1,-1,8,7,0,-9,-1,1
10220414,1,1,1,1,73,10,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,73,1,83,9,12,5,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,83,1,11,1,12,5,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,11,1,71,10,12,5,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,71,1,22,4,12,5,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,22,1,71,10,12,5,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,71,1,1,12,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,1,1,51,8,12,3,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,51,1,71,10,12,5,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,71,1,1,12,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,1,1,73,10,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,73,1,1,12,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,1,1,71,10,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,1,1,71,1,1,12,12,4,2,43,1,4,-1,1,5,14,4,2,5,20,4
10220414,3,1,1,-1,21,3,12,4,2,13,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
10220414,3,1,21,-1,1,12,12,4,2,13,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
10220414,3,1,1,-1,22,4,12,4,2,13,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
10220414,3,1,22,-1,1,12,12,4,2,13,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
10220414,4,1,1,-1,21,3,12,4,2,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,4
10220414,4,1,21,-1,22,4,12,5,2,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,4
10220414,4,1,22,-1,1,12,12,4,2,9,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,4
10227477,1,2,1,1,73,10,4,4,0,81,-1,-1,-1,-1,-1,6,7,0,-9,-1,1
10227477,1,2,73,1,1,12,4,4,0,81,-1,-1,-1,-1,-1,6,7,0,-9,-1,1
10227477,1,2,1,1,51,8,4,3,0,81,-1,-1,-1,-1,-1,6,7,0,-9,-1,1
10227477,1,2,51,1,1,12,4,3,0,81,-1,-1,-1,-1,-1,6,7,0,-9,-1,1
10227477,1,2,1,1,80,9,4,2,0,81,-1,-1,-1,-1,-1,6,7,0,-9,-1,1
10227477,1,2,80,1,1,12,4,2,0,81,-1,-1,-1,-1,-1,6,7,0,-9,-1,1
10234260,1,1,1,1,41,6,4,2,0,88,-1,-1,-1,-1,-1,2,0,0,-9,-1,1
10234260,1,1,41,1,1,12,4,2,0,88,-1,-1,-1,-1,-1,2,0,0,-9,-1,1
10234457,1,1,1,1,60,7,18,4,2,46,-1,1,-1,-1,0,4,5,0,-9,-1,2
10234457,1,1,60,1,1,12,18,4,2,46,-1,1,-1,-1,0,4,5,0,-9,-1,2
10234457,1,1,1,1,41,6,18,2,2,46,-1,1,-1,-1,0,4,5,0,-9,-1,2
10234457,1,1,41,1,1,12,18,2,2,46,-1,1,-1,-1,0,4,5,0,-9,-1,2
10234457,2,1,1,1,61,7,18,4,2,47,-1,3,-1,-1,0,4,7,0,-9,-1,2
10234457,2,1,61,1,1,12,18,4,2,47,-1,3,-1,-1,0,4,7,0,-9,-1,2
10234457,2,1,1,1,41,6,18,2,2,47,-1,3,-1,-1,0,4,7,0,-9,-1,2
10234457,2,1,41,1,1,12,18,2,2,47,-1,3,-1,-1,0,4,7,0,-9,-1,2
10238688,1,1,1,1,73,10,7,4,1,40,-1,1,-1,-1,-1,6,0,0,-9,-1,3
10238688,1,1,73,1,1,12,7,4,1,40,-1,1,-1,-1,-1,6,0,0,-9,-1,3
10238688,1,1,1,1,40,7,7,2,1,40,-1,1,-1,-1,-1,6,0,0,-9,-1,3
10238688,1,1,40,1,82,9,7,5,1,40,-1,1,-1,-1,-1,6,0,0,-9,-1,3
10238688,1,1,82,1,71,10,7,5,1,40,-1,1,-1,-1,-1,6,0,0,-9,-1,3
10238688,1,1,71,1,1,12,7,4,1,40,-1,1,-1,-1,-1,6,0,0,-9,-1,3
10238688,2,1,1,1,11,1,7,1,1,34,1,2,-1,1,7,4,0,0,10,20,3
10238688,2,1,11,1,82,9,7,5,1,34,1,2,-1,1,7,4,0,0,10,20,3
10238688,2,1,82,1,12,11,7,5,1,34,1,2,-1,1,7,4,0,0,10,20,3
10238688,2,1,12,1,1,12,7,1,1,34,1,2,-1,1,7,4,0,0,10,20,3
10238688,3,1,1,2,21,3,7,4,1,15,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
10238688,3,1,21,2,1,12,7,4,1,15,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
10238688,3,1,1,2,53,8,7,3,1,15,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
10238688,3,1,53,2,1,12,7,3,1,15,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,3
10239902,1,1,1,1,22,4,5,4,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,1,1,22,1,1,12,5,4,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,1,1,1,1,53,8,5,3,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,1,1,53,1,52,8,5,5,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,1,1,52,1,1,12,5,3,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,1,1,1,1,91,13,5,4,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,1,1,91,1,1,12,5,4,1,48,-1,-1,-1,-1,-1,7,6,0,-9,-1,2
10239902,2,1,1,1,51,8,5,3,1,50,2,1,-1,1,2,7,0,0,7,20,2
10239902,2,1,51,1,42,7,5,5,1,50,2,1,-1,1,2,7,0,0,7,20,2
10239902,2,1,42,1,71,10,5,5,1,50,2,1,-1,1,2,7,0,0,7,20,2
10239902,2,1,71,1,54,8,5,5,1,50,2,1,-1,1,2,7,0,0,7,20,2
10239902,2,1,54,1,1,12,5,3,1,50,2,1,-1,1,2,7,0,0,7,20,2
10239902,2,1,1,1,73,10,5,4,1,50,2,1,-1,1,2,7,0,0,7,20,2
10239902,2,1,73,1,1,12,5,4,1,50,2,1,-1,1,2,7,0,0,7,20,2
10240515,1,1,1,1,73,10,17,4,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,73,1,73,10,17,5,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,73,1,41,6,17,5,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,41,1,11,1,17,5,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,11,1,71,10,17,5,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,71,1,40,7,17,5,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,40,1,51,8,17,5,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,51,1,1,12,17,3,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,1,1,41,6,17,2,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,1,1,41,1,1,12,17,2,2,38,1,1,-1,1,9,10,4,0,11,15,4
10240515,2,1,1,1,13,2,17,4,2,42,1,1,-1,1,4,6,0,0,13,45,4
10240515,2,1,13,1,11,1,17,5,2,42,1,1,-1,1,4,6,0,0,13,45,4
10240515,2,1,11,1,71,10,17,5,2,42,1,1,-1,1,4,6,0,0,13,45,4
10240515,2,1,71,1,51,8,17,5,2,42,1,1,-1,1,4,6,0,0,13,45,4
10240515,2,1,51,1,82,9,17,5,2,42,1,1,-1,1,4,6,0,0,13,45,4
10240515,2,1,82,1,1,12,17,2,2,42,1,1,-1,1,4,6,0,0,13,45,4
10240515,3,1,1,-1,21,3,17,4,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
10240515,3,1,21,-1,40,7,17,5,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
10240515,3,1,40,-1,51,8,17,5,2,8,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,4
