HOUSEID,PERSONID,WHYFROM,TRIPPURP,WHYTRP1S,WHYTO,HHFAMINC,WRKCOUNT,URBRUR,R_AGE,DRIVER,WRKTRANS,NWALKTRP,NBIKETRP,CARSHARE,TIMETOWK,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,CNTTDTR,GCDWORK,DISTTOWK17,DISTTOSC17,BIKE,CAR,BUS,TRAIN,WEBUSE17,HHSIZE
30022474,1,1,HBO,97,97,4,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
30022474,1,97,HBO,1,1,4,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
30022474,1,1,HBSOCREC,50,16,4,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
30022474,1,16,HBSOCREC,1,1,4,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
30022474,1,1,HBO,30,18,4,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
30022474,1,18,HBO,1,1,4,1,1,73,1,-1,0,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,5,1,5,5,1,3
30022474,2,1,HBSOCREC,50,16,4,1,1,69,1,-1,0,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,3
30022474,2,16,HBSOCREC,1,1,4,1,1,69,1,-1,0,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,3
30022474,2,1,HBO,30,18,4,1,1,69,1,-1,0,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,3
30022474,2,18,HBO,1,1,4,1,1,69,1,-1,0,0,0,-1,-1,-1,-1,0,4,-9,-9,-9,5,1,5,5,1,3
30022474,3,1,HBO,30,18,4,1,1,48,2,11,0,0,0,75,-1,-1,-1,0,2,7.38,8.03,-9,5,1,5,5,1,3
30022474,3,18,HBO,1,1,4,1,1,48,2,11,0,0,0,75,-1,-1,-1,0,2,7.38,8.03,-9,5,1,5,5,1,3
30024242,1,1,HBSHOP,40,11,2,0,1,70,1,-1,10,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,3,-9,5,2
30024242,1,11,NHB,40,14,2,0,1,70,1,-1,10,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,3,-9,5,2
30024242,1,14,NHB,40,12,2,0,1,70,1,-1,10,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,3,-9,5,2
30024242,1,12,NHB,40,14,2,0,1,70,1,-1,10,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,3,-9,5,2
30024242,1,14,NHB,40,11,2,0,1,70,1,-1,10,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,3,-9,5,2
30024242,1,11,HBSHOP,1,1,2,0,1,70,1,-1,10,0,0,-1,-1,-1,-1,0,6,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,1,HBSHOP,40,11,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,11,NHB,40,14,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,14,NHB,40,12,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,12,NHB,40,14,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,14,NHB,40,11,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,11,HBSHOP,1,1,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,1,HBSHOP,40,11,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30024242,2,11,HBSHOP,1,1,2,0,1,56,1,-1,10,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,-9,1,3,-9,5,2
30026380,1,1,HBW,10,3,8,1,1,59,1,4,7,0,0,35,-1,-1,-1,1,1,18.46,28.76,-9,4,1,4,4,1,2
30026753,1,1,HBW,10,4,8,1,1,31,1,-9,7,0,0,-1,-1,-1,-1,4,4,-9,-9,-9,4,1,5,5,1,1
30026753,1,4,NHB,80,13,8,1,1,31,1,-9,7,0,0,-1,-1,-1,-1,4,4,-9,-9,-9,4,1,5,5,1,1
30026753,1,13,NHB,40,11,8,1,1,31,1,-9,7,0,0,-1,-1,-1,-1,4,4,-9,-9,-9,4,1,5,5,1,1
30026753,1,11,HBSHOP,1,1,8,1,1,31,1,-9,7,0,0,-1,-1,-1,-1,4,4,-9,-9,-9,4,1,5,5,1,1
30027254,1,1,HBW,10,3,4,2,1,38,1,3,5,0,0,50,-1,-1,-1,2,3,12.56,17.66,-9,5,1,5,5,1,4
30027254,1,3,NHB,80,13,4,2,1,38,1,3,5,0,0,50,-1,-1,-1,2,3,12.56,17.66,-9,5,1,5,5,1,4
30027254,1,13,HBSHOP,1,1,4,2,1,38,1,3,5,0,0,50,-1,-1,-1,2,3,12.56,17.66,-9,5,1,5,5,1,4
30027254,2,1,HBO,70,6,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,6,NHB,70,6,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,6,NHB,97,7,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,7,HBO,1,1,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,1,HBSOCREC,50,16,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,16,HBSOCREC,1,1,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,1,HBW,10,3,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,2,3,HBW,1,1,4,2,1,39,1,5,5,0,0,10,-1,-1,-1,0,8,0.86,3.36,-9,5,1,5,5,1,4
30027254,3,1,HBO,70,6,4,2,1,6,-1,-1,3,2,-1,-1,-1,5,1,-1,4,-9,-9,3.48,5,1,5,5,1,4
30027254,3,6,NHB,20,8,4,2,1,6,-1,-1,3,2,-1,-1,-1,5,1,-1,4,-9,-9,3.48,5,1,5,5,1,4
30027254,3,8,NHB,20,9,4,2,1,6,-1,-1,3,2,-1,-1,-1,5,1,-1,4,-9,-9,3.48,5,1,5,5,1,4
30027254,3,9,HBO,1,1,4,2,1,6,-1,-1,3,2,-1,-1,-1,5,1,-1,4,-9,-9,3.48,5,1,5,5,1,4
30027416,1,1,HBW,10,3,7,1,2,71,1,-9,0,0,0,-1,-1,-1,-1,3,4,-9,-9,-9,5,1,5,5,1,2
30027416,1,3,NHB,40,11,7,1,2,71,1,-9,0,0,0,-1,-1,-1,-1,3,4,-9,-9,-9,5,1,5,5,1,2
30027416,1,11,NHB,10,3,7,1,2,71,1,-9,0,0,0,-1,-1,-1,-1,3,4,-9,-9,-9,5,1,5,5,1,2
30027416,1,3,HBW,1,1,7,1,2,71,1,-9,0,0,0,-1,-1,-1,-1,3,4,-9,-9,-9,5,1,5,5,1,2
30027416,2,1,HBO,97,5,7,1,2,69,1,-1,0,3,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,2
30027416,2,5,HBO,1,1,7,1,2,69,1,-1,0,3,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,2
30028661,1,1,HBO,70,6,3,2,1,34,1,-9,7,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,2,3,4,1,3
30028661,1,6,HBO,1,1,3,2,1,34,1,-9,7,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,2,3,4,1,3
30028661,2,1,HBW,10,3,3,2,1,36,1,3,10,0,0,30,-1,-1,-1,2,2,4.99,8.27,-9,5,2,3,4,1,3
30028661,2,3,HBW,1,1,3,2,1,36,1,3,10,0,0,30,-1,-1,-1,2,2,4.99,8.27,-9,5,2,3,4,1,3
30028661,3,1,HBO,20,8,3,2,1,11,-1,-1,7,2,-1,-1,-1,10,10,-1,2,-9,-9,2.4,5,2,3,4,1,3
30028661,3,8,HBO,1,1,3,2,1,11,-1,-1,7,2,-1,-1,-1,10,10,-1,2,-9,-9,2.4,5,2,3,4,1,3
30029010,1,1,HBSHOP,80,13,6,0,1,73,1,-1,2,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,5,1,5,5,3,1
30029010,1,13,HBSHOP,1,1,6,0,1,73,1,-1,2,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,5,1,5,5,3,1
30029010,1,1,HBSOCREC,50,15,6,0,1,73,1,-1,2,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,5,1,5,5,3,1
30029010,1,15,NHB,80,13,6,0,1,73,1,-1,2,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,5,1,5,5,3,1
30029010,1,13,HBSHOP,1,1,6,0,1,73,1,-1,2,0,0,-1,-1,-1,-1,0,5,-9,-9,-9,5,1,5,5,3,1
30029762,1,1,HBW,10,3,4,1,1,58,1,4,0,0,0,15,-1,-1,-1,2,2,12.25,13.74,-9,4,1,5,5,1,1
30029762,1,3,HBW,1,1,4,1,1,58,1,4,0,0,0,15,-1,-1,-1,2,2,12.25,13.74,-9,4,1,5,5,1,1
30030912,1,1,HBW,10,3,11,2,1,27,1,4,10,0,0,50,-1,-1,-1,4,2,22.67,33.28,-9,5,1,5,5,1,4
30030912,1,3,HBW,1,1,11,2,1,27,1,4,10,0,0,50,-1,-1,-1,4,2,22.67,33.28,-9,5,1,5,5,1,4
30030912,2,1,HBO,70,6,11,2,1,27,1,3,5,0,0,60,-1,-1,-1,0,4,22.67,33.28,-9,5,1,5,5,1,4
30030912,2,6,NHB,10,3,11,2,1,27,1,3,5,0,0,60,-1,-1,-1,0,4,22.67,33.28,-9,5,1,5,5,1,4
30030912,2,3,NHB,70,6,11,2,1,27,1,3,5,0,0,60,-1,-1,-1,0,4,22.67,33.28,-9,5,1,5,5,1,4
30030912,2,6,HBO,1,1,11,2,1,27,1,3,5,0,0,60,-1,-1,-1,0,4,22.67,33.28,-9,5,1,5,5,1,4
30030912,3,1,HBO,20,8,11,2,1,6,-1,-1,7,0,-1,-1,-1,3,3,-1,3,-9,-9,1.48,5,1,5,5,1,4
30030912,3,8,HBO,1,1,11,2,1,6,-1,-1,7,0,-1,-1,-1,3,3,-1,3,-9,-9,1.48,5,1,5,5,1,4
30030912,3,1,HBO,1,1,11,2,1,6,-1,-1,7,0,-1,-1,-1,3,3,-1,3,-9,-9,1.48,5,1,5,5,1,4
30032429,1,1,HBW,10,3,10,4,1,50,1,3,5,0,0,35,-1,-1,-1,0,2,16.15,22.71,-9,5,1,5,5,1,6
30032429,1,3,HBW,1,1,10,4,1,50,1,3,5,0,0,35,-1,-1,-1,0,2,16.15,22.71,-9,5,1,5,5,1,6
30032429,2,1,HBSOCREC,50,16,10,4,1,49,1,-9,10,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,5,5,1,6
30032429,2,16,HBSOCREC,1,2,10,4,1,49,1,-9,10,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,5,5,1,6
30032429,3,1,HBW,10,3,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,2,4,16.15,22.71,-9,5,1,5,5,1,6
30032429,3,3,NHB,20,8,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,2,4,16.15,22.71,-9,5,1,5,5,1,6
30032429,3,8,NHB,80,13,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,2,4,16.15,22.71,-9,5,1,5,5,1,6
30032429,3,13,HBSHOP,1,1,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,2,4,16.15,22.71,-9,5,1,5,5,1,6
30032429,4,1,HBO,20,8,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,0,5,16.15,22.71,-9,5,1,5,5,1,6
30032429,4,8,NHB,10,3,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,0,5,16.15,22.71,-9,5,1,5,5,1,6
30032429,4,3,HBW,1,1,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,0,5,16.15,22.71,-9,5,1,5,5,1,6
30032429,4,1,HBSHOP,80,13,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,0,5,16.15,22.71,-9,5,1,5,5,1,6
30032429,4,13,HBSHOP,1,1,10,4,1,20,1,3,2,0,0,35,-1,-1,-1,0,5,16.15,22.71,-9,5,1,5,5,1,6
30032429,5,1,HBO,20,8,10,4,1,17,1,-1,5,0,0,-1,-1,3,3,0,4,-9,-9,6,5,1,5,5,1,6
30032429,5,8,HBO,1,1,10,4,1,17,1,-1,5,0,0,-1,-1,3,3,0,4,-9,-9,6,5,1,5,5,1,6
30032429,5,1,HBSOCREC,50,16,10,4,1,17,1,-1,5,0,0,-1,-1,3,3,0,4,-9,-9,6,5,1,5,5,1,6
30032429,5,16,HBSOCREC,1,1,10,4,1,17,1,-1,5,0,0,-1,-1,3,3,0,4,-9,-9,6,5,1,5,5,1,6
30032429,6,1,HBO,20,8,10,4,1,15,1,-1,6,0,-1,-1,-1,3,3,-1,2,-9,-9,6,5,1,5,5,1,6
30032429,6,8,HBO,1,1,10,4,1,15,1,-1,6,0,-1,-1,-1,3,3,-1,2,-9,-9,6,5,1,5,5,1,6
30032661,1,1,HBO,1,1,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,1,HBO,40,14,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,14,NHB,40,12,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,12,NHB,40,11,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,11,NHB,40,11,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,11,HBSHOP,1,1,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,1,HBO,97,97,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,97,HBO,1,1,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,1,1,HBO,1,1,-7,0,1,71,1,-1,14,0,0,-1,-1,-1,-1,-8,9,-9,-9,-9,5,1,5,5,1,2
30032661,2,1,HBO,1,1,-7,0,1,82,1,-1,14,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,2
30032661,2,1,HBO,1,1,-7,0,1,82,1,-1,14,0,0,-1,-1,-1,-1,0,2,-9,-9,-9,5,1,5,5,1,2
30033030,1,1,HBSOCREC,50,15,7,1,1,51,1,4,14,0,0,10,-1,-1,-1,2,4,3.71,6.6,-9,5,1,5,5,1,2
30033030,1,15,NHB,40,11,7,1,1,51,1,4,14,0,0,10,-1,-1,-1,2,4,3.71,6.6,-9,5,1,5,5,1,2
30033030,1,11,NHB,80,13,7,1,1,51,1,4,14,0,0,10,-1,-1,-1,2,4,3.71,6.6,-9,5,1,5,5,1,2
30033030,1,13,HBSHOP,1,1,7,1,1,51,1,4,14,0,0,10,-1,-1,-1,2,4,3.71,6.6,-9,5,1,5,5,1,2
30033030,2,1,HBSOCREC,50,15,7,1,1,16,2,-1,18,0,0,-1,-1,4,4,0,4,-9,-9,9.03,5,1,5,5,1,2
30033030,2,15,NHB,40,11,7,1,1,16,2,-1,18,0,0,-1,-1,4,4,0,4,-9,-9,9.03,5,1,5,5,1,2
30033030,2,11,NHB,80,13,7,1,1,16,2,-1,18,0,0,-1,-1,4,4,0,4,-9,-9,9.03,5,1,5,5,1,2
30033030,2,13,HBSHOP,1,1,7,1,1,16,2,-1,18,0,0,-1,-1,4,4,0,4,-9,-9,9.03,5,1,5,5,1,2
30033110,1,1,HBO,30,18,-7,0,1,68,1,-1,14,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
30033110,1,18,NHB,80,13,-7,0,1,68,1,-1,14,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
30033110,1,13,HBSHOP,1,1,-7,0,1,68,1,-1,14,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
30033110,2,1,HBO,30,18,-7,0,1,80,1,-1,5,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
30033110,2,18,NHB,80,13,-7,0,1,80,1,-1,5,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
30033110,2,13,HBSHOP,1,1,-7,0,1,80,1,-1,5,0,0,-1,-1,-1,-1,0,3,-9,-9,-9,5,1,5,5,1,2
30033474,1,1,HBO,70,6,2,0,2,30,1,-1,7,0,0,-1,-1,-1,-1,15,5,-9,-9,-9,5,1,5,5,1,2
30033474,1,6,NHB,20,8,2,0,2,30,1,-1,7,0,0,-1,-1,-1,-1,15,5,-9,-9,-9,5,1,5,5,1,2
30033474,1,8,NHB,70,6,2,0,2,30,1,-1,7,0,0,-1,-1,-1,-1,15,5,-9,-9,-9,5,1,5,5,1,2
30033474,1,6,NHB,40,11,2,0,2,30,1,-1,7,0,0,-1,-1,-1,-1,15,5,-9,-9,-9,5,1,5,5,1,2
30033474,1,11,HBSHOP,1,1,2,0,2,30,1,-1,7,0,0,-1,-1,-1,-1,15,5,-9,-9,-9,5,1,5,5,1,2
30033939,1,1,HBSHOP,40,11,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,1,11,HBSHOP,1,1,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,1,1,HBO,40,14,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,1,14,NHB,80,13,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,1,13,HBSHOP,1,1,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,1,1,HBSHOP,80,13,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,1,13,NHB,10,3,6,2,1,60,1,3,5,0,0,30,-1,-1,-1,2,7,8.47,10.01,-9,5,1,5,5,1,2
30033939,2,1,HBW,10,3,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,3,NHB,80,13,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,13,NHB,10,3,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,3,NHB,40,11,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,11,NHB,40,12,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,12,NHB,80,13,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,13,NHB,50,17,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30033939,2,17,HBSOCREC,1,1,6,2,1,28,1,3,3,0,0,25,-1,-1,-1,0,8,8.86,10.29,-9,5,1,5,5,1,2
30034394,1,1,HBW,10,3,7,2,1,23,1,3,2,0,0,25,-1,-1,-1,4,2,9.28,12.73,-9,5,1,4,5,1,4
30034394,1,3,HBW,1,1,7,2,1,23,1,3,2,0,0,25,-1,-1,-1,4,2,9.28,12.73,-9,5,1,4,5,1,4
30034394,2,1,HBSHOP,80,13,7,2,1,74,1,-1,0,0,0,-1,-1,-1,-1,4,2,-9,-9,-9,5,1,4,5,1,4
30034394,2,13,HBSHOP,1,1,7,2,1,74,1,-1,0,0,0,-1,-1,-1,-1,4,2,-9,-9,-9,5,1,4,5,1,4
30034394,3,1,HBO,20,8,7,2,1,21,1,-1,1,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,4,5,1,4
30034394,3,8,HBO,1,1,7,2,1,21,1,-1,1,0,0,-1,-1,-1,-1,2,2,-9,-9,-9,5,1,4,5,1,4
30034394,4,1,HBW,10,3,7,2,1,51,1,4,0,0,0,10,-1,-1,-1,4,4,1.18,2.86,-9,5,1,4,5,1,4
30034394,4,3,HBW,1,1,7,2,1,51,1,4,0,0,0,10,-1,-1,-1,4,4,1.18,2.86,-9,5,1,4,5,1,4
30034394,4,1,HBW,10,3,7,2,1,51,1,4,0,0,0,10,-1,-1,-1,4,4,1.18,2.86,-9,5,1,4,5,1,4
30034394,4,3,HBW,1,1,7,2,1,51,1,4,0,0,0,10,-1,-1,-1,4,4,1.18,2.86,-9,5,1,4,5,1,4
30036304,1,1,HBO,97,5,6,1,1,41,1,3,1,0,0,20,1,-1,-1,4,5,4.32,5.37,-9,2,1,4,5,1,4
30036304,1,5,NHB,40,11,6,1,1,41,1,3,1,0,0,20,1,-1,-1,4,5,4.32,5.37,-9,2,1,4,5,1,4
30036304,1,11,HBSHOP,1,1,6,1,1,41,1,3,1,0,0,20,1,-1,-1,4,5,4.32,5.37,-9,2,1,4,5,1,4
30036304,1,1,HBSOCREC,50,15,6,1,1,41,1,3,1,0,0,20,1,-1,-1,4,5,4.32,5.37,-9,2,1,4,5,1,4
30036304,1,15,HBSOCREC,1,1,6,1,1,41,1,3,1,0,0,20,1,-1,-1,4,5,4.32,5.37,-9,2,1,4,5,1,4
30036304,2,1,HBO,97,5,6,1,1,40,1,-1,2,0,0,-1,-1,-1,-1,2,5,-9,-9,-9,2,1,4,5,1,4
30036304,2,5,NHB,40,11,6,1,1,40,1,-1,2,0,0,-1,-1,-1,-1,2,5,-9,-9,-9,2,1,4,5,1,4
30036304,2,11,HBSHOP,1,1,6,1,1,40,1,-1,2,0,0,-1,-1,-1,-1,2,5,-9,-9,-9,2,1,4,5,1,4
30036304,2,1,HBSOCREC,50,15,6,1,1,40,1,-1,2,0,0,-1,-1,-1,-1,2,5,-9,-9,-9,2,1,4,5,1,4
30036304,2,15,HBSOCREC,1,1,6,1,1,40,1,-1,2,0,0,-1,-1,-1,-1,2,5,-9,-9,-9,2,1,4,5,1,4
30036304,3,1,HBO,97,5,6,1,1,10,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,3,5,NHB,40,11,6,1,1,10,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,3,11,HBSHOP,1,1,6,1,1,10,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,3,1,HBSOCREC,50,15,6,1,1,10,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,3,15,HBSOCREC,1,1,6,1,1,10,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,4,1,HBO,97,5,6,1,1,8,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,4,5,NHB,40,11,6,1,1,8,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,4,11,HBSHOP,1,1,6,1,1,8,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,4,1,HBSOCREC,50,15,6,1,1,8,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30036304,4,15,HBSOCREC,1,1,6,1,1,8,-1,-1,2,0,-1,-1,-1,-1,-1,-1,5,-9,-9,-9,2,1,4,5,1,4
30037625,2,1,HBW,10,3,5,2,1,31,1,3,0,0,0,60,-1,-1,-1,1,3,49.84,63.4,-9,5,1,5,5,1,3
30037625,2,3,NHB,50,15,5,2,1,31,1,3,0,0,0,60,-1,-1,-1,1,3,49.84,63.4,-9,5,1,5,5,1,3
30037625,2,15,HBSOCREC,1,1,5,2,1,31,1,3,0,0,0,60,-1,-1,-1,1,3,49.84,63.4,-9,5,1,5,5,1,3
30037625,3,1,HBO,20,8,5,2,1,13,-1,-1,1,0,-1,-1,-1,10,10,-1,2,-9,-9,20.83,5,1,5,5,1,3
30037625,3,8,HBO,1,1,5,2,1,13,-1,-1,1,0,-1,-1,-1,10,10,-1,2,-9,-9,20.83,5,1,5,5,1,3
30037943,1,1,HBO,70,6,5,1,1,53,1,-9,3,0,0,-1,-1,-1,-1,4,5,-9,-9,-9,5,2,5,5,1,2
30037943,1,6,NHB,80,13,5,1,1,53,1,-9,3,0,0,-1,-1,-1,-1,4,5,-9,-9,-9,5,2,5,5,1,2
30037943,1,13,HBSHOP,1,1,5,1,1,53,1,-9,3,0,0,-1,-1,-1,-1,4,5,-9,-9,-9,5,2,5,5,1,2
30037943,1,1,HBO,70,6,5,1,1,53,1,-9,3,0,0,-1,-1,-1,-1,4,5,-9,-9,-9,5,2,5,5,1,2
30037943,1,6,HBO,1,1,5,1,1,53,1,-9,3,0,0,-1,-1,-1,-1,4,5,-9,-9,-9,5,2,5,5,1,2
30037943,2,1,HBO,70,6,5,1,1,80,1,-1,6,0,0,-1,-1,-1,-1,5,3,-9,-9,-9,5,2,5,5,1,2
30037943,2,6,NHB,80,13,5,1,1,80,1,-1,6,0,0,-1,-1,-1,-1,5,3,-9,-9,-9,5,2,5,5,1,2
30037943,2,13,HBSHOP,1,1,5,1,1,80,1,-1,6,0,0,-1,-1,-1,-1,5,3,-9,-9,-9,5,2,5,5,1,2
30037986,1,1,HBSOCREC,50,17,10,0,1,80,1,-1,0,0,0,-1,-1,-1,-1,5,2,-9,-9,-9,5,1,5,5,1,1
30037986,1,17,HBSOCREC,1,1,10,0,1,80,1,-1,0,0,0,-1,-1,-1,-1,5,2,-9,-9,-9,5,1,5,5,1,1
30038142,1,1,HBW,10,3,7,2,1,57,1,8,2,0,0,10,-1,-1,-1,0,1,4.02,6.32,-9,4,1,5,5,1,2
30038142,2,1,HBW,10,3,7,2,1,53,1,3,1,0,0,20,-1,-1,-1,0,1,5.87,9,-9,4,1,5,5,1,2
30039552,1,1,HBO,1,1,4,1,1,49,1,-9,3,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,5,1,5,5,1,3
30039552,1,1,HBSHOP,80,13,4,1,1,49,1,-9,3,0,0,-1,-1,-1,-1,0,8,-9,-9,-9,5,1,5,5,1,3
