R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,TRIPPURP,WKFMHMXX,HHFAMINC2
43,0,-1,0,2,0,3,14291391,-1,1,3,20,5,1,10,1,15,3,2,0,2
31,0,-1,1,2,1,11,14298354,-1,1,17,0,4,1,2,2,9,2,4,0,2
31,0,-1,1,2,1,2,14298354,-1,1,2,17,4,1,2,2,9,2,1,0,2
28,0,45,0,1,1,4,14298354,9,2,12,0,4,3,6,2,9,3,2,0,2
28,0,45,0,1,1,4,14298354,9,2,12,12,4,3,6,2,9,3,1,0,2
28,0,45,0,1,1,2,14298354,9,2,2,12,4,3,6,2,9,3,1,0,2
28,0,45,0,1,1,4,14298354,9,2,10,3,4,3,6,2,9,3,1,0,2
28,0,45,0,1,1,4,14298354,9,2,10,10,4,3,6,2,9,3,1,0,2
28,0,45,0,1,1,3,14298354,9,2,3,10,4,3,6,2,9,3,2,0,2
11,1,-1,-1,-1,1,4,14298354,-1,3,12,0,4,1,4,2,9,0,2,0,2
11,1,-1,-1,-1,1,8,14298354,-1,3,13,12,4,1,4,2,9,0,1,0,2
11,1,-1,-1,-1,1,4,14298354,-1,3,19,13,4,1,4,2,9,0,1,0,2
11,1,-1,-1,-1,1,3,14298354,-1,3,3,19,4,1,4,2,9,0,2,0,2
4,1,-1,-1,-1,1,1,14298354,-1,4,33,0,4,1,2,2,9,0,2,0,2
4,1,-1,-1,-1,1,3,14298354,-1,4,3,33,4,1,2,2,9,0,2,0,2
37,0,45,0,0,0,2,14303511,37,1,2,0,2,0,4,1,12,1,4,0,1
37,0,45,0,0,0,3,14303511,37,1,3,3,2,0,4,1,12,1,4,0,1
37,0,45,0,0,0,1,14303511,37,1,9,0,2,0,4,1,12,1,2,0,1
37,0,45,0,0,0,3,14303511,37,1,3,9,2,0,4,1,12,1,2,0,1
63,0,-1,0,7,0,0,14307742,-1,1,32,0,2,1,6,1,14,5,0,0,1
63,0,-1,0,7,0,6,14307742,-1,1,7,32,2,1,6,1,14,5,1,0,1
63,0,-1,0,7,0,3,14307742,-1,1,3,7,2,1,6,1,14,5,3,0,1
63,0,-1,0,7,0,1,14307742,-1,1,30,0,2,1,6,1,14,5,0,0,1
63,0,-1,0,7,0,1,14307742,-1,1,30,30,2,1,6,1,14,5,1,0,1
63,0,-1,0,7,0,3,14307742,-1,1,3,30,2,1,6,1,14,5,0,0,1
21,0,-1,0,6,0,5,14316258,0,3,6,0,2,1,5,2,8,0,0,0,0
21,0,-1,0,6,0,5,14316258,0,3,6,6,2,1,5,2,8,0,1,0,0
21,0,-1,0,6,0,5,14316258,0,3,6,6,2,1,5,2,8,0,1,0,0
21,0,-1,0,6,0,5,14316258,0,3,6,6,2,1,5,2,8,0,1,0,0
21,0,-1,0,6,0,3,14316258,0,3,3,6,2,1,5,2,8,0,0,0,0
49,0,-1,0,2,0,0,14325465,0,1,0,0,2,1,3,2,11,1,0,0,2
49,0,-1,0,2,0,10,14325465,0,1,16,1,2,1,3,2,11,1,1,0,2
49,0,-1,0,2,0,3,14325465,0,1,3,16,2,1,3,2,11,1,2,0,2
49,0,-1,0,0,0,2,14325465,-1,2,2,0,2,1,4,2,11,1,4,0,2
49,0,-1,0,0,0,0,14325465,-1,2,0,3,2,1,4,2,11,1,1,0,2
49,0,-1,0,0,0,11,14325465,-1,2,17,1,2,1,4,2,11,1,1,0,2
49,0,-1,0,0,0,3,14325465,-1,2,3,17,2,1,4,2,11,1,4,0,2
48,0,6,0,3,0,5,14326154,1,1,6,0,4,0,3,1,10,4,0,0,0
48,0,6,0,3,0,0,14326154,1,1,0,6,4,0,3,1,10,4,1,0,0
48,0,6,0,3,0,3,14326154,1,1,3,1,4,0,3,1,10,4,0,0,0
37,0,-1,0,3,0,5,14326154,-1,2,6,0,4,1,3,1,10,5,0,0,0
37,0,-1,0,3,0,0,14326154,-1,2,0,6,4,1,3,1,10,5,1,0,0
37,0,-1,0,3,0,3,14326154,-1,2,3,1,4,1,3,1,10,5,0,0,0
6,1,-1,-1,-1,0,5,14326154,-1,3,6,0,4,1,3,1,10,0,0,0,0
6,1,-1,-1,-1,0,0,14326154,-1,3,0,6,4,1,3,1,10,0,1,0,0
6,1,-1,-1,-1,0,3,14326154,-1,3,3,1,4,1,3,1,10,0,0,0,0
2,1,-1,-1,-1,0,5,14326154,-1,4,6,0,4,1,3,1,10,0,0,0,0
2,1,-1,-1,-1,0,0,14326154,-1,4,0,6,4,1,3,1,10,0,1,0,0
2,1,-1,-1,-1,0,3,14326154,-1,4,3,1,4,1,3,1,10,0,0,0,0
53,0,60,2,2,0,2,14335781,15,1,2,0,3,0,2,2,2,3,4,0,0
53,0,60,2,2,0,3,14335781,15,1,3,3,3,0,2,2,2,3,4,0,0
44,0,-1,0,0,0,6,14339127,-1,1,22,0,4,1,11,1,11,1,3,0,2
44,0,-1,0,0,0,3,14339127,-1,1,3,22,4,1,11,1,11,1,3,0,2
44,0,-1,0,0,0,9,14339127,-1,1,18,0,4,1,11,1,11,1,2,0,2
44,0,-1,0,0,0,9,14339127,-1,1,18,18,4,1,11,1,11,1,1,0,2
44,0,-1,0,0,0,3,14339127,-1,1,3,18,4,1,11,1,11,1,2,0,2
44,0,-1,0,0,0,5,14339127,-1,1,6,0,4,1,11,1,11,1,0,0,2
44,0,-1,0,0,0,3,14339127,-1,1,3,6,4,1,11,1,11,1,0,0,2
44,0,-1,0,0,0,4,14339127,-1,1,10,0,4,1,11,1,11,1,2,0,2
44,0,-1,0,0,0,3,14339127,-1,1,3,10,4,1,11,1,11,1,2,0,2
44,0,-1,0,0,0,0,14339127,-1,1,0,0,4,1,11,1,11,1,0,0,2
44,0,-1,0,0,0,3,14339127,-1,1,3,1,4,1,11,1,11,1,0,0,2
47,0,40,0,0,0,6,14339127,9,2,22,0,4,0,12,1,11,1,3,0,2
47,0,40,0,0,0,3,14339127,9,2,3,22,4,0,12,1,11,1,3,0,2
47,0,40,0,0,0,9,14339127,9,2,18,0,4,0,12,1,11,1,2,0,2
47,0,40,0,0,0,0,14339127,9,2,0,18,4,0,12,1,11,1,1,0,2
47,0,40,0,0,0,3,14339127,9,2,3,1,4,0,12,1,11,1,0,0,2
47,0,40,0,0,0,4,14339127,9,2,12,0,4,0,12,1,11,1,2,0,2
47,0,40,0,0,0,5,14339127,9,2,6,12,4,0,12,1,11,1,1,0,2
47,0,40,0,0,0,3,14339127,9,2,3,6,4,0,12,1,11,1,0,0,2
47,0,40,0,0,0,4,14339127,9,2,10,0,4,0,12,1,11,1,2,0,2
47,0,40,0,0,0,3,14339127,9,2,3,10,4,0,12,1,11,1,2,0,2
47,0,40,0,0,0,0,14339127,9,2,0,0,4,0,12,1,11,1,0,0,2
47,0,40,0,0,0,3,14339127,9,2,3,1,4,0,12,1,11,1,0,0,2
14,1,-1,-1,-1,0,6,14339127,-1,3,21,0,4,1,6,1,11,0,3,0,2
14,1,-1,-1,-1,0,5,14339127,-1,3,6,21,4,1,6,1,11,0,1,0,2
14,1,-1,-1,-1,0,6,14339127,-1,3,21,6,4,1,6,1,11,0,1,0,2
14,1,-1,-1,-1,0,3,14339127,-1,3,3,21,4,1,6,1,11,0,3,0,2
14,1,-1,-1,-1,0,0,14339127,-1,3,0,0,4,1,6,1,11,0,0,0,2
14,1,-1,-1,-1,0,3,14339127,-1,3,3,1,4,1,6,1,11,0,0,0,2
2,1,-1,-1,-1,0,12,14339127,-1,4,25,0,4,1,9,1,11,0,2,0,2
2,1,-1,-1,-1,0,0,14339127,-1,4,31,25,4,1,9,1,11,0,1,0,2
2,1,-1,-1,-1,0,3,14339127,-1,4,3,31,4,1,9,1,11,0,0,0,2
2,1,-1,-1,-1,0,5,14339127,-1,4,6,0,4,1,9,1,11,0,0,0,2
2,1,-1,-1,-1,0,3,14339127,-1,4,3,6,4,1,9,1,11,0,0,0,2
2,1,-1,-1,-1,0,4,14339127,-1,4,10,0,4,1,9,1,11,0,2,0,2
2,1,-1,-1,-1,0,3,14339127,-1,4,3,10,4,1,9,1,11,0,2,0,2
2,1,-1,-1,-1,0,0,14339127,-1,4,0,0,4,1,9,1,11,0,0,0,2
2,1,-1,-1,-1,0,3,14339127,-1,4,3,1,4,1,9,1,11,0,0,0,2
58,2,-1,0,2,0,7,14348754,-1,1,11,0,1,1,6,0,0,0,2,0,0
58,2,-1,0,2,0,7,14348754,-1,1,11,11,1,1,6,0,0,0,1,0,0
58,2,-1,0,2,0,5,14348754,-1,1,6,11,1,1,6,0,0,0,1,0,0
58,2,-1,0,2,0,3,14348754,-1,1,3,6,1,1,6,0,0,0,0,0,0
58,2,-1,0,2,0,6,14348754,-1,1,21,0,1,1,6,0,0,0,3,0,0
58,2,-1,0,2,0,3,14348754,-1,1,3,21,1,1,6,0,0,0,3,0,0
80,0,-1,0,3,0,1,14353208,-1,1,20,0,2,1,6,1,14,3,2,0,1
80,0,-1,0,3,0,5,14353208,-1,1,6,20,2,1,6,1,14,3,1,0,1
80,0,-1,0,3,0,3,14353208,-1,1,3,6,2,1,6,1,14,3,0,0,1
80,0,-1,0,3,0,0,14353208,-1,1,0,0,2,1,6,1,14,3,0,0,1
80,0,-1,0,3,0,5,14353208,-1,1,15,1,2,1,6,1,14,3,1,0,1
80,0,-1,0,3,0,3,14353208,-1,1,3,15,2,1,6,1,14,3,0,0,1
88,0,-1,0,40,0,0,14353208,-1,2,0,0,2,1,3,1,14,0,0,0,1
88,0,-1,0,40,0,5,14353208,-1,2,15,1,2,1,3,1,14,0,1,0,1
88,0,-1,0,40,0,3,14353208,-1,2,3,15,2,1,3,1,14,0,0,0,1
78,0,-1,0,7,0,4,14357532,-1,1,12,0,1,1,2,0,8,0,2,0,0
78,0,-1,0,7,0,3,14357532,-1,1,3,12,1,1,2,0,8,0,2,0,0
63,0,-1,0,7,0,6,14360475,-1,1,7,0,2,1,4,0,9,3,3,0,2
63,0,-1,0,7,0,3,14360475,-1,1,3,7,2,1,4,0,9,3,3,0,2
63,0,-1,0,7,0,6,14360475,-1,1,7,0,2,1,4,0,9,3,3,0,2
63,0,-1,0,7,0,3,14360475,-1,1,3,7,2,1,4,0,9,3,3,0,2
63,0,-1,0,0,0,6,14360475,-1,2,7,0,2,1,2,0,9,0,3,0,2
63,0,-1,0,0,0,3,14360475,-1,2,3,7,2,1,2,0,9,0,3,0,2
22,0,12,7,7,0,2,14363690,3,1,2,0,2,0,6,2,14,3,4,0,1
22,0,12,7,7,0,6,14363690,3,1,21,3,2,0,6,2,14,3,1,0,1
22,0,12,7,7,0,5,14363690,3,1,6,21,2,0,6,2,14,3,1,0,1
22,0,12,7,7,0,3,14363690,3,1,3,6,2,0,6,2,14,3,0,0,1
22,0,12,7,7,0,6,14363690,3,1,22,0,2,0,6,2,14,3,3,0,1
22,0,12,7,7,0,3,14363690,3,1,3,22,2,0,6,2,14,3,3,0,1
45,0,30,7,5,0,2,14363690,3,2,2,0,2,12,3,2,14,0,4,0,1
45,0,30,7,5,0,5,14363690,3,2,6,3,2,12,3,2,14,0,1,0,1
45,0,30,7,5,0,3,14363690,3,2,3,6,2,12,3,2,14,0,0,0,1
21,0,35,0,5,0,4,14374025,17,1,12,0,3,0,5,2,1,4,2,0,2
21,0,35,0,5,0,6,14374025,17,1,7,12,3,0,5,2,1,4,1,0,2
21,0,35,0,5,0,5,14374025,17,1,6,7,3,0,5,2,1,4,1,0,2
21,0,35,0,5,0,6,14374025,17,1,7,6,3,0,5,2,1,4,1,0,2
21,0,35,0,5,0,3,14374025,17,1,3,7,3,0,5,2,1,4,3,0,2
27,0,-1,0,0,0,5,14374025,-1,2,6,0,3,1,5,2,1,5,0,0,2
27,0,-1,0,0,0,3,14374025,-1,2,3,6,3,1,5,2,1,5,0,0,2
27,0,-1,0,0,0,4,14374025,-1,2,12,0,3,1,5,2,1,5,2,0,2
27,0,-1,0,0,0,6,14374025,-1,2,7,12,3,1,5,2,1,5,1,0,2
27,0,-1,0,0,0,3,14374025,-1,2,3,7,3,1,5,2,1,5,3,0,2
4,1,-1,-1,-1,0,4,14374025,-1,3,12,0,3,1,3,2,1,0,2,0,2
4,1,-1,-1,-1,0,6,14374025,-1,3,22,12,3,1,3,2,1,0,1,0,2
4,1,-1,-1,-1,0,3,14374025,-1,3,3,22,3,1,3,2,1,0,3,0,2
54,0,20,0,4,0,2,14374388,10,1,2,0,2,0,2,2,11,1,4,0,2
54,0,20,0,4,0,3,14374388,10,1,3,3,2,0,2,2,11,1,4,0,2
44,0,-1,0,0,0,4,14379440,-1,1,10,0,4,1,2,0,2,1,2,0,0
44,0,-1,0,0,0,3,14379440,-1,1,3,10,4,1,2,0,2,1,2,0,0
51,2,-1,3,0,0,4,14379440,-1,2,10,0,4,1,2,0,2,1,2,0,0
51,2,-1,3,0,0,3,14379440,-1,2,3,10,4,1,2,0,2,1,2,0,0
11,1,-1,-1,-1,0,6,14379440,-1,3,21,21,4,1,1,0,2,0,1,0,0
9,1,-1,-1,-1,0,4,14379440,-1,4,19,19,4,1,1,0,2,0,1,0,0
49,0,-5,0,0,0,2,14383157,16,1,2,0,3,1,2,3,11,1,4,0,2
49,0,-5,0,0,0,3,14383157,16,1,3,3,3,1,2,3,11,1,4,0,2
49,0,-5,0,3,0,2,14383157,9,2,2,0,3,1,2,3,11,4,4,0,2
49,0,-5,0,3,0,3,14383157,9,2,3,3,3,1,2,3,11,4,4,0,2
20,0,5,0,2,0,2,14383157,0,3,2,3,3,0,3,3,11,3,1,0,2
20,0,5,0,2,0,6,14383157,0,3,21,3,3,0,3,3,11,3,1,0,2
20,0,5,0,2,0,2,14383157,0,3,2,21,3,0,3,3,11,3,1,0,2
33,0,25,0,3,0,2,14383700,5,1,2,0,1,0,6,1,14,1,4,0,1
33,0,25,0,3,0,0,14383700,5,1,0,3,1,0,6,1,14,1,1,0,1
33,0,25,0,3,0,5,14383700,5,1,6,1,1,0,6,1,14,1,1,0,1
33,0,25,0,3,0,3,14383700,5,1,3,6,1,0,6,1,14,1,0,0,1
33,0,25,0,3,0,4,14383700,5,1,12,0,1,0,6,1,14,1,2,0,1
33,0,25,0,3,0,3,14383700,5,1,3,12,1,0,6,1,14,1,2,0,1
34,0,5,3,14,0,6,14385991,1,1,21,0,5,0,8,3,10,1,3,0,0
34,0,5,3,14,0,2,14385991,1,1,2,21,5,0,8,3,10,1,1,0,0
34,0,5,3,14,0,3,14385991,1,1,3,3,5,0,8,3,10,1,4,0,0
34,0,5,3,14,0,2,14385991,1,1,2,0,5,0,8,3,10,1,4,0,0
34,0,5,3,14,0,3,14385991,1,1,3,3,5,0,8,3,10,1,4,0,0
34,0,5,3,14,0,6,14385991,1,1,22,0,5,0,8,3,10,1,3,0,0
34,0,5,3,14,0,6,14385991,1,1,21,22,5,0,8,3,10,1,1,0,0
34,0,5,3,14,0,3,14385991,1,1,3,21,5,0,8,3,10,1,3,0,0
64,0,45,0,0,0,4,14385991,-1,2,12,0,5,0,3,3,10,0,2,0,0
64,0,45,0,0,0,1,14385991,-1,2,36,12,5,0,3,3,10,0,1,0,0
64,0,45,0,0,0,3,14385991,-1,2,3,37,5,0,3,3,10,0,2,0,0
48,0,-1,0,0,0,3,14385991,-1,3,3,0,5,1,1,3,10,1,2,0,0
13,1,-1,-1,-1,0,8,14385991,-1,4,13,0,5,1,5,3,10,0,2,0,0
13,1,-1,-1,-1,0,3,14385991,-1,4,3,13,5,1,5,3,10,0,2,0,0
13,1,-1,-1,-1,0,6,14385991,-1,4,22,0,5,1,5,3,10,0,3,0,0
13,1,-1,-1,-1,0,6,14385991,-1,4,21,22,5,1,5,3,10,0,1,0,0
13,1,-1,-1,-1,0,3,14385991,-1,4,3,21,5,1,5,3,10,0,3,0,0
10,1,-1,-1,-1,0,8,14385991,-1,5,13,0,5,1,5,3,10,0,2,0,0
10,1,-1,-1,-1,0,3,14385991,-1,5,3,13,5,1,5,3,10,0,2,0,0
10,1,-1,-1,-1,0,6,14385991,-1,5,22,0,5,1,5,3,10,0,3,0,0
10,1,-1,-1,-1,0,6,14385991,-1,5,21,22,5,1,5,3,10,0,1,0,0
10,1,-1,-1,-1,0,3,14385991,-1,5,3,21,5,1,5,3,10,0,3,0,0
29,0,5,0,0,0,3,14389131,1,1,3,26,2,0,6,2,5,1,2,0,2
29,0,5,0,0,0,6,14389131,1,1,22,0,2,0,6,2,5,1,3,0,2
29,0,5,0,0,0,5,14389131,1,1,15,22,2,0,6,2,5,1,1,0,2
29,0,5,0,0,0,6,14389131,1,1,22,15,2,0,6,2,5,1,1,0,2
29,0,5,0,0,0,3,14389131,1,1,3,22,2,0,6,2,5,1,3,0,2
29,0,5,0,0,0,2,14389131,1,1,2,0,2,0,6,2,5,1,4,0,2
34,0,30,0,0,0,2,14389131,11,2,2,0,2,0,2,2,5,1,4,0,2
34,0,30,0,0,0,3,14389131,11,2,3,3,2,0,2,2,5,1,4,0,2
68,2,-1,0,20,0,1,14390856,-1,1,1,0,1,1,4,0,17,0,0,0,0
68,2,-1,0,20,0,5,14390856,-1,1,6,2,1,1,4,0,17,0,1,0,0
68,2,-1,0,20,0,5,14390856,-1,1,6,6,1,1,4,0,17,0,1,0,0
68,2,-1,0,20,0,3,14390856,-1,1,3,6,1,1,4,0,17,0,0,0,0
37,0,-1,0,14,0,6,14391228,0,1,22,0,4,1,7,2,4,1,3,0,2
37,0,-1,0,14,0,1,14391228,0,1,4,22,4,1,7,2,4,1,1,0,2
37,0,-1,0,14,0,1,14391228,0,1,4,4,4,1,7,2,4,1,1,0,2
37,0,-1,0,14,0,1,14391228,0,1,4,4,4,1,7,2,4,1,1,0,2
37,0,-1,0,14,0,0,14391228,0,1,0,4,4,1,7,2,4,1,1,0,2
37,0,-1,0,14,0,1,14391228,0,1,4,1,4,1,7,2,4,1,1,0,2
37,0,-1,0,14,0,3,14391228,0,1,3,4,4,1,7,2,4,1,2,0,2
37,0,60,0,0,0,2,14391228,7,2,2,0,4,0,2,2,4,1,4,0,2
37,0,60,0,0,0,3,14391228,7,2,3,3,4,0,2,2,4,1,4,0,2
69,0,-1,0,7,0,1,14391228,-1,3,4,0,4,1,4,2,4,5,2,0,2
69,0,-1,0,7,0,3,14391228,-1,3,3,4,4,1,4,2,4,5,2,0,2
69,0,-1,0,7,0,5,14391228,-1,3,6,0,4,1,4,2,4,5,0,0,2
69,0,-1,0,7,0,3,14391228,-1,3,3,6,4,1,4,2,4,5,0,0,2
67,0,-1,0,7,0,5,14391228,-1,4,6,0,4,1,2,2,4,5,0,0,2
67,0,-1,0,7,0,3,14391228,-1,4,3,6,4,1,2,2,4,5,0,0,2
38,0,25,0,5,0,5,14399886,9,1,15,0,4,3,10,2,4,1,0,0,2
38,0,25,0,5,0,2,14399886,9,1,2,15,4,3,10,2,4,1,1,0,2
38,0,25,0,5,0,0,14399886,9,1,0,3,4,3,10,2,4,1,1,0,2
38,0,25,0,5,0,11,14399886,9,1,17,1,4,3,10,2,4,1,1,0,2
38,0,25,0,5,0,4,14399886,9,1,10,17,4,3,10,2,4,1,1,0,2
38,0,25,0,5,0,4,14399886,9,1,12,10,4,3,10,2,4,1,1,0,2
38,0,25,0,5,0,4,14399886,9,1,10,12,4,3,10,2,4,1,1,0,2
38,0,25,0,5,0,3,14399886,9,1,3,10,4,3,10,2,4,1,2,0,2
38,0,25,0,5,0,12,14399886,9,1,25,0,4,3,10,2,4,1,2,0,2
38,0,25,0,5,0,3,14399886,9,1,3,25,4,3,10,2,4,1,2,0,2
40,0,40,0,10,0,4,14399886,11,2,12,0,4,3,3,2,4,1,2,0,2
40,0,40,0,10,0,2,14399886,11,2,2,12,4,3,3,2,4,1,1,0,2
40,0,40,0,10,0,3,14399886,11,2,3,3,4,3,3,2,4,1,4,0,2
9,1,-1,-1,-1,0,8,14399886,-1,3,13,0,4,1,3,2,4,0,2,0,2
9,1,-1,-1,-1,0,8,14399886,-1,3,13,13,4,1,3,2,4,0,1,0,2
9,1,-1,-1,-1,0,3,14399886,-1,3,3,13,4,1,3,2,4,0,2,0,2
5,1,-1,-1,-1,0,1,14399886,-1,4,33,0,4,1,4,2,4,0,2,0,2
5,1,-1,-1,-1,0,3,14399886,-1,4,3,33,4,1,4,2,4,0,2,0,2
5,1,-1,-1,-1,0,12,14399886,-1,4,25,0,4,1,4,2,4,0,2,0,2
5,1,-1,-1,-1,0,3,14399886,-1,4,3,25,4,1,4,2,4,0,2,0,2
44,0,20,0,4,0,2,14403493,5,1,2,0,2,3,4,2,11,1,4,0,2
44,0,20,0,4,0,3,14403493,5,1,3,3,2,3,4,2,11,1,4,0,2
44,0,20,0,4,0,12,14403493,5,1,25,0,2,3,4,2,11,1,2,0,2
44,0,20,0,4,0,3,14403493,5,1,3,25,2,3,4,2,11,1,2,0,2
34,0,10,0,0,0,2,14403493,2,2,2,0,2,0,3,2,11,3,4,0,2
34,0,10,0,0,0,12,14403493,2,2,25,3,2,0,3,2,11,3,1,0,2
34,0,10,0,0,0,3,14403493,2,2,3,25,2,0,3,2,11,3,2,0,2
77,0,-1,0,10,0,1,14403813,-1,1,1,0,1,1,4,0,11,0,0,0,2
77,0,-1,0,10,0,6,14403813,-1,1,22,2,1,1,4,0,11,0,1,0,2
77,0,-1,0,10,0,5,14403813,-1,1,6,22,1,1,4,0,11,0,1,0,2
77,0,-1,0,10,0,3,14403813,-1,1,3,6,1,1,4,0,11,0,0,0,2
76,0,-1,0,6,0,4,14410473,-1,1,12,0,2,1,9,0,5,1,2,0,2
76,0,-1,0,6,0,5,14410473,-1,1,6,12,2,1,9,0,5,1,1,0,2
76,0,-1,0,6,0,0,14410473,-1,1,0,6,2,1,9,0,5,1,1,0,2
76,0,-1,0,6,0,1,14410473,-1,1,1,1,2,1,9,0,5,1,1,0,2
76,0,-1,0,6,0,3,14410473,-1,1,3,2,2,1,9,0,5,1,0,0,2
76,0,-1,0,6,0,5,14410473,-1,1,6,0,2,1,9,0,5,1,0,0,2
76,0,-1,0,6,0,3,14410473,-1,1,3,6,2,1,9,0,5,1,0,0,2
76,0,-1,0,6,0,0,14410473,-1,1,0,0,2,1,9,0,5,1,0,0,2
76,0,-1,0,6,0,3,14410473,-1,1,3,1,2,1,9,0,5,1,0,0,2
70,0,-1,0,3,0,1,14410473,-1,2,9,0,2,1,7,0,5,0,2,0,2
70,0,-1,0,3,0,5,14410473,-1,2,6,9,2,1,7,0,5,0,1,0,2
70,0,-1,0,3,0,0,14410473,-1,2,0,6,2,1,7,0,5,0,1,0,2
70,0,-1,0,3,0,1,14410473,-1,2,1,1,2,1,7,0,5,0,1,0,2
70,0,-1,0,3,0,3,14410473,-1,2,3,2,2,1,7,0,5,0,0,0,2
70,0,-1,0,3,0,0,14410473,-1,2,0,0,2,1,7,0,5,0,0,0,2
70,0,-1,0,3,0,3,14410473,-1,2,3,1,2,1,7,0,5,0,0,0,2
46,0,25,0,3,0,1,14417333,13,1,1,0,2,0,14,2,16,3,0,0,2
46,0,25,0,3,0,2,14417333,13,1,2,2,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,10,14417333,13,1,16,3,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,10,14417333,13,1,16,16,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,0,14417333,13,1,0,16,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,10,14417333,13,1,16,1,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,10,14417333,13,1,16,16,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,10,14417333,13,1,16,16,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,10,14417333,13,1,16,16,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,5,14417333,13,1,6,16,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,1,14417333,13,1,1,6,2,0,14,2,16,3,1,0,2
46,0,25,0,3,0,3,14417333,13,1,3,2,2,0,14,2,16,3,0,0,2
46,0,25,0,3,0,6,14417333,13,1,22,0,2,0,14,2,16,3,3,0,2
46,0,25,0,3,0,3,14417333,13,1,3,22,2,0,14,2,16,3,3,0,2
50,0,20,0,4,0,2,14417333,8,2,2,0,2,0,6,2,16,4,4,0,2
50,0,20,0,4,0,2,14417333,8,2,2,3,2,0,6,2,16,4,1,0,2
50,0,20,0,4,0,6,14417333,8,2,21,3,2,0,6,2,16,4,1,0,2
50,0,20,0,4,0,3,14417333,8,2,3,21,2,0,6,2,16,4,3,0,2
50,0,20,0,4,0,6,14417333,8,2,22,0,2,0,6,2,16,4,3,0,2
50,0,20,0,4,0,3,14417333,8,2,3,22,2,0,6,2,16,4,3,0,2
28,0,11,0,3,0,5,14418844,2,1,6,35,4,0,3,4,14,1,1,0,1
28,0,11,0,3,0,5,14418844,2,1,6,6,4,0,3,4,14,1,1,0,1
28,0,11,0,3,0,3,14418844,2,1,3,6,4,0,3,4,14,1,0,0,1
24,0,4,0,3,0,0,14418844,1,3,0,35,4,3,9,4,14,1,1,0,1
24,0,4,0,3,0,3,14418844,1,3,3,1,4,3,9,4,14,1,0,0,1
24,0,4,0,3,0,5,14418844,1,3,6,0,4,3,9,4,14,1,0,0,1
24,0,4,0,3,0,5,14418844,1,3,6,6,4,3,9,4,14,1,1,0,1
24,0,4,0,3,0,1,14418844,1,3,1,6,4,3,9,4,14,1,1,0,1
24,0,4,0,3,0,5,14418844,1,3,6,2,4,3,9,4,14,1,1,0,1
24,0,4,0,3,0,0,14418844,1,3,0,6,4,3,9,4,14,1,1,0,1
24,0,4,0,3,0,5,14418844,1,3,6,1,4,3,9,4,14,1,1,0,1
24,0,4,0,3,0,3,14418844,1,3,3,6,4,3,9,4,14,1,0,0,1
21,0,5,0,5,0,0,14418844,1,4,0,35,4,9,9,4,14,1,1,0,1
21,0,5,0,5,0,3,14418844,1,4,3,1,4,9,9,4,14,1,0,0,1
21,0,5,0,5,0,5,14418844,1,4,6,0,4,9,9,4,14,1,0,0,1
21,0,5,0,5,0,5,14418844,1,4,6,6,4,9,9,4,14,1,1,0,1
21,0,5,0,5,0,1,14418844,1,4,1,6,4,9,9,4,14,1,1,0,1
21,0,5,0,5,0,5,14418844,1,4,6,2,4,9,9,4,14,1,1,0,1
21,0,5,0,5,0,0,14418844,1,4,0,6,4,9,9,4,14,1,1,0,1
21,0,5,0,5,0,5,14418844,1,4,6,1,4,9,9,4,14,1,1,0,1
21,0,5,0,5,0,3,14418844,1,4,3,6,4,9,9,4,14,1,0,0,1
73,0,-1,0,2,0,12,14430743,-1,1,25,0,1,1,2,0,14,0,2,0,1
73,0,-1,0,2,0,3,14430743,-1,1,3,25,1,1,2,0,14,0,2,0,1
64,0,-1,1,7,1,5,14430958,-1,1,6,0,2,1,5,0,7,0,0,0,0
64,0,-1,1,7,1,5,14430958,-1,1,6,6,2,1,5,0,7,0,1,0,0
64,0,-1,1,7,1,3,14430958,-1,1,3,6,2,1,5,0,7,0,0,0,0
64,0,-1,1,7,1,5,14430958,-1,1,6,0,2,1,5,0,7,0,0,0,0
64,0,-1,1,7,1,3,14430958,-1,1,3,6,2,1,5,0,7,0,0,0,0
63,0,-1,0,3,1,5,14430958,-1,2,6,0,2,1,3,0,7,0,0,0,0
63,0,-1,0,3,1,5,14430958,-1,2,6,6,2,1,3,0,7,0,1,0,0
63,0,-1,0,3,1,3,14430958,-1,2,3,6,2,1,3,0,7,0,0,0,0
39,0,5,1,5,0,2,14439232,1,1,2,0,1,6,6,1,11,1,4,0,2
39,0,5,1,5,0,3,14439232,1,1,3,3,1,6,6,1,11,1,4,0,2
39,0,5,1,5,0,12,14439232,1,1,25,0,1,6,6,1,11,1,2,0,2
