R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE.1,TRIPPURP,WKFMHMXX,HHFAMINC2
15,2,-1,0,0,0,2,40399772,-9.0,4,4,12,5,0,2,2,9,1,0,3,0,1
64,0,-1,2,7,0,1,30090285,-9.0,1,3,0,1,1,2,0,9,1,0,1,0,1
62,0,-1,0,1,0,2,40115778,-9.0,1,3,9,2,0,5,0,9,1,0,3,0,1
48,0,2,0,1,0,4,40272738,-3.9232215743388235,1,6,7,3,2,2,2,9,1,0,4,0,1
61,0,17,0,0,0,2,40435827,3.8482159263071765,1,6,7,2,0,2,1,9,1,0,1,0,1
5,1,-1,0,20,0,1,30420009,-9.0,3,2,0,3,0,3,1,9,5,1,0,0,1
60,0,-1,0,3,0,0,30061374,-9.0,1,1,0,2,3,7,2,9,1,0,0,0,1
32,0,-1,0,1,0,3,30453573,-9.0,1,5,0,4,0,8,1,9,1,0,1,0,1
41,0,35,0,2,0,1,30337897,13.71,2,3,3,2,7,7,2,9,1,0,0,0,1
55,0,10,0,1,0,2,30352120,4.37,2,6,4,2,2,9,1,9,1,0,1,0,1
54,0,10,0,5,0,1,30424440,4.89,1,2,3,2,7,7,2,9,1,0,1,0,1
75,0,-1,0,21,0,1,40678587,-9.0,1,14,13,2,3,6,1,9,1,0,3,0,1
73,0,20,0,7,0,2,30171886,6.8,1,3,12,2,1,7,1,9,1,0,4,0,1
71,0,13,0,0,0,5,30085848,1.3186586587087223,1,8,0,2,0,2,1,9,1,0,3,0,1
75,0,-1,0,0,0,1,30312120,-9.0,2,2,6,2,0,4,0,9,1,0,1,0,1
63,0,-1,0,10,0,5,30306056,-9.0,1,9,1,2,0,7,0,9,1,0,1,0,1
21,0,30,0,6,0,6,30128416,4.68,3,9,3,4,1,2,2,9,1,0,4,0,1
58,0,30,0,0,0,8,30061026,12.93,1,12,8,1,1,14,1,9,1,0,1,0,1
63,0,-1,0,1,0,1,40115778,-9.0,2,2,0,2,0,6,0,9,1,0,1,0,1
66,0,-1,7,7,0,2,30169886,-9.0,1,3,5,2,0,6,0,9,1,0,0,0,1
71,0,-1,0,0,0,1,40164070,-9.0,1,2,3,2,0,6,0,9,1,0,1,0,1
18,1,-1,0,3,0,4,30047160,-9.0,3,10,14,4,0,5,1,9,1,0,1,0,1
50,0,-1,0,0,0,4,40272738,-9.0,1,6,6,3,3,2,2,9,1,0,4,0,1
58,0,-1,0,3,0,6,30061374,-9.0,2,10,1,2,3,7,2,9,1,0,3,0,1
60,0,-1,0,4,0,1,40635039,-9.0,1,2,8,3,0,16,1,9,1,0,2,0,1
5,1,-1,0,3,0,5,40784664,-9.0,3,14,0,3,0,7,2,9,1,0,3,0,1
52,0,25,0,0,0,1,40711021,9.95,1,2,7,2,1,6,2,9,1,0,1,0,1
28,0,25,0,3,0,1,30033939,8.86,2,2,2,2,1,8,2,9,1,0,0,0,1
28,0,25,0,3,0,1,30033939,8.86,2,5,5,2,1,8,2,9,1,0,1,0,1
8,1,-1,1,2,0,2,40615361,-9.0,3,6,0,4,0,4,2,9,1,0,1,0,1
69,0,-1,0,21,0,1,30399246,-9.0,2,2,3,3,0,4,0,9,1,0,2,0,1
73,0,-1,0,1,0,3,40740624,-9.0,1,7,7,2,0,3,0,9,2,3,1,0,1
47,0,-1,0,14,0,0,30476495,-9.0,1,3,0,1,0,7,0,9,1,0,0,0,1
65,0,14,0,11,0,0,30377954,4.760753791959871,1,5,6,2,1,3,2,9,1,0,0,0,1
21,0,40,8,7,0,7,40166813,5.15,3,11,13,4,1,3,2,9,1,0,1,0,1
73,0,-1,0,1,0,2,40283725,-9.0,1,3,3,2,0,6,0,9,1,0,2,0,1
46,0,30,0,1,1,3,30185969,11.7,2,5,8,3,7,2,3,9,1,0,4,0,1
49,0,15,0,2,0,4,30089832,4.8,1,6,5,1,2,5,1,9,1,0,3,0,1
38,0,-1,0,21,0,2,30426917,-9.0,1,3,4,2,3,4,1,9,1,0,2,0,1
66,0,-1,1,5,0,3,40446744,-9.0,2,6,3,3,0,2,1,9,1,0,3,0,1
78,0,-1,0,5,0,2,30501542,-9.0,1,4,1,2,0,7,0,9,1,0,2,0,1
64,0,20,0,2,0,2,30234475,4.109208936795363,1,3,12,3,6,4,2,9,1,0,4,0,1
63,0,-1,0,5,0,2,30158476,-9.0,2,3,9,2,0,7,1,9,1,0,3,0,1
74,0,-1,2,35,0,2,40242137,-9.0,2,3,6,2,0,9,0,9,1,0,2,0,1
46,0,31,0,16,0,2,30131874,15.045286892935275,1,6,9,4,5,3,3,9,1,0,1,0,1
60,0,15,0,7,0,1,30263008,2.43,2,2,7,2,1,4,1,9,1,0,1,0,1
76,0,-1,1,2,0,5,40627360,-9.0,1,8,0,2,0,4,0,9,1,0,2,0,1
63,0,14,0,0,0,3,30055846,0.8352829585403132,1,7,3,3,2,4,2,9,1,0,1,0,1
55,0,-1,5,2,0,6,40166813,-9.0,2,9,3,4,0,2,2,9,1,0,4,0,1
82,0,-1,0,0,0,1,40041602,-9.0,1,4,0,2,0,5,0,9,1,0,2,0,1
49,0,20,0,3,0,1,30316427,4.6,1,2,0,2,1,4,1,9,1,0,2,1,1
44,0,-1,1,1,0,1,30063906,-9.0,1,2,2,4,0,9,2,9,1,0,1,0,1
47,0,-1,0,14,0,0,30476495,-9.0,1,3,0,1,0,7,0,9,1,0,1,0,1
37,2,-1,0,3,0,2,30099653,-9.0,2,6,2,3,3,4,2,9,1,0,1,0,1
62,0,32,0,12,0,0,30490001,14.118399521575846,1,3,0,1,3,6,0,9,1,0,0,0,1
5,1,-1,0,0,0,2,30453573,-9.0,3,3,5,4,0,4,1,9,1,0,2,0,1
77,0,-1,3,42,0,0,40242137,-9.0,1,0,0,2,0,9,0,9,1,0,0,0,1
30,0,45,0,0,0,3,40494197,23.04,1,7,11,3,1,4,2,9,1,0,1,2,1
75,0,-1,0,2,0,2,40028451,-9.0,2,6,0,3,0,4,0,9,1,0,2,0,1
42,0,-1,0,10,0,1,30399246,-9.0,2,2,2,3,0,2,0,9,1,0,2,0,1
63,0,-1,0,10,0,2,30306056,-9.0,2,3,4,2,0,7,0,9,1,0,2,0,1
29,0,30,0,0,0,7,40442091,9.97,1,10,0,2,2,4,2,9,1,0,3,0,1
60,0,20,0,3,0,8,30310512,3.059993845745586,1,12,0,4,0,2,1,9,1,0,4,0,1
71,0,1,0,6,0,2,40438087,-7.045343580806842,2,3,7,2,0,3,0,9,1,0,2,0,1
28,0,25,0,3,0,1,30033939,8.86,2,4,5,2,1,8,2,9,1,0,1,0,1
14,1,-1,0,0,0,2,40399772,-9.0,4,3,11,5,0,2,2,9,1,0,3,0,1
65,0,20,3,3,0,1,40340344,7.27,1,1,1,2,1,10,1,9,1,0,2,0,1
55,0,7,0,2,0,8,40399772,0.8,1,12,0,5,1,6,2,9,1,0,4,0,1
5,1,-1,0,0,0,1,30453573,-9.0,3,2,2,4,0,4,1,9,1,0,2,0,1
38,0,45,0,0,0,3,40494197,23.04,1,5,8,3,1,2,2,9,1,0,4,0,1
71,0,7,3,7,0,1,40705739,-4.0164285872539915,1,3,3,1,0,2,0,9,1,0,0,0,1
70,0,-1,0,0,0,1,30428473,-9.0,1,3,0,2,0,7,0,9,1,0,1,0,1
25,0,15,2,20,0,0,40455349,4.9,1,3,0,1,1,13,1,9,1,0,0,3,1
26,0,20,0,20,0,2,30290523,10.8,1,3,12,2,1,5,2,9,1,0,3,1,1
26,0,49,-4,-4,1,8,30185969,662.3173516765917,1,12,0,3,3,3,3,9,1,0,4,1,1
29,0,30,0,0,0,7,40442091,9.97,1,11,0,2,2,4,2,9,1,0,3,0,1
13,0,7,1,2,0,4,30181888,-3.2644232660038464,2,11,4,4,0,2,2,9,1,0,2,0,1
15,2,-1,0,5,1,2,30060712,-9.0,3,5,11,5,0,5,2,9,1,0,1,0,1
7,1,-1,5,4,0,2,40724139,-9.0,3,5,2,3,0,5,2,9,1,0,2,0,1
64,0,18,3,3,0,2,40340344,6.455105123227735,1,3,3,2,0,9,1,9,1,0,2,0,1
30,2,35,0,1,0,6,30536187,22.22,3,10,0,3,1,4,3,9,1,0,3,0,1
28,0,15,0,0,0,2,40784664,3.76,2,3,7,3,2,4,2,9,1,0,2,0,1
70,0,-1,0,3,0,2,40752134,-9.0,1,4,0,2,0,2,0,9,1,0,2,0,1
56,0,15,0,7,0,3,40053122,996.91,1,5,3,1,1,7,1,9,1,0,1,3,1
55,0,7,0,2,0,8,40399772,0.8,1,12,0,5,1,6,2,9,1,0,4,0,1
34,0,45,0,7,0,2,30294024,15.795256795334232,2,3,0,3,6,2,3,9,1,0,2,0,1
73,0,-1,0,0,0,2,40164070,-9.0,2,6,0,2,0,9,0,9,1,0,1,0,1
49,0,20,0,3,0,4,30316427,4.6,1,7,0,2,1,4,1,9,1,0,2,1,1
68,0,-1,0,0,0,3,40748942,-9.0,1,7,2,2,0,6,0,9,1,0,1,0,1
27,0,13,0,0,0,8,40784664,3.803070294782076,1,12,6,3,1,8,2,9,1,0,1,0,1
60,0,-1,0,4,0,2,40635039,-9.0,1,4,7,3,0,16,1,9,1,0,1,0,1
73,0,20,0,7,0,8,30171886,6.8,1,12,9,2,1,7,1,9,1,0,1,0,1
34,0,20,6,40,0,5,30239910,5.94,1,12,5,2,2,6,2,9,1,0,1,1,1
39,0,16,-1,1,0,2,30131874,8.810030486709397,2,3,6,4,0,4,3,9,1,0,1,0,1
44,0,15,0,4,1,1,40627816,8.54,2,3,4,3,1,4,1,9,1,0,0,2,1
45,0,-1,0,4,0,2,30310512,-9.0,1,3,8,4,0,1,1,9,1,0,3,0,1
60,0,-1,0,4,0,3,40635039,-9.0,1,6,0,3,0,16,1,9,1,0,3,0,1
17,0,-1,0,3,0,2,40580914,-9.0,3,5,11,4,0,2,2,9,1,0,3,0,1
63,0,-1,0,5,0,2,30158476,-9.0,2,3,2,2,0,7,1,9,1,0,2,0,1
68,0,-1,0,5,0,3,40752134,-9.0,2,7,0,2,0,2,0,9,1,0,2,0,1
52,0,-1,0,0,0,2,30047160,-9.0,2,3,7,4,0,10,1,9,1,0,2,0,1
54,0,7,0,4,0,4,40102017,-2.3920564698254507,1,12,13,2,2,3,1,9,1,0,3,0,1
10,1,-1,1,2,0,6,30294518,-9.0,2,13,2,3,0,2,1,9,1,0,2,0,1
25,0,15,2,20,0,2,40455349,4.9,1,3,9,1,1,13,1,9,1,0,3,3,1
19,0,35,0,7,0,2,30131874,15.8,3,3,4,4,7,4,3,9,1,0,0,0,1
26,0,-1,3,7,0,4,30497108,-9.0,1,9,0,4,2,3,2,9,1,0,3,0,1
14,0,-1,0,3,0,5,40580914,-9.0,3,13,0,4,0,2,2,9,1,0,3,0,1
41,0,-1,0,12,0,1,30420009,-9.0,2,2,0,3,0,3,1,9,5,1,2,0,1
74,0,-1,0,2,0,1,40357004,-9.0,1,2,2,2,0,4,0,9,1,0,2,0,1
45,0,45,0,0,0,6,30055846,17.438744641767602,2,10,0,3,1,5,2,9,1,0,3,0,1
60,0,43,0,6,0,1,30436739,53.94270343501781,1,2,0,1,0,1,0,9,1,0,2,2,1
34,0,52,0,5,0,1,30325105,8.966328053635081,1,3,10,1,0,2,0,9,0,0,3,0,1
47,0,23,0,5,0,8,30160075,6.7488391369664065,1,12,0,1,2,5,1,9,1,0,4,0,1
52,0,25,0,0,0,2,40711021,9.95,1,4,6,2,1,6,2,9,1,0,2,0,1
58,0,30,0,0,0,1,30061026,12.93,1,2,7,1,1,14,1,9,1,0,2,0,1
18,0,24,0,3,0,6,40410616,9.152388851648716,1,9,0,3,0,2,1,9,1,0,3,1,1
7,1,-1,1,2,0,0,40615361,-9.0,3,6,0,4,0,4,2,9,1,0,0,0,1
74,0,-1,1,2,0,2,40627360,-9.0,1,3,10,2,0,4,0,9,1,0,3,0,1
64,0,-1,2,17,0,3,30510026,-9.0,1,7,0,2,3,2,2,9,1,0,2,0,1
18,0,2,0,0,0,5,40399772,-3.053544403628511,3,8,0,5,1,2,2,9,1,0,3,0,1
75,0,-1,0,0,0,1,30312120,-9.0,1,2,3,2,0,4,0,9,1,0,1,0,1
30,0,34,0,22,0,0,40253071,7.252841806636107,1,6,0,3,1,2,3,9,1,0,0,0,1
67,0,-1,0,2,0,0,30194309,-9.0,1,0,2,4,3,6,3,9,1,0,1,0,1
74,0,-1,2,35,0,2,40242137,-9.0,2,3,5,2,0,9,0,9,1,0,3,0,1
78,0,-1,0,6,0,1,30140830,-9.0,1,2,2,2,0,4,0,9,1,0,0,0,1
7,1,-1,1,2,0,3,40615361,-9.0,3,7,0,4,0,4,2,9,1,0,2,0,1
67,0,-1,0,3,0,1,40748942,-9.0,2,2,3,2,0,9,0,9,1,0,1,0,1
64,0,-1,3,3,0,1,40340344,-9.0,2,2,2,2,0,3,1,9,1,0,2,0,1
82,0,-1,0,0,0,3,40041602,-9.0,1,7,0,2,0,5,0,9,1,0,1,0,1
42,0,28,0,2,0,2,30310512,7.630823740364464,2,3,7,4,0,1,1,9,1,0,3,0,1
65,0,-1,0,1,0,2,40065215,-9.0,1,3,7,2,3,4,2,9,1,0,2,0,1
30,0,42,-2,-2,1,4,30185969,442.35475344388055,2,6,12,3,4,2,3,9,1,0,2,0,1
69,2,-1,0,10,0,0,40658575,-9.0,1,0,6,1,0,9,0,9,1,0,1,0,1
52,0,-1,0,0,0,2,40219794,-9.0,1,4,1,3,3,5,2,9,1,0,1,0,1
82,0,-1,0,0,0,2,40041602,-9.0,1,3,7,2,0,5,0,9,1,0,2,0,1
71,0,-1,0,3,0,1,30486411,-9.0,1,2,0,1,0,13,0,9,1,0,1,0,1
72,0,-1,0,0,0,1,40721451,-9.0,1,3,1,1,0,6,0,9,2,3,1,0,1
57,0,20,0,4,0,1,30375334,7.03,2,2,11,2,2,3,2,9,1,0,1,0,1
50,0,15,0,0,0,8,40609545,3.59,1,12,12,3,1,2,2,9,1,0,1,0,1
25,0,27,0,0,0,3,40494197,10.779087482128219,1,6,9,3,0,3,2,9,1,0,0,1,1
32,0,-1,0,7,0,2,30362078,-9.0,1,3,8,5,0,3,0,9,1,0,3,0,1
41,0,29,0,2,0,2,30478254,7.804993724325997,1,3,6,2,5,5,2,9,2,3,2,0,1
73,0,-1,0,7,0,0,40438438,-9.0,2,6,0,2,0,4,0,9,1,0,0,0,1
30,0,30,0,0,0,0,40442091,11.82,2,3,0,2,7,4,2,9,1,0,0,0,1
80,0,-1,0,10,0,1,40034922,-9.0,1,2,3,2,0,5,0,9,1,0,0,0,1
69,0,-1,0,2,0,1,40357004,-9.0,2,2,0,2,0,3,0,9,1,0,1,0,1
52,0,-1,0,0,0,2,30047160,-9.0,2,6,0,4,0,10,1,9,1,0,1,0,1
55,0,10,0,1,0,1,30352120,4.37,2,2,0,2,2,9,1,9,1,0,2,0,1
64,0,-1,3,3,0,1,40340344,-9.0,2,2,1,2,0,3,1,9,1,0,2,0,1
76,0,-1,0,7,0,5,40438438,-9.0,1,8,11,2,0,7,0,9,1,0,1,0,1
35,0,5,0,5,0,7,30433951,0.94,1,10,1,1,1,2,1,9,1,0,4,0,1
74,0,-1,0,7,0,1,30395701,-9.0,1,2,1,2,0,5,0,9,1,0,2,0,1
13,1,-1,0,0,0,5,40399772,-9.0,4,11,0,5,0,2,2,9,1,0,3,0,1
66,0,-1,0,12,0,1,40511371,-9.0,1,2,0,2,3,6,2,9,4,5,2,0,1
67,0,-1,0,2,0,0,30194309,-9.0,1,0,3,4,3,6,3,9,1,0,1,0,1
81,0,-1,0,0,0,5,40467531,-9.0,1,12,3,1,0,8,0,9,1,0,1,0,1
54,0,25,0,10,0,1,30420009,6.870782333995454,1,2,0,3,1,3,1,9,5,1,2,0,1
67,0,-1,0,3,0,1,40748942,-9.0,2,2,3,2,0,9,0,9,1,0,1,0,1
86,0,2,0,0,0,1,30085848,-6.408911326096143,1,2,3,2,0,2,1,9,1,0,2,0,1
75,0,-1,0,30,0,0,40678587,-9.0,1,0,7,2,1,6,1,9,1,0,1,0,1
72,0,8,3,1,1,1,30337614,-2.519503531488283,1,2,12,2,1,4,1,9,5,1,1,0,1
82,0,-1,0,0,0,1,40041602,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
63,0,-1,0,10,0,2,30306056,-9.0,2,3,6,2,0,7,0,9,1,0,2,0,1
39,0,15,0,21,0,1,30492671,3.2,1,2,0,1,1,7,1,9,1,0,2,0,1
35,0,60,0,0,1,7,30060712,35.81,1,11,6,5,1,4,2,9,1,0,2,0,1
92,0,-1,0,5,0,1,40425439,-9.0,1,2,3,1,0,7,0,9,5,1,1,0,1
45,0,21,0,0,0,5,30131199,11.713729479306647,1,9,0,4,1,3,2,9,1,0,2,0,1
81,0,-1,0,0,0,1,40467531,-9.0,1,2,3,1,0,8,0,9,1,0,1,0,1
35,0,38,0,4,0,4,30531142,10.85,1,6,0,1,2,5,1,9,1,0,1,0,1
14,0,-1,0,11,0,1,30426917,-9.0,1,6,14,2,0,3,1,9,1,0,1,0,1
38,0,30,0,0,1,2,30185969,18.85297136176306,2,3,12,3,7,2,3,9,1,0,4,0,1
36,0,10,0,27,0,2,30320673,1.1,1,4,10,4,1,11,2,9,1,0,2,1,1
34,0,20,6,40,0,2,30239910,5.94,1,3,0,2,2,6,2,9,1,0,3,1,1
35,0,20,0,2,0,2,40524731,7.9,1,4,8,4,1,4,1,9,1,0,2,0,1
25,0,90,0,6,0,2,40579455,31.66,3,3,5,3,1,5,3,9,1,0,2,0,1
63,0,-1,0,3,0,1,30158476,-9.0,1,2,14,2,2,5,1,9,1,0,1,0,1
33,0,300,0,5,0,1,40169510,8.71,1,2,1,2,1,6,2,9,1,0,3,0,1
65,0,20,3,3,0,2,40340344,7.27,1,3,4,2,1,10,1,9,1,0,2,0,1
64,0,17,3,3,0,1,40340344,5.117270342838712,1,2,1,2,0,9,1,9,1,0,1,0,1
21,0,60,-7,-7,1,5,30185969,1006.38,1,8,12,3,1,4,3,9,1,0,2,2,1
26,0,20,0,20,0,2,30290523,10.8,1,3,0,2,1,5,2,9,1,0,3,0,1
5,1,-1,0,0,0,5,30453573,-9.0,3,12,0,4,0,4,1,9,1,0,2,0,1
7,1,-1,1,2,0,2,40615361,-9.0,3,3,7,4,0,4,2,9,1,0,2,0,1
14,0,-1,0,3,0,2,40580914,-9.0,3,4,12,4,0,2,2,9,1,0,3,0,1
52,0,12,0,1,0,2,30270045,3.53,1,4,1,1,1,4,1,9,1,0,2,0,1
46,0,5,0,2,0,5,40272738,-0.3636681500822583,1,8,4,3,1,2,2,9,1,0,4,0,1
8,1,-1,0,2,0,2,30036304,-9.0,4,3,3,4,0,5,1,9,1,0,1,0,1
67,0,-1,3,0,0,2,40435827,-9.0,1,3,6,2,0,2,1,9,1,0,2,0,1
13,1,-1,0,7,1,1,30503630,-9.0,5,2,3,5,0,5,2,9,1,0,1,0,1
65,0,1,0,6,0,2,30517294,0.04,1,3,10,2,9,7,2,9,5,1,4,0,1
73,0,-1,0,1,0,5,40283725,-9.0,1,9,0,2,0,6,0,9,1,0,2,0,1
63,0,-1,2,5,0,2,30294750,-9.0,1,3,3,2,0,3,0,9,1,0,2,0,1
61,0,4,0,4,0,0,40780098,-4.520797236007498,1,3,2,1,0,4,0,9,1,0,0,0,1
65,0,1,0,6,0,0,30517294,0.04,1,5,2,2,9,7,2,9,5,1,0,0,1
65,0,20,3,3,0,1,40340344,7.27,1,4,6,2,1,10,1,9,1,0,1,0,1
10,1,-1,0,4,0,2,40008172,-9.0,3,5,5,3,0,5,2,9,1,0,1,0,1
69,0,-1,0,0,0,2,30102086,-9.0,1,3,7,2,0,8,0,9,1,0,2,0,1
29,0,48,7,5,0,8,40166813,8.804799809275222,2,12,12,4,1,3,2,9,1,0,1,0,1
63,0,12,0,16,0,0,30405859,4.08,1,3,4,2,1,6,2,9,1,0,1,0,1
77,0,-1,3,42,0,2,40242137,-9.0,1,3,0,2,0,9,0,9,1,0,2,0,1
78,0,-1,0,5,0,1,30501542,-9.0,1,1,0,2,0,7,0,9,1,0,3,0,1
61,0,-1,0,3,0,0,40115778,-9.0,1,4,0,2,0,5,0,9,1,0,0,0,1
59,0,30,0,3,0,3,30536187,9.62,1,5,5,3,1,3,3,9,1,0,3,0,1
58,0,25,0,6,0,1,30453555,8.12023922882965,2,2,2,2,2,3,1,9,1,0,2,0,1
77,0,-1,0,70,1,1,30113008,-9.0,1,1,0,2,0,8,0,9,1,0,0,0,1
21,0,40,8,7,0,7,40166813,5.15,3,12,9,4,1,3,2,9,1,0,1,0,1
48,0,11,0,5,0,5,30047160,2.13,1,9,2,4,1,5,1,9,1,0,3,0,1
19,0,8,0,6,0,3,30128416,-4.877257727602812,3,5,0,4,0,1,2,9,1,0,3,0,1
52,0,60,0,14,0,4,40579455,5.64,1,7,3,3,1,5,3,9,1,0,2,0,1
75,0,-1,0,35,0,2,40678587,-9.0,2,3,3,2,0,6,1,9,1,0,0,0,1
32,0,28,1,20,0,1,40181785,13.33,2,2,12,3,1,9,2,9,1,0,1,0,1
48,0,-1,0,5,0,0,40561084,-9.0,1,0,2,1,3,6,1,9,1,0,1,0,1
59,0,56,0,7,0,1,40057678,99.71709692287797,1,1,0,1,6,2,1,9,1,0,2,0,1
32,1,37,0,3,0,4,30536187,32.62243519248916,2,8,0,3,1,4,3,9,1,0,3,0,1
75,0,-1,0,7,0,2,40438438,-9.0,1,3,7,2,0,6,0,9,1,0,2,0,1
58,0,30,0,0,0,4,30061026,12.93,1,8,12,1,1,14,1,9,1,0,1,0,1
37,0,20,0,0,1,3,30060712,7.13,2,5,5,5,7,6,2,9,1,0,2,0,1
74,0,-1,0,3,0,1,40627820,-9.0,1,2,6,2,0,7,1,9,1,0,0,0,1
27,0,13,0,1,0,1,40784664,3.81,1,2,1,3,1,9,2,9,1,0,3,0,1
47,0,8,0,5,0,1,30099653,2.12,1,2,1,3,1,6,2,9,1,0,1,0,1
86,0,-1,0,3,0,2,30523348,-9.0,1,4,0,2,0,4,0,9,1,0,3,0,1
79,0,-1,0,5,0,2,30523348,-9.0,1,3,9,2,0,4,0,9,1,0,2,0,1
33,0,-1,0,35,0,1,40181785,-9.0,1,5,15,3,3,9,2,9,1,0,1,0,1
53,0,45,0,19,0,1,40579455,4.754787743468757,1,2,9,3,1,3,3,9,1,0,2,1,1
55,0,10,0,1,0,3,30352120,4.37,2,7,3,2,2,9,1,9,1,0,1,0,1
43,0,-1,0,7,0,8,40030369,-9.0,1,12,10,2,3,4,2,9,1,0,1,0,1
72,0,6,3,1,1,1,30337614,-4.052322634594017,1,2,3,2,1,4,1,9,5,1,1,0,1
9,1,-1,0,2,0,0,30036304,-9.0,3,6,0,4,0,5,1,9,1,0,0,0,1
44,0,-1,1,1,0,0,30063906,-9.0,1,2,2,4,0,9,2,9,1,0,0,0,1
64,0,45,0,1,0,6,30055846,20.797209576241666,2,10,0,3,6,4,2,9,1,0,3,0,1
73,0,20,0,7,0,1,30171886,6.8,1,2,0,2,1,7,1,9,1,0,0,0,1
54,0,28,0,0,0,1,40711021,9.806726854384822,1,2,10,2,1,3,2,9,1,0,2,0,1
75,0,-1,0,7,0,2,40438438,-9.0,1,6,0,2,0,6,0,9,1,0,1,0,1
27,0,15,0,6,0,2,40340676,3.39,1,3,8,3,1,7,1,9,1,0,3,0,1
65,0,20,3,3,0,1,40340344,7.27,1,4,5,2,1,10,1,9,1,0,1,0,1
71,0,27,0,3,0,2,30449031,3.37373231056079,1,3,3,1,1,3,1,9,1,0,2,0,1
27,0,20,0,10,0,3,40011422,3.52,1,5,9,2,2,2,2,9,1,0,3,1,1
25,0,15,2,20,0,1,40455349,4.9,1,2,3,1,1,13,1,9,1,0,0,3,1
60,0,39,0,1,0,2,30387910,28.30303410290923,1,3,12,2,1,1,2,9,2,3,4,0,1
15,0,-1,-8,7,0,0,30131874,-9.0,4,6,0,4,0,4,3,9,1,0,0,0,1
66,0,-1,0,0,0,4,40051446,-9.0,2,6,7,2,3,2,2,9,1,0,4,0,1
78,0,-1,0,5,0,1,30501542,-9.0,1,3,0,2,0,7,0,9,1,0,2,0,1
68,0,-1,0,4,0,3,40752134,-9.0,1,7,0,2,0,2,0,9,1,0,2,0,1
41,0,35,0,2,0,4,30337897,13.71,2,8,0,2,7,7,2,9,1,0,2,0,1
76,0,-1,0,7,0,3,40438438,-9.0,1,5,11,2,0,7,0,9,1,0,2,0,1
46,0,-1,0,25,0,0,40179828,-9.0,1,2,4,2,1,7,1,9,1,0,1,0,1
43,0,-1,0,7,0,1,40030369,-9.0,2,5,11,2,3,3,2,9,1,0,1,0,1
33,0,300,0,5,0,1,40169510,8.71,1,2,0,2,1,6,2,9,1,0,1,0,1
52,0,25,0,0,0,2,40711021,9.95,1,6,3,2,1,6,2,9,1,0,1,0,1
27,0,15,0,6,0,3,40340676,3.39,1,7,0,3,1,7,1,9,1,0,2,0,1
69,2,-1,0,10,0,0,40658575,-9.0,1,6,0,1,0,9,0,9,1,0,0,0,1
47,0,-1,0,14,0,0,30476495,-9.0,1,1,2,1,0,7,0,9,1,0,0,0,1
78,0,-1,0,4,0,1,40034922,-9.0,1,2,0,2,0,5,0,9,1,0,2,0,1
60,0,30,0,5,0,1,30033939,8.47,1,1,0,2,1,7,2,9,1,0,2,0,1
71,0,-1,0,0,0,2,40126986,-9.0,1,3,3,2,0,3,0,9,1,0,1,0,1
62,0,4,1,5,0,2,40446744,-4.419276348671126,1,4,9,3,0,3,1,9,1,0,2,0,1
28,0,25,0,3,0,8,30033939,8.86,2,12,1,2,1,8,2,9,1,0,3,0,1
30,1,-1,1,3,0,4,40166813,-9.0,3,6,8,4,0,2,2,9,1,0,3,0,1
72,0,-1,0,0,0,2,40721451,-9.0,1,3,14,1,0,6,0,9,2,3,2,0,1
56,0,0,0,0,0,2,40620098,-8.402733770802511,1,3,8,2,0,1,1,9,1,0,3,0,1
62,0,-1,0,0,0,2,30263008,-9.0,1,4,2,2,0,3,1,9,1,0,2,0,1
61,0,-1,0,0,0,2,40005077,-9.0,1,3,1,2,0,2,0,9,1,0,0,0,1
69,2,-1,0,10,0,2,40658575,-9.0,1,4,4,1,0,9,0,9,1,0,0,0,1
77,0,-1,0,70,1,0,30113008,-9.0,1,1,0,2,0,8,0,9,1,0,0,0,1
5,1,-1,0,3,0,1,40784664,-9.0,3,1,0,3,0,7,2,9,1,0,3,0,1
77,0,-1,0,0,0,1,40034922,-9.0,2,2,2,2,0,5,0,9,1,0,2,0,1
13,1,-1,0,7,1,1,30503630,-9.0,5,2,2,5,0,5,2,9,1,0,2,0,1
66,0,-1,7,7,0,1,30169886,-9.0,1,3,0,2,0,6,0,9,1,0,2,0,1
32,0,-1,0,1,0,4,30453573,-9.0,1,8,1,4,0,8,1,9,1,0,1,0,1
60,0,30,0,5,0,5,30033939,8.47,1,9,3,2,1,7,2,9,1,0,1,0,1
35,0,20,0,2,0,4,40524731,7.9,1,8,1,4,1,4,1,9,1,0,2,0,1
72,0,7,0,10,0,8,40113848,1.61,1,12,1,2,1,5,1,9,1,0,2,2,1
78,0,-1,0,1,0,2,30501542,-9.0,1,5,0,2,0,3,0,9,1,0,2,0,1
72,0,-1,0,0,0,2,40721451,-9.0,1,4,6,1,0,6,0,9,2,3,1,0,1
55,0,10,0,1,0,1,30352120,4.37,2,3,0,2,2,9,1,9,1,0,1,0,1
61,0,15,0,4,0,0,30309455,5.75,1,4,11,2,1,6,1,9,1,0,0,0,1
63,0,12,0,16,0,2,30405859,4.08,1,4,3,2,1,6,2,9,1,0,1,0,1
