R_AGE,DRIVER,TIMETOWK,NBIKETRP,NWALKTRP,URBRUR,WHYTRP1S,HOUSEID,GCDWORK,PERSONID,WHYTO,HHFAMINC2,WHYFROM,HHSIZE,WRKTRANS,CNTTDTR,WRKCOUNT,HHFAMINC,WEBUSE,WEBUSE,TRIPPURP,WKFMHMXX
64,Yes,30,1,3,Urban,Home,40426090,12.73,2,Home,Low,PickUpOrDropSomeone,3,Van,6,2,35K-50K,1,Daily,HBO,OnceMonthMore
22,Yes,70,0,1,Urban,Meals,40426090,36.77,3,BuyMeals,Low,Home,3,Car,6,2,35K-50K,1,Daily,HBSHOP,Skip
22,Yes,70,0,1,Urban,Shopping,40426090,36.77,3,BuyGoods,Low,BuyMeals,3,Car,6,2,35K-50K,1,Daily,NHB,Skip
22,Yes,70,0,1,Urban,Shopping,40426090,36.77,3,Errands,Low,BuyGoods,3,Car,6,2,35K-50K,1,Daily,NHB,Skip
22,Yes,70,0,1,Urban,Home,40426090,36.77,3,Home,Low,Errands,3,Car,6,2,35K-50K,1,Daily,HBO,Skip
22,Yes,70,0,1,Urban,WorkRelated,40426090,36.77,3,Work,Low,Home,3,Car,6,2,35K-50K,1,Daily,HBW,Skip
22,Yes,70,0,1,Urban,Home,40426090,36.77,3,Home,Low,Work,3,Car,6,2,35K-50K,1,Daily,HBW,Skip
39,Yes,5,0,3,Urban,SocialRecreation,40426167,1.42,1,GoToGym,Moderate,Home,1,Car,6,1,50K-75K,1,Daily,HBSOCREC,Skip
39,Yes,5,0,3,Urban,Home,40426167,1.42,1,Home,Moderate,GoToGym,1,Car,6,1,50K-75K,1,Daily,HBSOCREC,Skip
39,Yes,5,0,3,Urban,WorkRelated,40426167,1.42,1,Work,Moderate,Home,1,Car,6,1,50K-75K,1,Daily,HBW,Skip
39,Yes,5,0,3,Urban,WorkRelated,40426167,1.42,1,Work,Moderate,Work,1,Car,6,1,50K-75K,1,Daily,NHB,Skip
39,Yes,5,0,3,Urban,SocialRecreation,40426167,1.42,1,VisitFriends,Moderate,Work,1,Car,6,1,50K-75K,1,Daily,NHB,Skip
39,Yes,5,0,3,Urban,Home,40426167,1.42,1,Home,Moderate,VisitFriends,1,Car,6,1,50K-75K,1,Daily,HBSOCREC,Skip
76,Yes,20,0,3,Urban,Other,40428242,6.0,1,Volunteer,Refused,Home,2,Car,9,1,Refused,1,Daily,HBO,Skip
76,Yes,20,0,3,Urban,Shopping,40428242,6.0,1,BuyGoods,Refused,Volunteer,2,Car,9,1,Refused,1,Daily,NHB,Skip
76,Yes,20,0,3,Urban,SocialRecreation,40428242,6.0,1,GoToGym,Refused,BuyGoods,2,Car,9,1,Refused,1,Daily,NHB,Skip
76,Yes,20,0,3,Urban,Shopping,40428242,6.0,1,BuyService,Refused,GoToGym,2,Car,9,1,Refused,1,Daily,NHB,Skip
76,Yes,20,0,3,Urban,Home,40428242,6.0,1,Home,Refused,BuyService,2,Car,9,1,Refused,1,Daily,HBSHOP,Skip
76,Yes,20,0,3,Urban,TransportSomeone,40428242,6.0,1,PickUpOrDropSomeone,Refused,Home,2,Car,9,1,Refused,1,Daily,HBO,Skip
76,Yes,20,0,3,Urban,Meals,40428242,6.0,1,BuyMeals,Refused,PickUpOrDropSomeone,2,Car,9,1,Refused,1,Daily,NHB,Skip
76,Yes,20,0,3,Urban,TransportSomeone,40428242,6.0,1,PickUpOrDropSomeone,Refused,BuyMeals,2,Car,9,1,Refused,1,Daily,NHB,Skip
76,Yes,20,0,3,Urban,Home,40428242,6.0,1,Home,Refused,PickUpOrDropSomeone,2,Car,9,1,Refused,1,Daily,HBO,Skip
73,Yes,-1,0,0,Urban,SocialRecreation,40428242,-9.0,2,GoToGym,Refused,Home,2,Skip,3,1,Refused,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,0,Urban,Shopping,40428242,-9.0,2,BuyGoods,Refused,GoToGym,2,Skip,3,1,Refused,1,Daily,NHB,Skip
73,Yes,-1,0,0,Urban,Home,40428242,-9.0,2,Home,Refused,BuyGoods,2,Skip,3,1,Refused,1,Daily,HBSHOP,Skip
27,Yes,-1,0,5,Urban,SocialRecreation,40433967,-9.0,1,GoToGym,High,Home,1,NotAscertained,6,1,125K-150K,1,Daily,HBSOCREC,Skip
27,Yes,-1,0,5,Urban,Home,40433967,-9.0,1,Home,High,GoToGym,1,NotAscertained,6,1,125K-150K,1,Daily,HBSOCREC,Skip
27,Yes,-1,0,5,Urban,Medical,40433967,-9.0,1,MedicalService,High,Home,1,NotAscertained,6,1,125K-150K,1,Daily,HBO,Skip
27,Yes,-1,0,5,Urban,SocialRecreation,40433967,-9.0,1,VisitFriends,High,MedicalService,1,NotAscertained,6,1,125K-150K,1,Daily,NHB,Skip
27,Yes,-1,0,5,Urban,Home,40433967,-9.0,1,Home,High,VisitFriends,1,NotAscertained,6,1,125K-150K,1,Daily,HBSOCREC,Skip
27,Yes,-1,0,5,Urban,Home,40433967,-9.0,1,Home,High,Home,1,NotAscertained,6,1,125K-150K,1,Daily,HBO,Skip
67,Yes,-1,3,0,Urban,Meals,40435827,-9.0,1,BuyMeals,Moderate,Home,2,Skip,2,1,50K-75K,1,Daily,HBSHOP,Skip
67,Yes,-1,3,0,Urban,Home,40435827,-9.0,1,Home,Moderate,BuyMeals,2,Skip,2,1,50K-75K,1,Daily,HBSHOP,Skip
61,Yes,20,0,0,Urban,Meals,40435827,5.57,2,BuyMeals,Moderate,Home,2,Car,3,1,50K-75K,1,Daily,HBSHOP,Skip
61,Yes,20,0,0,Urban,Meals,40435827,5.57,2,BuyMeals,Moderate,BuyMeals,2,Car,3,1,50K-75K,1,Daily,NHB,Skip
61,Yes,20,0,0,Urban,Home,40435827,5.57,2,Home,Moderate,BuyMeals,2,Car,3,1,50K-75K,1,Daily,HBSHOP,Skip
77,Yes,-1,0,14,Urban,Home,40435889,-9.0,2,Home,Low,Home,2,Skip,2,0,35K-50K,1,Daily,HBO,Skip
77,Yes,-1,0,14,Urban,Home,40435889,-9.0,2,Home,Low,Home,2,Skip,2,0,35K-50K,1,Daily,HBO,Skip
68,Yes,12,0,3,Urban,Shopping,40437583,2.94,1,BuyGoods,High,Home,1,Car,4,1,100K-125K,1,Daily,HBSHOP,Skip
68,Yes,12,0,3,Urban,Home,40437583,2.94,1,Home,High,BuyGoods,1,Car,4,1,100K-125K,1,Daily,HBSHOP,Skip
68,Yes,12,0,3,Urban,WorkRelated,40437583,2.94,1,Work,High,Home,1,Car,4,1,100K-125K,1,Daily,HBW,Skip
68,Yes,12,0,3,Urban,Home,40437583,2.94,1,Home,High,Work,1,Car,4,1,100K-125K,1,Daily,HBW,Skip
62,Yes,15,0,0,Urban,WorkRelated,40437974,2.9,1,Work,Low,Home,1,SUV,2,1,25K-35K,1,Daily,HBW,Skip
62,Yes,15,0,0,Urban,Home,40437974,2.9,1,Home,Low,Work,1,SUV,2,1,25K-35K,1,Daily,HBW,Skip
76,Yes,-1,0,7,Urban,Other,40438438,-9.0,1,Volunteer,Moderate,Home,2,Skip,7,0,50K-75K,1,Daily,HBO,Skip
76,Yes,-1,0,7,Urban,Other,40438438,-9.0,1,Volunteer,Moderate,Volunteer,2,Skip,7,0,50K-75K,1,Daily,NHB,Skip
76,Yes,-1,0,7,Urban,Other,40438438,-9.0,1,Volunteer,Moderate,Volunteer,2,Skip,7,0,50K-75K,1,Daily,NHB,Skip
76,Yes,-1,0,7,Urban,Other,40438438,-9.0,1,Volunteer,Moderate,Volunteer,2,Skip,7,0,50K-75K,1,Daily,NHB,Skip
76,Yes,-1,0,7,Urban,Home,40438438,-9.0,1,Home,Moderate,Volunteer,2,Skip,7,0,50K-75K,1,Daily,HBO,Skip
76,Yes,-1,0,7,Urban,Meals,40438438,-9.0,1,BuyMeals,Moderate,Home,2,Skip,7,0,50K-75K,1,Daily,HBSHOP,Skip
76,Yes,-1,0,7,Urban,Home,40438438,-9.0,1,Home,Moderate,BuyMeals,2,Skip,7,0,50K-75K,1,Daily,HBSHOP,Skip
73,Yes,-1,0,7,Urban,SocialRecreation,40438438,-9.0,2,SocialRecreational,Moderate,Home,2,Skip,4,0,50K-75K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,7,Urban,Home,40438438,-9.0,2,Home,Moderate,SocialRecreational,2,Skip,4,0,50K-75K,1,Daily,HBSOCREC,Skip
73,Yes,-1,0,7,Urban,Meals,40438438,-9.0,2,BuyMeals,Moderate,Home,2,Skip,4,0,50K-75K,1,Daily,HBSHOP,Skip
73,Yes,-1,0,7,Urban,Home,40438438,-9.0,2,Home,Moderate,BuyMeals,2,Skip,4,0,50K-75K,1,Daily,HBSHOP,Skip
56,Yes,20,0,25,Urban,WorkRelated,40438647,9.21,1,Work,High,Home,2,Car,6,1,morethan200K,1,Daily,HBW,OnceMonthMore
56,Yes,20,0,25,Urban,Meals,40438647,9.21,1,BuyMeals,High,Work,2,Car,6,1,morethan200K,1,Daily,NHB,OnceMonthMore
56,Yes,20,0,25,Urban,WorkRelated,40438647,9.21,1,Work,High,BuyMeals,2,Car,6,1,morethan200K,1,Daily,NHB,OnceMonthMore
56,Yes,20,0,25,Urban,Meals,40438647,9.21,1,BuyMeals,High,Work,2,Car,6,1,morethan200K,1,Daily,NHB,OnceMonthMore
56,Yes,20,0,25,Urban,WorkRelated,40438647,9.21,1,Work,High,BuyMeals,2,Car,6,1,morethan200K,1,Daily,NHB,OnceMonthMore
56,Yes,20,0,25,Urban,Home,40438647,9.21,1,Home,High,Work,2,Car,6,1,morethan200K,1,Daily,HBW,OnceMonthMore
60,Yes,-1,0,10,Urban,Shopping,40438647,-9.0,2,BuyService,High,Home,2,Skip,2,1,morethan200K,1,Daily,HBSHOP,Skip
60,Yes,-1,0,10,Urban,Home,40438647,-9.0,2,Home,High,BuyService,2,Skip,2,1,morethan200K,1,Daily,HBSHOP,Skip
45,Yes,30,0,21,Urban,Home,40439596,12.8,1,Home,Low,Home,3,Van,5,3,25K-35K,1,Daily,HBO,Skip
45,Yes,30,0,21,Urban,Home,40439596,12.8,1,Home,Low,Home,3,Van,5,3,25K-35K,1,Daily,HBO,Skip
45,Yes,30,0,21,Urban,WorkRelated,40439596,12.8,1,Work,Low,Home,3,Van,5,3,25K-35K,1,Daily,HBW,Skip
45,Yes,30,0,21,Urban,Meals,40439596,12.8,1,BuyMeals,Low,Work,3,Van,5,3,25K-35K,1,Daily,NHB,Skip
45,Yes,30,0,21,Urban,Home,40439596,12.8,1,Home,Low,BuyMeals,3,Van,5,3,25K-35K,1,Daily,HBSHOP,Skip
46,Yes,-1,0,14,Urban,Home,40439596,-9.0,2,WFH,Low,Home,3,NotAscertained,3,3,25K-35K,1,Daily,HBO,Skip
46,Yes,-1,0,14,Urban,Home,40439596,-9.0,2,Home,Low,WFH,3,NotAscertained,3,3,25K-35K,1,Daily,HBO,Skip
46,Yes,-1,0,14,Urban,Home,40439596,-9.0,2,Home,Low,Home,3,NotAscertained,3,3,25K-35K,1,Daily,HBO,Skip
55,Yes,15,7,7,Urban,TransportSomeone,40440026,1.69,1,PickUpOrDropSomeone,Low,GoToGym,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,SocialRecreation,40440026,1.69,1,VisitFriends,Low,PickUpOrDropSomeone,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,Meals,40440026,1.69,1,BuyMeals,Low,VisitFriends,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,Shopping,40440026,1.69,1,BuyGoods,Low,BuyMeals,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,Shopping,40440026,1.69,1,BuyGoods,Low,BuyGoods,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,SocialRecreation,40440026,1.69,1,VisitFriends,Low,BuyGoods,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,TransportSomeone,40440026,1.69,1,PickUpOrDropSomeone,Low,VisitFriends,1,Car,8,1,35K-50K,1,Daily,NHB,OnceMonthMore
55,Yes,15,7,7,Urban,Home,40440026,1.69,1,Home,Low,PickUpOrDropSomeone,1,Car,8,1,35K-50K,1,Daily,HBO,OnceMonthMore
35,Yes,15,0,0,Urban,TransportSomeone,40441666,1.46,1,PickUpOrDropSomeone,Low,Home,1,Car,2,1,25K-35K,1,Daily,HBO,Skip
35,Yes,15,0,0,Urban,Home,40441666,1.46,1,Home,Low,PickUpOrDropSomeone,1,Car,2,1,25K-35K,1,Daily,HBO,Skip
29,Yes,30,0,0,Urban,WorkRelated,40442091,9.97,1,Work,Moderate,Home,2,SUV,4,2,50K-75K,1,Daily,HBW,Skip
29,Yes,30,0,0,Urban,Home,40442091,9.97,1,Home,Moderate,Work,2,SUV,4,2,50K-75K,1,Daily,HBW,Skip
29,Yes,30,0,0,Urban,SocialRecreation,40442091,9.97,1,GoToGym,Moderate,Home,2,SUV,4,2,50K-75K,1,Daily,HBSOCREC,Skip
29,Yes,30,0,0,Urban,Home,40442091,9.97,1,Home,Moderate,GoToGym,2,SUV,4,2,50K-75K,1,Daily,HBSOCREC,Skip
30,Yes,30,0,0,Urban,SocialRecreation,40442091,11.82,2,GoToGym,Moderate,Home,2,PickupTruck,4,2,50K-75K,1,Daily,HBSOCREC,Skip
30,Yes,30,0,0,Urban,Home,40442091,11.82,2,Home,Moderate,GoToGym,2,PickupTruck,4,2,50K-75K,1,Daily,HBSOCREC,Skip
30,Yes,30,0,0,Urban,WorkRelated,40442091,11.82,2,Work,Moderate,Home,2,PickupTruck,4,2,50K-75K,1,Daily,HBW,Skip
30,Yes,30,0,0,Urban,Home,40442091,11.82,2,Home,Moderate,Work,2,PickupTruck,4,2,50K-75K,1,Daily,HBW,Skip
66,Yes,-1,0,4,Urban,Other,40442475,-9.0,1,Volunteer,Low,Home,1,Skip,3,0,35K-50K,1,Daily,HBO,Skip
66,Yes,-1,0,4,Urban,Meals,40442475,-9.0,1,BuyMeals,Low,Volunteer,1,Skip,3,0,35K-50K,1,Daily,NHB,Skip
66,Yes,-1,0,4,Urban,Home,40442475,-9.0,1,Home,Low,BuyMeals,1,Skip,3,0,35K-50K,1,Daily,HBSHOP,Skip
50,Yes,20,0,7,Urban,WorkRelated,40443456,5.75,1,Work,High,Home,4,PickupTruck,6,2,100K-125K,1,Daily,HBW,Skip
50,Yes,20,0,7,Urban,SocialRecreation,40443456,5.75,1,GoToGym,High,Work,4,PickupTruck,6,2,100K-125K,1,Daily,NHB,Skip
50,Yes,20,0,7,Urban,WorkRelated,40443456,5.75,1,Work,High,GoToGym,4,PickupTruck,6,2,100K-125K,1,Daily,NHB,Skip
50,Yes,20,0,7,Urban,Home,40443456,5.75,1,Home,High,Work,4,PickupTruck,6,2,100K-125K,1,Daily,HBW,Skip
50,Yes,20,0,7,Urban,Meals,40443456,5.75,1,BuyMeals,High,Home,4,PickupTruck,6,2,100K-125K,1,Daily,HBSHOP,Skip
50,Yes,20,0,7,Urban,Home,40443456,5.75,1,Home,High,BuyMeals,4,PickupTruck,6,2,100K-125K,1,Daily,HBSHOP,Skip
47,Yes,-1,0,14,Urban,SocialRecreation,40443456,-9.0,2,GoToGym,High,Home,4,NotAscertained,4,2,100K-125K,1,Daily,HBSOCREC,Skip
47,Yes,-1,0,14,Urban,Home,40443456,-9.0,2,WFH,High,GoToGym,4,NotAscertained,4,2,100K-125K,1,Daily,HBSOCREC,Skip
47,Yes,-1,0,14,Urban,Meals,40443456,-9.0,2,BuyMeals,High,WFH,4,NotAscertained,4,2,100K-125K,1,Daily,HBSHOP,Skip
47,Yes,-1,0,14,Urban,Home,40443456,-9.0,2,Home,High,BuyMeals,4,NotAscertained,4,2,100K-125K,1,Daily,HBSHOP,Skip
19,Yes,-1,0,5,Urban,SchoolOrReligious,40443456,-9.0,3,GoSchoolAsStudent,High,Home,4,Skip,4,2,100K-125K,1,Daily,HBO,Skip
19,Yes,-1,0,5,Urban,Home,40443456,-9.0,3,Home,High,GoSchoolAsStudent,4,Skip,4,2,100K-125K,1,Daily,HBO,Skip
19,Yes,-1,0,5,Urban,SocialRecreation,40443456,-9.0,3,SocialRecreational,High,Home,4,Skip,4,2,100K-125K,1,Daily,HBSOCREC,Skip
19,Yes,-1,0,5,Urban,Home,40443456,-9.0,3,Home,High,SocialRecreational,4,Skip,4,2,100K-125K,1,Daily,HBSOCREC,Skip
18,Yes,-1,2,30,Urban,Meals,40443456,-9.0,4,BuyMeals,High,GoSchoolAsStudent,4,Skip,2,2,100K-125K,1,Daily,NHB,Skip
18,Yes,-1,2,30,Urban,Home,40443456,-9.0,4,Home,High,BuyMeals,4,Skip,2,2,100K-125K,1,Daily,HBSHOP,Skip
62,Yes,20,0,20,Urban,WorkRelated,40443762,7.84,1,Work,Low,Home,2,SUV,7,2,35K-50K,1,Daily,HBW,Skip
62,Yes,20,0,20,Urban,SocialRecreation,40443762,7.84,1,GoToGym,Low,Work,2,SUV,7,2,35K-50K,1,Daily,NHB,Skip
62,Yes,20,0,20,Urban,Meals,40443762,7.84,1,BuyMeals,Low,GoToGym,2,SUV,7,2,35K-50K,1,Daily,NHB,Skip
62,Yes,20,0,20,Urban,Home,40443762,7.84,1,Home,Low,BuyMeals,2,SUV,7,2,35K-50K,1,Daily,HBSHOP,Skip
62,Yes,20,0,20,Urban,Shopping,40443762,7.84,1,BuyGoods,Low,Home,2,SUV,7,2,35K-50K,1,Daily,HBSHOP,Skip
62,Yes,20,0,20,Urban,Shopping,40443762,7.84,1,BuyGoods,Low,BuyGoods,2,SUV,7,2,35K-50K,1,Daily,NHB,Skip
62,Yes,20,0,20,Urban,Home,40443762,7.84,1,Home,Low,BuyGoods,2,SUV,7,2,35K-50K,1,Daily,HBSHOP,Skip
55,Yes,40,0,14,Urban,Meals,40443762,8.67,2,BuyMeals,Low,Home,2,Car,5,2,35K-50K,1,Daily,HBSHOP,Skip
55,Yes,40,0,14,Urban,Home,40443762,8.67,2,Home,Low,BuyMeals,2,Car,5,2,35K-50K,1,Daily,HBSHOP,Skip
55,Yes,40,0,14,Urban,Shopping,40443762,8.67,2,BuyGoods,Low,Home,2,Car,5,2,35K-50K,1,Daily,HBSHOP,Skip
55,Yes,40,0,14,Urban,Shopping,40443762,8.67,2,BuyGoods,Low,BuyGoods,2,Car,5,2,35K-50K,1,Daily,NHB,Skip
55,Yes,40,0,14,Urban,Home,40443762,8.67,2,Home,Low,BuyGoods,2,Car,5,2,35K-50K,1,Daily,HBSHOP,Skip
30,Yes,30,0,24,Urban,WorkRelated,40444038,14.59,1,Work,VeryLow,Home,2,Car,2,2,15K-25K,1,Daily,HBW,Skip
30,Yes,30,0,24,Urban,Home,40444038,14.59,1,Home,VeryLow,Work,2,Car,2,2,15K-25K,1,Daily,HBW,Skip
65,Yes,-1,0,5,Rural,Shopping,40445888,-9.0,1,BuyGoods,Low,Home,3,Skip,2,0,25K-35K,1,Daily,HBSHOP,Skip
65,Yes,-1,0,5,Rural,Home,40445888,-9.0,1,Home,Low,BuyGoods,3,Skip,2,0,25K-35K,1,Daily,HBSHOP,Skip
51,Yes,25,1,7,Urban,WorkRelated,40446744,11.84,1,Work,Moderate,Home,3,Car,7,1,50K-75K,1,Daily,HBW,Skip
51,Yes,25,1,7,Urban,Shopping,40446744,11.84,1,BuyGoods,Moderate,Work,3,Car,7,1,50K-75K,1,Daily,NHB,Skip
51,Yes,25,1,7,Urban,WorkRelated,40446744,11.84,1,Work,Moderate,BuyGoods,3,Car,7,1,50K-75K,1,Daily,NHB,Skip
51,Yes,25,1,7,Urban,WorkRelated,40446744,11.84,1,Work,Moderate,Work,3,Car,7,1,50K-75K,1,Daily,NHB,Skip
51,Yes,25,1,7,Urban,Medical,40446744,11.84,1,MedicalService,Moderate,Work,3,Car,7,1,50K-75K,1,Daily,NHB,Skip
51,Yes,25,1,7,Urban,TransportSomeone,40446744,11.84,1,PickUpOrDropSomeone,Moderate,MedicalService,3,Car,7,1,50K-75K,1,Daily,NHB,Skip
51,Yes,25,1,7,Urban,Home,40446744,11.84,1,Home,Moderate,PickUpOrDropSomeone,3,Car,7,1,50K-75K,1,Daily,HBO,Skip
66,Yes,-1,1,5,Urban,Medical,40446744,-9.0,2,MedicalService,Moderate,Home,3,Skip,2,1,50K-75K,1,Daily,HBO,Skip
66,Yes,-1,1,5,Urban,Home,40446744,-9.0,2,Home,Moderate,MedicalService,3,Skip,2,1,50K-75K,1,Daily,HBO,Skip
9,Skip,-1,1,7,Urban,SchoolOrReligious,40446744,-9.0,3,GoSchoolAsStudent,Moderate,Home,3,Skip,2,1,50K-75K,1,Daily,HBO,Skip
9,Skip,-1,1,7,Urban,Home,40446744,-9.0,3,Home,Moderate,GoSchoolAsStudent,3,Skip,2,1,50K-75K,1,Daily,HBO,Skip
32,Yes,23,0,0,Urban,WorkRelated,40447374,4.38,1,Work,Low,Home,1,Car,2,1,25K-35K,1,Daily,HBW,FewYear
32,Yes,23,0,0,Urban,Home,40447374,4.38,1,Home,Low,Work,1,Car,2,1,25K-35K,1,Daily,HBW,FewYear
58,Yes,-1,0,3,Urban,Shopping,40448679,-9.0,1,Errands,High,Home,2,Skip,9,1,125K-150K,1,Daily,HBO,Skip
58,Yes,-1,0,3,Urban,Shopping,40448679,-9.0,1,BuyGoods,High,Errands,2,Skip,9,1,125K-150K,1,Daily,NHB,Skip
58,Yes,-1,0,3,Urban,Shopping,40448679,-9.0,1,BuyService,High,BuyGoods,2,Skip,9,1,125K-150K,1,Daily,NHB,Skip
58,Yes,-1,0,3,Urban,Shopping,40448679,-9.0,1,Errands,High,BuyService,2,Skip,9,1,125K-150K,1,Daily,NHB,Skip
58,Yes,-1,0,3,Urban,Home,40448679,-9.0,1,Home,High,Errands,2,Skip,9,1,125K-150K,1,Daily,HBO,Skip
58,Yes,-1,0,3,Urban,TransportSomeone,40448679,-9.0,1,PickUpOrDropSomeone,High,Home,2,Skip,9,1,125K-150K,1,Daily,HBO,Skip
58,Yes,-1,0,3,Urban,Meals,40448679,-9.0,1,BuyMeals,High,PickUpOrDropSomeone,2,Skip,9,1,125K-150K,1,Daily,NHB,Skip
58,Yes,-1,0,3,Urban,TransportSomeone,40448679,-9.0,1,PickUpOrDropSomeone,High,BuyMeals,2,Skip,9,1,125K-150K,1,Daily,NHB,Skip
58,Yes,-1,0,3,Urban,Home,40448679,-9.0,1,Home,High,PickUpOrDropSomeone,2,Skip,9,1,125K-150K,1,Daily,HBO,Skip
58,Yes,-1,0,4,Urban,WorkRelated,40448679,-9.0,2,Work,High,Home,2,NotAscertained,3,1,125K-150K,1,Daily,HBW,Skip
58,Yes,-1,0,4,Urban,Meals,40448679,-9.0,2,BuyMeals,High,Work,2,NotAscertained,3,1,125K-150K,1,Daily,NHB,Skip
58,Yes,-1,0,4,Urban,Home,40448679,-9.0,2,Home,High,BuyMeals,2,NotAscertained,3,1,125K-150K,1,Daily,HBSHOP,Skip
70,No,-1,0,0,Urban,SocialRecreation,40448830,-9.0,1,SocialRecreational,ExtremelyLow,Home,2,Skip,2,0,lessthan10K,1,Daily,HBSOCREC,Skip
70,No,-1,0,0,Urban,Home,40448830,-9.0,1,Home,ExtremelyLow,SocialRecreational,2,Skip,2,0,lessthan10K,1,Daily,HBSOCREC,Skip
66,No,-1,0,2,Urban,SocialRecreation,40448830,-9.0,2,SocialRecreational,ExtremelyLow,Home,2,Skip,2,0,lessthan10K,1,Daily,HBSOCREC,Skip
66,No,-1,0,2,Urban,Home,40448830,-9.0,2,Home,ExtremelyLow,SocialRecreational,2,Skip,2,0,lessthan10K,1,Daily,HBSOCREC,Skip
63,Yes,-1,0,3,Urban,SocialRecreation,40451123,-9.0,1,GoToGym,High,Home,2,Skip,5,1,125K-150K,1,Daily,HBSOCREC,Skip
63,Yes,-1,0,3,Urban,Shopping,40451123,-9.0,1,BuyGoods,High,GoToGym,2,Skip,5,1,125K-150K,1,Daily,NHB,Skip
63,Yes,-1,0,3,Urban,Shopping,40451123,-9.0,1,BuyGoods,High,BuyGoods,2,Skip,5,1,125K-150K,1,Daily,NHB,Skip
63,Yes,-1,0,3,Urban,Home,40451123,-9.0,1,Home,High,BuyGoods,2,Skip,5,1,125K-150K,1,Daily,HBSHOP,Skip
63,Yes,-1,0,3,Urban,Home,40451123,-9.0,1,Home,High,Home,2,Skip,5,1,125K-150K,1,Daily,HBO,Skip
58,Yes,15,0,2,Urban,WorkRelated,40451123,3.28,2,Work,High,Home,2,Car,2,1,125K-150K,1,Daily,HBW,OnceMonthMore
58,Yes,15,0,2,Urban,Home,40451123,3.28,2,Home,High,Work,2,Car,2,1,125K-150K,1,Daily,HBW,OnceMonthMore
74,Yes,-1,4,21,Urban,Home,40451502,-9.0,1,Home,ExtremelyLow,GoToGym,1,Skip,1,0,10K-15K,1,Daily,HBSOCREC,Skip
56,Yes,20,0,4,Urban,Shopping,40451869,2.67,1,BuyGoods,Low,Home,2,PickupTruck,2,1,35K-50K,1,Daily,HBSHOP,Skip
56,Yes,20,0,4,Urban,Home,40451869,2.67,1,Home,Low,BuyGoods,2,PickupTruck,2,1,35K-50K,1,Daily,HBSHOP,Skip
69,Yes,3,0,0,Urban,WorkRelated,40453377,0.02,1,Work,VeryLow,Home,1,SUV,2,1,15K-25K,1,Daily,HBW,Skip
69,Yes,3,0,0,Urban,Home,40453377,0.02,1,Home,VeryLow,Work,1,SUV,2,1,15K-25K,1,Daily,HBW,Skip
56,Yes,-1,0,7,Urban,SocialRecreation,40453867,-9.0,1,VisitFriends,High,Home,2,NotAscertained,3,2,75K-100K,1,Daily,HBSOCREC,Skip
56,Yes,-1,0,7,Urban,Home,40453867,-9.0,1,Home,High,VisitFriends,2,NotAscertained,3,2,75K-100K,1,Daily,HBSOCREC,Skip
56,Yes,-1,0,7,Urban,Home,40453867,-9.0,1,Home,High,Home,2,NotAscertained,3,2,75K-100K,1,Daily,HBO,Skip
69,Yes,-1,0,3,Urban,SocialRecreation,40453867,-9.0,2,VisitFriends,High,Home,2,NotAscertained,2,2,75K-100K,1,Daily,HBSOCREC,Skip
69,Yes,-1,0,3,Urban,Home,40453867,-9.0,2,Home,High,VisitFriends,2,NotAscertained,2,2,75K-100K,1,Daily,HBSOCREC,Skip
63,Yes,-1,0,30,Urban,TransportSomeone,40454080,-9.0,1,PickUpOrDropSomeone,VeryLow,Home,3,Skip,4,1,15K-25K,1,Daily,HBO,Skip
63,Yes,-1,0,30,Urban,Home,40454080,-9.0,1,Home,VeryLow,PickUpOrDropSomeone,3,Skip,4,1,15K-25K,1,Daily,HBO,Skip
63,Yes,-1,0,30,Urban,TransportSomeone,40454080,-9.0,1,PickUpOrDropSomeone,VeryLow,Home,3,Skip,4,1,15K-25K,1,Daily,HBO,Skip
63,Yes,-1,0,30,Urban,Home,40454080,-9.0,1,Home,VeryLow,PickUpOrDropSomeone,3,Skip,4,1,15K-25K,1,Daily,HBO,Skip
5,Skip,-1,2,40,Urban,SchoolOrReligious,40454080,-9.0,2,GoSchoolAsStudent,VeryLow,Home,3,Skip,2,1,15K-25K,1,Daily,HBO,Skip
5,Skip,-1,2,40,Urban,Home,40454080,-9.0,2,Home,VeryLow,GoSchoolAsStudent,3,Skip,2,1,15K-25K,1,Daily,HBO,Skip
36,Yes,30,0,50,Urban,Home,40454080,8.96,3,WFH,VeryLow,Home,3,Van,4,1,15K-25K,1,Daily,HBO,Skip
36,Yes,30,0,50,Urban,TransportSomeone,40454080,8.96,3,PickUpOrDropSomeone,VeryLow,WFH,3,Van,4,1,15K-25K,1,Daily,HBO,Skip
