URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,Skip,3.44,HBSOCREC,0,1,1,1,35,35K-50K,Yes,Home,12,SocialRecreation,Low,VisitFriends,1,Daily,0,1,40689448,Car
Urban,Skip,6.0,HBW,0,1,1,3,60,10K-15K,Yes,Home,60,WorkRelated,ExtremelyLow,Work,1,Daily,10,1,40689457,CommuterBus
Urban,Skip,6.0,NHB,0,1,1,3,60,10K-15K,Yes,Work,60,SocialRecreation,ExtremelyLow,VisitFriends,1,Daily,10,1,40689457,CommuterBus
Urban,Skip,6.0,HBSOCREC,0,1,1,3,60,10K-15K,Yes,VisitFriends,60,Home,ExtremelyLow,Home,1,Daily,10,1,40689457,CommuterBus
Rural,Skip,1.88,HBSHOP,0,1,2,4,53,15K-25K,Yes,Home,10,Shopping,VeryLow,BuyGoods,1,Daily,0,1,40691762,Car
Rural,Skip,1.88,NHB,0,1,2,4,53,15K-25K,Yes,BuyGoods,10,Shopping,VeryLow,BuyGoods,1,Daily,0,1,40691762,Car
Rural,Skip,1.88,NHB,0,1,2,4,53,15K-25K,Yes,BuyGoods,10,Meals,VeryLow,BuyMeals,1,Daily,0,1,40691762,Car
Rural,Skip,1.88,HBSHOP,0,1,2,4,53,15K-25K,Yes,BuyMeals,10,Home,VeryLow,Home,1,Daily,0,1,40691762,Car
Rural,Skip,-9.0,HBSHOP,0,2,2,4,57,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyGoods,1,Daily,0,1,40691762,Skip
Rural,Skip,-9.0,NHB,0,2,2,4,57,15K-25K,Yes,BuyGoods,-1,Shopping,VeryLow,BuyGoods,1,Daily,0,1,40691762,Skip
Rural,Skip,-9.0,NHB,0,2,2,4,57,15K-25K,Yes,BuyGoods,-1,Meals,VeryLow,BuyMeals,1,Daily,0,1,40691762,Skip
Rural,Skip,-9.0,HBSHOP,0,2,2,4,57,15K-25K,Yes,BuyMeals,-1,Home,VeryLow,Home,1,Daily,0,1,40691762,Skip
Urban,Skip,-9.0,HBO,0,1,1,3,67,25K-35K,Yes,Home,-1,Home,Low,Home,1,Daily,0,0,40691787,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,3,67,25K-35K,Yes,Home,-1,Meals,Low,BuyMeals,1,Daily,0,0,40691787,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,3,67,25K-35K,Yes,BuyMeals,-1,Home,Low,Home,1,Daily,0,0,40691787,Skip
Urban,Skip,-9.0,HBO,0,1,2,5,75,35K-50K,Yes,Home,-1,Other,Low,Other,1,Daily,5,0,40693055,Skip
Urban,Skip,-9.0,NHB,0,1,2,5,75,35K-50K,Yes,Other,-1,Meals,Low,BuyMeals,1,Daily,5,0,40693055,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,5,75,35K-50K,Yes,BuyMeals,-1,Home,Low,Home,1,Daily,5,0,40693055,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,5,75,35K-50K,Yes,Home,-1,SocialRecreation,Low,SocialRecreational,1,Daily,5,0,40693055,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,5,75,35K-50K,Yes,SocialRecreational,-1,Home,Low,Home,1,Daily,5,0,40693055,Skip
Urban,Skip,-9.0,HBO,0,2,2,3,74,35K-50K,Yes,Home,-1,Medical,Low,MedicalService,1,Daily,15,0,40693055,Skip
Urban,Skip,-9.0,NHB,0,2,2,3,74,35K-50K,Yes,MedicalService,-1,Meals,Low,BuyMeals,1,Daily,15,0,40693055,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,3,74,35K-50K,Yes,BuyMeals,-1,Home,Low,Home,1,Daily,15,0,40693055,Skip
Urban,Skip,9.98,HBW,0,1,3,3,45,35K-50K,Yes,Home,20,WorkRelated,Low,Work,1,Daily,0,1,40694356,Car
Urban,Skip,9.98,NHB,0,1,3,3,45,35K-50K,Yes,Work,20,Shopping,Low,BuyGoods,1,Daily,0,1,40694356,Car
Urban,Skip,9.98,HBSHOP,0,1,3,3,45,35K-50K,Yes,BuyGoods,20,Home,Low,Home,1,Daily,0,1,40694356,Car
Urban,Skip,10.87,HBW,0,2,3,2,52,75K-100K,Yes,Home,45,WorkRelated,High,Work,1,Daily,14,2,40695354,Car
Urban,Skip,10.87,HBW,0,2,3,2,52,75K-100K,Yes,Work,45,Home,High,Home,1,Daily,14,2,40695354,Car
Urban,Skip,-9.0,HBSHOP,0,1,2,7,73,75K-100K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,7,73,75K-100K,Yes,BuyService,-1,Home,High,Home,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,7,73,75K-100K,Yes,Home,-1,SocialRecreation,High,VisitFriends,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,2,7,73,75K-100K,Yes,VisitFriends,-1,Home,High,Home,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,7,73,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,NHB,0,1,2,7,73,75K-100K,Yes,BuyGoods,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,73,75K-100K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,7,76,75K-100K,Yes,Home,-1,Shopping,High,BuyService,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,7,76,75K-100K,Yes,BuyService,-1,Home,High,Home,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSHOP,0,2,2,7,76,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,NHB,0,2,2,7,76,75K-100K,Yes,BuyGoods,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBO,0,2,2,7,76,75K-100K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBO,0,2,2,7,76,75K-100K,Yes,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBO,0,2,2,7,76,75K-100K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,0,0,40701928,Skip
Urban,Skip,-9.0,HBSOCREC,5,1,2,2,83,50K-75K,Yes,Home,-1,SocialRecreation,Moderate,VisitFriends,1,Daily,7,0,40705107,Skip
Urban,Skip,-9.0,HBSOCREC,5,1,2,2,83,50K-75K,Yes,VisitFriends,-1,Home,Moderate,Home,1,Daily,7,0,40705107,Skip
Urban,AlmostEveryDay,10.97,HBO,0,1,2,7,54,100K-125K,Yes,Home,12,Medical,High,MedicalService,1,Daily,0,2,40706326,PickupTruck
Urban,AlmostEveryDay,10.97,NHB,0,1,2,7,54,100K-125K,Yes,MedicalService,12,Shopping,High,Errands,1,Daily,0,2,40706326,PickupTruck
Urban,AlmostEveryDay,10.97,NHB,0,1,2,7,54,100K-125K,Yes,Errands,12,Meals,High,BuyMeals,1,Daily,0,2,40706326,PickupTruck
Urban,AlmostEveryDay,10.97,NHB,0,1,2,7,54,100K-125K,Yes,BuyMeals,12,Shopping,High,Errands,1,Daily,0,2,40706326,PickupTruck
Urban,AlmostEveryDay,10.97,NHB,0,1,2,7,54,100K-125K,Yes,Errands,12,WorkRelated,High,WorkRelated,1,Daily,0,2,40706326,PickupTruck
Urban,AlmostEveryDay,10.97,NHB,0,1,2,7,54,100K-125K,Yes,WorkRelated,12,Shopping,High,BuyGoods,1,Daily,0,2,40706326,PickupTruck
Urban,AlmostEveryDay,10.97,HBSHOP,0,1,2,7,54,100K-125K,Yes,BuyGoods,12,Home,High,Home,1,Daily,0,2,40706326,PickupTruck
Urban,Skip,-9.0,HBO,0,2,2,7,56,100K-125K,Yes,Home,-1,Medical,High,MedicalService,1,Daily,0,2,40706326,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,7,56,100K-125K,Yes,MedicalService,-1,Shopping,High,Errands,1,Daily,0,2,40706326,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,7,56,100K-125K,Yes,Errands,-1,Meals,High,BuyMeals,1,Daily,0,2,40706326,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,7,56,100K-125K,Yes,BuyMeals,-1,Shopping,High,Errands,1,Daily,0,2,40706326,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,7,56,100K-125K,Yes,Errands,-1,WorkRelated,High,WorkRelated,1,Daily,0,2,40706326,NotAscertained
Urban,Skip,-9.0,NHB,0,2,2,7,56,100K-125K,Yes,WorkRelated,-1,Shopping,High,BuyGoods,1,Daily,0,2,40706326,NotAscertained
Urban,Skip,-9.0,HBSHOP,0,2,2,7,56,100K-125K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,0,2,40706326,NotAscertained
Urban,OnceWeekMore,7.11,HBW,0,1,1,3,47,50K-75K,Yes,Home,25,WorkRelated,Moderate,Work,1,Daily,7,1,40707151,Car
Urban,OnceWeekMore,7.11,NHB,0,1,1,3,47,50K-75K,Yes,Work,25,SchoolOrReligious,Moderate,Religious,1,Daily,7,1,40707151,Car
Urban,OnceWeekMore,7.11,HBO,0,1,1,3,47,50K-75K,Yes,Religious,25,Home,Moderate,Home,1,Daily,7,1,40707151,Car
Urban,Skip,17.71,HBW,0,1,1,2,40,75K-100K,Yes,Home,50,WorkRelated,High,Work,1,Daily,5,1,40708213,SUV
Urban,Skip,17.71,HBW,0,1,1,2,40,75K-100K,Yes,Work,50,Home,High,Home,1,Daily,5,1,40708213,SUV
Urban,Skip,23.41,HBO,0,1,2,3,43,35K-50K,Yes,Home,50,TransportSomeone,Low,PickUpOrDropSomeone,1,Daily,0,2,40709622,Car
Urban,Skip,23.41,NHB,0,1,2,3,43,35K-50K,Yes,PickUpOrDropSomeone,50,WorkRelated,Low,Work,1,Daily,0,2,40709622,Car
Urban,Skip,23.41,HBW,0,1,2,3,43,35K-50K,Yes,Work,50,Home,Low,Home,1,Daily,0,2,40709622,Car
Urban,Skip,0.67,NHB,0,2,2,2,21,35K-50K,No,GoSchoolAsStudent,10,SchoolOrReligious,Low,GoSchoolAsStudent,1,Daily,7,2,40709622,Walk
Urban,Skip,0.67,HBO,0,2,2,2,21,35K-50K,No,GoSchoolAsStudent,10,Home,Low,Home,1,Daily,7,2,40709622,Walk
Urban,Skip,9.82,HBW,0,1,1,4,61,50K-75K,Yes,Home,20,WorkRelated,Moderate,Work,1,Daily,0,1,40710199,Car
Urban,Skip,9.82,HBW,0,1,1,4,61,50K-75K,Yes,Work,20,Home,Moderate,Home,1,Daily,0,1,40710199,Car
Urban,Skip,9.82,HBSHOP,0,1,1,4,61,50K-75K,Yes,Home,20,Shopping,Moderate,BuyGoods,1,Daily,0,1,40710199,Car
Urban,Skip,9.82,NHB,0,1,1,4,61,50K-75K,Yes,BuyGoods,20,SocialRecreation,Moderate,VisitFriends,1,Daily,0,1,40710199,Car
Urban,Skip,-9.0,HBSHOP,0,1,3,4,77,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyService,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,NHB,0,1,3,4,77,15K-25K,Yes,BuyService,-1,Shopping,VeryLow,BuyGoods,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,NHB,0,1,3,4,77,15K-25K,Yes,BuyGoods,-1,Shopping,VeryLow,BuyGoods,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,HBSHOP,0,1,3,4,77,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,HBSHOP,0,2,3,4,80,15K-25K,Yes,Home,-1,Shopping,VeryLow,BuyService,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,NHB,0,2,3,4,80,15K-25K,Yes,BuyService,-1,Shopping,VeryLow,BuyGoods,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,NHB,0,2,3,4,80,15K-25K,Yes,BuyGoods,-1,Shopping,VeryLow,BuyGoods,5,Never,7,1,40710617,Skip
Urban,Skip,-9.0,HBSHOP,0,2,3,4,80,15K-25K,Yes,BuyGoods,-1,Home,VeryLow,Home,5,Never,7,1,40710617,Skip
Urban,Skip,12.09,HBSOCREC,3,3,3,8,50,15K-25K,Yes,Home,45,SocialRecreation,VeryLow,VisitFriends,5,Never,7,1,40710617,Car
Urban,Skip,12.09,NHB,3,3,3,8,50,15K-25K,Yes,VisitFriends,45,Meals,VeryLow,BuyMeals,5,Never,7,1,40710617,Car
Urban,Skip,12.09,HBSHOP,3,3,3,8,50,15K-25K,Yes,BuyMeals,45,Home,VeryLow,Home,5,Never,7,1,40710617,Car
Urban,Skip,12.09,HBSOCREC,3,3,3,8,50,15K-25K,Yes,Home,45,SocialRecreation,VeryLow,VisitFriends,5,Never,7,1,40710617,Car
Urban,Skip,12.09,NHB,3,3,3,8,50,15K-25K,Yes,VisitFriends,45,Shopping,VeryLow,BuyGoods,5,Never,7,1,40710617,Car
Urban,Skip,12.09,HBSHOP,3,3,3,8,50,15K-25K,Yes,BuyGoods,45,Home,VeryLow,WFH,5,Never,7,1,40710617,Car
Urban,Skip,12.09,HBSOCREC,3,3,3,8,50,15K-25K,Yes,WFH,45,SocialRecreation,VeryLow,VisitFriends,5,Never,7,1,40710617,Car
Urban,Skip,12.09,HBSOCREC,3,3,3,8,50,15K-25K,Yes,VisitFriends,45,Home,VeryLow,Home,5,Never,7,1,40710617,Car
Urban,Skip,5.18,HBW,0,1,1,4,39,35K-50K,Yes,Home,17,WorkRelated,Low,Work,1,Daily,14,1,40711007,Car
Urban,Skip,5.18,NHB,0,1,1,4,39,35K-50K,Yes,Work,17,Shopping,Low,BuyService,1,Daily,14,1,40711007,Car
Urban,Skip,5.18,HBSHOP,0,1,1,4,39,35K-50K,Yes,BuyService,17,Home,Low,Home,1,Daily,14,1,40711007,Car
Urban,Skip,5.18,HBO,0,1,1,4,39,35K-50K,Yes,Home,17,Home,Low,Home,1,Daily,14,1,40711007,Car
Urban,Skip,9.95,HBO,0,1,2,6,52,50K-75K,Yes,Home,25,TransportSomeone,Moderate,PickUpOrDropSomeone,1,Daily,0,2,40711021,Car
Urban,Skip,9.95,NHB,0,1,2,6,52,50K-75K,Yes,PickUpOrDropSomeone,25,Shopping,Moderate,BuyGoods,1,Daily,0,2,40711021,Car
Urban,Skip,9.95,NHB,0,1,2,6,52,50K-75K,Yes,BuyGoods,25,Meals,Moderate,BuyMeals,1,Daily,0,2,40711021,Car
Urban,Skip,9.95,NHB,0,1,2,6,52,50K-75K,Yes,BuyMeals,25,Shopping,Moderate,BuyGoods,1,Daily,0,2,40711021,Car
Urban,Skip,9.95,NHB,0,1,2,6,52,50K-75K,Yes,BuyGoods,25,TransportSomeone,Moderate,PickUpOrDropSomeone,1,Daily,0,2,40711021,Car
Urban,Skip,9.95,HBO,0,1,2,6,52,50K-75K,Yes,PickUpOrDropSomeone,25,Home,Moderate,Home,1,Daily,0,2,40711021,Car
Urban,Skip,9.72,HBW,0,2,2,2,56,50K-75K,Yes,Home,30,WorkRelated,Moderate,Work,1,Daily,0,2,40711021,Car
Urban,Skip,9.72,HBW,0,2,2,2,56,50K-75K,Yes,Work,30,Home,Moderate,Home,1,Daily,0,2,40711021,Car
Urban,Skip,8.65,NHB,0,1,1,4,44,75K-100K,Yes,GoToGym,20,SocialRecreation,High,GoToGym,1,Daily,45,1,40711076,SUV
Urban,Skip,8.65,HBSOCREC,0,1,1,4,44,75K-100K,Yes,GoToGym,20,Home,High,Home,1,Daily,45,1,40711076,SUV
Urban,Skip,8.65,HBW,0,1,1,4,44,75K-100K,Yes,Home,20,WorkRelated,High,WorkRelated,1,Daily,45,1,40711076,SUV
Urban,Skip,8.65,HBW,0,1,1,4,44,75K-100K,Yes,WorkRelated,20,Home,High,Home,1,Daily,45,1,40711076,SUV
Rural,Skip,-9.0,HBO,0,1,3,10,48,morethan200K,Yes,WFH,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,NHB,0,1,3,10,48,morethan200K,Yes,PickUpOrDropSomeone,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,NHB,0,1,3,10,48,morethan200K,Yes,PickUpOrDropSomeone,-1,Shopping,High,BuyGoods,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,NHB,0,1,3,10,48,morethan200K,Yes,BuyGoods,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,NHB,0,1,3,10,48,morethan200K,Yes,PickUpOrDropSomeone,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,HBO,0,1,3,10,48,morethan200K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,HBSHOP,0,1,3,10,48,morethan200K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,NHB,0,1,3,10,48,morethan200K,Yes,BuyGoods,-1,SocialRecreation,High,GoToGym,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,NHB,0,1,3,10,48,morethan200K,Yes,GoToGym,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,-9.0,HBO,0,1,3,10,48,morethan200K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,5,2,40712667,NotAscertained
Rural,Skip,14.64,HBW,0,2,3,2,44,morethan200K,Yes,Home,37,WorkRelated,High,Work,1,Daily,2,2,40712667,Car
Rural,Skip,14.64,HBW,0,2,3,2,44,morethan200K,Yes,Work,37,Home,High,Home,1,Daily,2,2,40712667,Car
Rural,Skip,-9.0,HBO,0,3,3,6,14,morethan200K,Skip,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,2,40712667,Skip
Rural,Skip,-9.0,NHB,0,3,3,6,14,morethan200K,Skip,PickUpOrDropSomeone,-1,SocialRecreation,High,GoToGym,1,Daily,0,2,40712667,Skip
Rural,Skip,-9.0,NHB,0,3,3,6,14,morethan200K,Skip,GoToGym,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,0,2,40712667,Skip
Rural,Skip,-9.0,HBO,0,3,3,6,14,morethan200K,Skip,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,0,2,40712667,Skip
Rural,Skip,-9.0,HBSOCREC,0,3,3,6,14,morethan200K,Skip,Home,-1,SocialRecreation,High,SocialRecreational,1,Daily,0,2,40712667,Skip
Rural,Skip,-9.0,HBSOCREC,0,3,3,6,14,morethan200K,Skip,SocialRecreational,-1,Home,High,Home,1,Daily,0,2,40712667,Skip
Urban,Skip,2.52,HBSOCREC,0,1,1,8,61,15K-25K,Yes,Home,10,SocialRecreation,VeryLow,GoToGym,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,HBSOCREC,0,1,1,8,61,15K-25K,Yes,GoToGym,10,Home,VeryLow,Home,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,HBW,0,1,1,8,61,15K-25K,Yes,Home,10,WorkRelated,VeryLow,Work,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,NHB,0,1,1,8,61,15K-25K,Yes,Work,10,Shopping,VeryLow,BuyGoods,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,NHB,0,1,1,8,61,15K-25K,Yes,BuyGoods,10,Shopping,VeryLow,BuyGoods,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,NHB,0,1,1,8,61,15K-25K,Yes,BuyGoods,10,Medical,VeryLow,MedicalService,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,NHB,0,1,1,8,61,15K-25K,Yes,MedicalService,10,Shopping,VeryLow,Errands,1,Daily,7,1,40712942,Car
Urban,Skip,2.52,HBO,0,1,1,8,61,15K-25K,Yes,Errands,10,Home,VeryLow,Home,1,Daily,7,1,40712942,Car
Urban,Skip,-9.0,HBSHOP,1,1,2,12,79,75K-100K,Yes,Home,-1,Meals,High,BuyMeals,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,NHB,1,1,2,12,79,75K-100K,Yes,BuyMeals,-1,SocialRecreation,High,GoToGym,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,NHB,1,1,2,12,79,75K-100K,Yes,GoToGym,-1,Shopping,High,BuyGoods,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,NHB,1,1,2,12,79,75K-100K,Yes,BuyGoods,-1,Shopping,High,BuyGoods,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,NHB,1,1,2,12,79,75K-100K,Yes,BuyGoods,-1,Shopping,High,BuyGoods,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSHOP,1,1,2,12,79,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSOCREC,1,1,2,12,79,75K-100K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSOCREC,1,1,2,12,79,75K-100K,Yes,GoToGym,-1,Home,High,Home,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSOCREC,1,1,2,12,79,75K-100K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSOCREC,1,1,2,12,79,75K-100K,Yes,GoToGym,-1,Home,High,Home,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSHOP,1,1,2,12,79,75K-100K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSHOP,1,1,2,12,79,75K-100K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSOCREC,1,2,2,2,69,75K-100K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBSOCREC,1,2,2,2,69,75K-100K,Yes,GoToGym,-1,Home,High,Home,1,Daily,5,0,40713827,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,76,100K-125K,Yes,Home,-1,Medical,High,MedicalService,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,NHB,0,1,2,7,76,100K-125K,Yes,MedicalService,-1,Shopping,High,BuyGoods,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,HBSHOP,0,1,2,7,76,100K-125K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,76,100K-125K,Yes,Home,-1,Other,High,Volunteer,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,76,100K-125K,Yes,Volunteer,-1,Home,High,Home,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,76,100K-125K,Yes,Home,-1,Medical,High,MedicalService,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,HBO,0,1,2,7,76,100K-125K,Yes,MedicalService,-1,Home,High,Home,1,Daily,3,0,40715862,Skip
Urban,Skip,-9.0,HBO,0,2,2,2,74,100K-125K,Yes,Home,-1,SchoolOrReligious,High,Religious,1,Daily,0,0,40715862,Skip
Urban,Skip,-9.0,HBO,0,2,2,2,74,100K-125K,Yes,Religious,-1,Home,High,Home,1,Daily,0,0,40715862,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,3,75,25K-35K,Yes,Home,-1,Shopping,Low,BuyService,1,Daily,1,0,40717733,Skip
Urban,Skip,-9.0,NHB,0,1,1,3,75,25K-35K,Yes,BuyService,-1,Shopping,Low,BuyGoods,1,Daily,1,0,40717733,Skip
Urban,Skip,-9.0,HBSHOP,0,1,1,3,75,25K-35K,Yes,BuyGoods,-1,Home,Low,Home,1,Daily,1,0,40717733,Skip
Urban,Skip,7.43,HBSHOP,0,1,2,2,48,100K-125K,Yes,Home,15,Meals,High,BuyMeals,1,Daily,20,2,40718384,SUV
Urban,Skip,7.43,HBSHOP,0,1,2,2,48,100K-125K,Yes,BuyMeals,15,Home,High,Home,1,Daily,20,2,40718384,SUV
Urban,Skip,1.25,NHB,0,2,2,2,50,100K-125K,Yes,Work,5,Meals,High,BuyMeals,1,Daily,20,2,40718384,Car
Urban,Skip,1.25,HBSHOP,0,2,2,2,50,100K-125K,Yes,BuyMeals,5,Home,High,Home,1,Daily,20,2,40718384,Car
Urban,FewYear,5.7,HBSHOP,0,1,1,10,27,35K-50K,Yes,Home,45,Meals,Low,BuyMeals,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,NHB,0,1,1,10,27,35K-50K,Yes,BuyMeals,45,Shopping,Low,BuyGoods,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,NHB,0,1,1,10,27,35K-50K,Yes,BuyGoods,45,Meals,Low,BuyMeals,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,NHB,0,1,1,10,27,35K-50K,Yes,BuyMeals,45,SocialRecreation,Low,VisitFriends,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,NHB,0,1,1,10,27,35K-50K,Yes,VisitFriends,45,Shopping,Low,BuyGoods,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,NHB,0,1,1,10,27,35K-50K,Yes,BuyGoods,45,Meals,Low,BuyMeals,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,HBSHOP,0,1,1,10,27,35K-50K,Yes,BuyMeals,45,Home,Low,Home,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,HBSHOP,0,1,1,10,27,35K-50K,Yes,Home,45,Meals,Low,BuyMeals,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,NHB,0,1,1,10,27,35K-50K,Yes,BuyMeals,45,SocialRecreation,Low,SocialRecreational,1,Daily,5,1,40718699,Car
Urban,FewYear,5.7,HBSOCREC,0,1,1,10,27,35K-50K,Yes,SocialRecreational,45,Home,Low,Home,1,Daily,5,1,40718699,Car
Urban,Skip,-9.0,HBSHOP,0,1,4,6,51,125K-150K,Yes,Home,-1,Shopping,High,BuyGoods,1,Daily,45,1,40719593,Skip
Urban,Skip,-9.0,HBSHOP,0,1,4,6,51,125K-150K,Yes,BuyGoods,-1,Home,High,Home,1,Daily,45,1,40719593,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,4,6,51,125K-150K,Yes,Home,-1,SocialRecreation,High,GoToGym,1,Daily,45,1,40719593,Skip
Urban,Skip,-9.0,HBSOCREC,0,1,4,6,51,125K-150K,Yes,GoToGym,-1,Home,High,Home,1,Daily,45,1,40719593,Skip
Urban,Skip,-9.0,HBO,0,1,4,6,51,125K-150K,Yes,Home,-1,TransportSomeone,High,PickUpOrDropSomeone,1,Daily,45,1,40719593,Skip
Urban,Skip,-9.0,HBO,0,1,4,6,51,125K-150K,Yes,PickUpOrDropSomeone,-1,Home,High,Home,1,Daily,45,1,40719593,Skip
