URBRUR,WKFMHMXX,GCDWORK,TRIPPURP,NBIKETRP,PERSONID,HHSIZE,CNTTDTR,R_AGE,HHFAMINC,DRIVER,WHYFROM,TIMETOWK,WHYTRP1S,HHFAMINC2,WHYTO,WEBUSE,NWALKTRP,WRKCOUNT,HOUSEID,WRKTRANS
Urban,Skip,16,HBSHOP,0,1,2,8,44,30K-35K,Yes,Home,40,Shopping,Moderate,BuyGoods,Skip,0,1,10573240,Car
Urban,Skip,16,NHB,0,1,2,8,44,30K-35K,Yes,BuyGoods,40,Family,Moderate,BuyService,Skip,0,1,10573240,Car
Urban,Skip,16,NHB,0,1,2,8,44,30K-35K,Yes,BuyService,40,ServePassenger,Moderate,PickUpSomeone,Skip,0,1,10573240,Car
Urban,Skip,16,HBO,0,1,2,8,44,30K-35K,Yes,PickUpSomeone,40,ReturnHome,Moderate,Home,Skip,0,1,10573240,Car
Urban,Skip,-1,HBO,-1,2,2,2,-7,30K-35K,No,Home,-1,School,Moderate,GoSchoolAsStudent,Skip,-1,1,10573240,Skip
Urban,Skip,-1,HBO,-1,2,2,2,-7,30K-35K,No,GoSchoolAsStudent,-1,ReturnHome,Moderate,Home,Skip,-1,1,10573240,Skip
Urban,Skip,-1,HBO,0,1,2,4,54,25K-30K,Yes,Home,-1,Religious,Low,GoReligiousActivityRe,Skip,7,1,10573969,Skip
Urban,Skip,-1,HBO,0,1,2,4,54,25K-30K,Yes,GoReligiousActivityRe,-1,ReturnHome,Low,Home,Skip,7,1,10573969,Skip
Urban,Skip,-1,HBSHOP,0,1,2,4,54,25K-30K,Yes,Home,-1,EatMeal,Low,GetMeal,Skip,7,1,10573969,Skip
Urban,Skip,-1,HBSHOP,0,1,2,4,54,25K-30K,Yes,GetMeal,-1,ReturnHome,Low,Home,Skip,7,1,10573969,Skip
Urban,Skip,17,HBO,0,1,3,5,20,10K-15K,Yes,Home,5,ServePassenger,VeryLow,DropSomeoneOff,Skip,0,1,10575691,Car
Urban,Skip,17,HBO,0,1,3,5,20,10K-15K,Yes,DropSomeoneOff,5,ReturnHome,VeryLow,Home,Skip,0,1,10575691,Car
Urban,Skip,17,HBW,0,1,3,5,20,10K-15K,Yes,Home,5,ToWork,VeryLow,GoToWork,Skip,0,1,10575691,Car
Urban,Skip,17,NHB,0,1,3,5,20,10K-15K,Yes,GoToWork,5,ServePassenger,VeryLow,PickUpSomeone,Skip,0,1,10575691,Car
Urban,Skip,17,HBO,0,1,3,5,20,10K-15K,Yes,PickUpSomeone,5,ReturnHome,VeryLow,Home,Skip,0,1,10575691,Car
Urban,Skip,-1,HBO,-1,2,3,2,3,10K-15K,Skip,Home,-1,School,VeryLow,GoSchoolAsStudent,Skip,-1,1,10575691,Skip
Urban,Skip,-1,HBO,-1,2,3,2,3,10K-15K,Skip,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,Skip,-1,1,10575691,Skip
Urban,Skip,-1,HBO,-1,3,3,2,1,10K-15K,Skip,Home,-1,School,VeryLow,GoSchoolAsStudent,Skip,-1,1,10575691,Skip
Urban,Skip,-1,HBO,-1,3,3,2,1,10K-15K,Skip,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,Skip,-1,1,10575691,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,54,25K-30K,Yes,Home,-1,EatMeal,Low,GetMeal,AlmostEveryday,7,0,10577172,Skip
Urban,Skip,-1,NHB,0,1,1,4,54,25K-30K,Yes,GetMeal,-1,Shopping,Low,BuyGoods,AlmostEveryday,7,0,10577172,Skip
Urban,Skip,-1,NHB,0,1,1,4,54,25K-30K,Yes,BuyGoods,-1,SocialRecreation,Low,VisitFriends,AlmostEveryday,7,0,10577172,Skip
Urban,Skip,-1,HBSOCREC,0,1,1,4,54,25K-30K,Yes,VisitFriends,-1,ReturnHome,Low,Home,AlmostEveryday,7,0,10577172,Skip
Rural,Skip,-1,HBSHOP,0,1,2,5,53,20K-25K,Yes,Home,-1,Shopping,Low,BuyGoods,Skip,7,0,10581768,Skip
Rural,Skip,-1,NHB,0,1,2,5,53,20K-25K,Yes,BuyGoods,-1,Shopping,Low,BuyGoods,Skip,7,0,10581768,Skip
Rural,Skip,-1,HBSHOP,0,1,2,5,53,20K-25K,Yes,BuyGoods,-1,ReturnHome,Low,Home,Skip,7,0,10581768,Skip
Rural,Skip,-1,HBSHOP,0,1,2,5,53,20K-25K,Yes,Home,-1,Shopping,Low,BuyGoods,Skip,7,0,10581768,Skip
Rural,Skip,-1,HBSHOP,0,1,2,5,53,20K-25K,Yes,BuyGoods,-1,ReturnHome,Low,Home,Skip,7,0,10581768,Skip
Urban,Skip,-1,HBSOCREC,0,1,1,4,69,30K-35K,Yes,Home,-1,SocialRecreation,Moderate,GoToGym,Skip,3,0,10585869,Skip
Urban,Skip,-1,NHB,0,1,1,4,69,30K-35K,Yes,GoToGym,-1,Family,Moderate,BuyService,Skip,3,0,10585869,Skip
Urban,Skip,-1,NHB,0,1,1,4,69,30K-35K,Yes,BuyService,-1,EatMeal,Moderate,GetMeal,Skip,3,0,10585869,Skip
Urban,Skip,-1,HBSHOP,0,1,1,4,69,30K-35K,Yes,GetMeal,-1,ReturnHome,Moderate,Home,Skip,3,0,10585869,Skip
Urban,Skip,0,HBSHOP,5,1,2,2,65,55K-60K,Yes,Home,-1,Family,High,BuyService,AlmostEveryday,4,1,10586129,Skip
Urban,Skip,0,HBSHOP,5,1,2,2,65,55K-60K,Yes,BuyService,-1,ReturnHome,High,Home,AlmostEveryday,4,1,10586129,Skip
Urban,Skip,-1,HBSHOP,4,1,2,9,69,25K-30K,Yes,Home,-1,Shopping,Low,BuyGoods,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,NHB,4,1,2,9,69,25K-30K,Yes,BuyGoods,-1,Family,Low,BuyService,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,NHB,4,1,2,9,69,25K-30K,Yes,BuyService,-1,Shopping,Low,BuyGoods,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,HBSHOP,4,1,2,9,69,25K-30K,Yes,BuyGoods,-1,ReturnHome,Low,Home,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,HBSHOP,4,1,2,9,69,25K-30K,Yes,Home,-1,Family,Low,BuyService,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,HBSHOP,4,1,2,9,69,25K-30K,Yes,BuyService,-1,ReturnHome,Low,Home,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,HBSOCREC,4,1,2,9,69,25K-30K,Yes,Home,-1,SocialRecreation,Low,HangOut,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,NHB,4,1,2,9,69,25K-30K,Yes,HangOut,-1,Shopping,Low,BuyGoods,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,-1,HBSHOP,4,1,2,9,69,25K-30K,Yes,BuyGoods,-1,ReturnHome,Low,Home,AlmostEveryday,7,0,10586530,Skip
Urban,Skip,2,HBSHOP,0,1,3,11,57,25K-30K,Yes,Home,12,EatMeal,Low,GetMeal,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,NHB,0,1,3,11,57,25K-30K,Yes,GetMeal,12,ServePassenger,Low,DropSomeoneOff,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBO,0,1,3,11,57,25K-30K,Yes,DropSomeoneOff,12,ReturnHome,Low,Home,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBO,0,1,3,11,57,25K-30K,Yes,Home,12,ServePassenger,Low,PickUpSomeone,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,NHB,0,1,3,11,57,25K-30K,Yes,PickUpSomeone,12,ServePassenger,Low,DropSomeoneOff,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,NHB,0,1,3,11,57,25K-30K,Yes,DropSomeoneOff,12,EatMeal,Low,GetMeal,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBSHOP,0,1,3,11,57,25K-30K,Yes,GetMeal,12,ReturnHome,Low,Home,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBO,0,1,3,11,57,25K-30K,Yes,Home,12,ServePassenger,Low,PickUpSomeone,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBO,0,1,3,11,57,25K-30K,Yes,PickUpSomeone,12,ReturnHome,Low,Home,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBO,0,1,3,11,57,25K-30K,Yes,Home,12,Family,Low,PetCare,AlmostEveryday,5,2,10587041,Car
Urban,Skip,2,HBO,0,1,3,11,57,25K-30K,Yes,PetCare,12,ReturnHome,Low,Home,AlmostEveryday,5,2,10587041,Car
Urban,Skip,3,HBW,0,2,3,2,60,25K-30K,Yes,Home,15,ToWork,Low,GoToWork,AlmostEveryday,0,2,10587041,PickupTruck
Urban,Skip,3,HBW,0,2,3,2,60,25K-30K,Yes,GoToWork,15,ReturnHome,Low,Home,AlmostEveryday,0,2,10587041,PickupTruck
Urban,Skip,-1,HBSHOP,0,3,3,5,16,25K-30K,Yes,Home,-1,EatMeal,Low,GetMeal,AlmostEveryday,5,2,10587041,Skip
Urban,Skip,-1,NHB,0,3,3,5,16,25K-30K,Yes,GetMeal,-1,School,Low,GoSchoolAsStudent,AlmostEveryday,5,2,10587041,Skip
Urban,Skip,-1,NHB,0,3,3,5,16,25K-30K,Yes,GoSchoolAsStudent,-1,ServePassenger,Low,DropSomeoneOff,AlmostEveryday,5,2,10587041,Skip
Urban,Skip,-1,NHB,0,3,3,5,16,25K-30K,Yes,DropSomeoneOff,-1,EatMeal,Low,GetMeal,AlmostEveryday,5,2,10587041,Skip
Urban,Skip,-1,HBSHOP,0,3,3,5,16,25K-30K,Yes,GetMeal,-1,ReturnHome,Low,Home,AlmostEveryday,5,2,10587041,Skip
Urban,Skip,5,HBO,0,1,6,6,34,30K-35K,Yes,Home,25,Religious,Moderate,GoReligiousActivityRe,Skip,14,2,10591440,Car
Urban,Skip,5,HBO,0,1,6,6,34,30K-35K,Yes,GoReligiousActivityRe,25,ReturnHome,Moderate,Home,Skip,14,2,10591440,Car
Urban,Skip,5,HBSHOP,0,1,6,6,34,30K-35K,Yes,Home,25,Shopping,Moderate,BuyGoods,Skip,14,2,10591440,Car
Urban,Skip,5,HBSHOP,0,1,6,6,34,30K-35K,Yes,BuyGoods,25,ReturnHome,Moderate,Home,Skip,14,2,10591440,Car
Urban,Skip,5,HBSOCREC,0,1,6,6,34,30K-35K,Yes,Home,25,SocialRecreation,Moderate,VisitFriends,Skip,14,2,10591440,Car
Urban,Skip,5,HBSOCREC,0,1,6,6,34,30K-35K,Yes,VisitFriends,25,ReturnHome,Moderate,Home,Skip,14,2,10591440,Car
Rural,Skip,-1,HBSHOP,0,1,1,2,-7,Skip,Yes,Home,-1,Shopping,Skip,BuyGoods,Skip,6,0,10594311,Skip
Rural,Skip,-1,HBSHOP,0,1,1,2,-7,Skip,Yes,BuyGoods,-1,ReturnHome,Skip,Home,Skip,6,0,10594311,Skip
Urban,Skip,-1,HBSOCREC,0,1,6,6,64,25K-30K,Yes,Home,-1,SocialRecreation,Low,GoToGym,Never,8,1,10595635,Skip
Urban,Skip,-1,NHB,0,1,6,6,64,25K-30K,Yes,GoToGym,-1,Family,Low,GroomingHaircutNails,Never,8,1,10595635,Skip
Urban,Skip,-1,HBO,0,1,6,6,64,25K-30K,Yes,GroomingHaircutNails,-1,ReturnHome,Low,Home,Never,8,1,10595635,Skip
Urban,Skip,-1,HBSHOP,0,1,6,6,64,25K-30K,Yes,Home,-1,Family,Low,BuyService,Never,8,1,10595635,Skip
Urban,Skip,-1,NHB,0,1,6,6,64,25K-30K,Yes,BuyService,-1,Family,Low,BuyService,Never,8,1,10595635,Skip
Urban,Skip,-1,HBSHOP,0,1,6,6,64,25K-30K,Yes,BuyService,-1,ReturnHome,Low,Home,Never,8,1,10595635,Skip
Urban,Skip,-1,HBSHOP,0,2,6,3,64,25K-30K,Yes,Home,-1,Family,Low,Shopping,Never,6,1,10595635,Skip
Urban,Skip,-1,NHB,0,2,6,3,64,25K-30K,Yes,Shopping,-1,Family,Low,BuyService,Never,6,1,10595635,Skip
Urban,Skip,-1,HBSHOP,0,2,6,3,64,25K-30K,Yes,BuyService,-1,ReturnHome,Low,Home,Never,6,1,10595635,Skip
Urban,Skip,16,HBW,0,3,6,4,40,25K-30K,Yes,Home,25,ToWork,Low,GoToWork,SeveralWeek,0,1,10595635,PickupTruck
Urban,Skip,16,HBW,0,3,6,4,40,25K-30K,Yes,GoToWork,25,ReturnHome,Low,Home,SeveralWeek,0,1,10595635,PickupTruck
Urban,Skip,16,HBSHOP,0,3,6,4,40,25K-30K,Yes,Home,25,Shopping,Low,BuyGoods,SeveralWeek,0,1,10595635,PickupTruck
Urban,Skip,16,HBSHOP,0,3,6,4,40,25K-30K,Yes,BuyGoods,25,ReturnHome,Low,Home,SeveralWeek,0,1,10595635,PickupTruck
Urban,Skip,-1,HBO,0,4,6,7,32,25K-30K,Yes,Home,-1,ServePassenger,Low,DropSomeoneOff,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,HBO,0,4,6,7,32,25K-30K,Yes,DropSomeoneOff,-1,ReturnHome,Low,Home,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,HBO,0,4,6,7,32,25K-30K,Yes,Home,-1,ServePassenger,Low,PickUpSomeone,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,HBO,0,4,6,7,32,25K-30K,Yes,PickUpSomeone,-1,ReturnHome,Low,Home,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,HBSOCREC,0,4,6,7,32,25K-30K,Yes,Home,-1,SocialRecreation,Low,GoToGym,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,NHB,0,4,6,7,32,25K-30K,Yes,GoToGym,-1,Shopping,Low,BuyGoods,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,HBSHOP,0,4,6,7,32,25K-30K,Yes,BuyGoods,-1,ReturnHome,Low,Home,SeveralWeek,3,1,10595635,Skip
Urban,Skip,-1,HBSHOP,-1,5,6,3,12,25K-30K,Skip,Home,-1,Family,Low,Shopping,Skip,-1,1,10595635,Skip
Urban,Skip,-1,NHB,-1,5,6,3,12,25K-30K,Skip,Shopping,-1,Shopping,Low,BuyGoods,Skip,-1,1,10595635,Skip
Urban,Skip,-1,HBSHOP,-1,5,6,3,12,25K-30K,Skip,BuyGoods,-1,ReturnHome,Low,Home,Skip,-1,1,10595635,Skip
Urban,Skip,-1,HBO,-1,6,6,4,10,25K-30K,Skip,Home,-1,School,Low,GoSchoolAsStudent,Skip,-1,1,10595635,Skip
Urban,Skip,-1,HBO,-1,6,6,4,10,25K-30K,Skip,GoSchoolAsStudent,-1,ReturnHome,Low,Home,Skip,-1,1,10595635,Skip
Urban,Skip,-1,HBSHOP,-1,6,6,4,10,25K-30K,Skip,Home,-1,Shopping,Low,BuyGoods,Skip,-1,1,10595635,Skip
Urban,Skip,-1,HBSHOP,-1,6,6,4,10,25K-30K,Skip,BuyGoods,-1,ReturnHome,Low,Home,Skip,-1,1,10595635,Skip
Urban,Skip,3,HBW,0,1,2,10,88,50K-55K,Yes,Home,15,ToWork,High,GoToWork,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,NHB,0,1,2,10,88,50K-55K,Yes,GoToWork,15,EatMeal,High,GetMeal,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,NHB,0,1,2,10,88,50K-55K,Yes,GetMeal,15,SocialRecreation,High,VisitFriends,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,NHB,0,1,2,10,88,50K-55K,Yes,VisitFriends,15,Medical,High,MedicalService,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,NHB,0,1,2,10,88,50K-55K,Yes,MedicalService,15,Medical,High,MedicalService,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,NHB,0,1,2,10,88,50K-55K,Yes,MedicalService,15,Shopping,High,BuyGoods,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,NHB,0,1,2,10,88,50K-55K,Yes,BuyGoods,15,Shopping,High,BuyGas,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,HBSHOP,0,1,2,10,88,50K-55K,Yes,BuyGas,15,ReturnHome,High,Home,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,HBSOCREC,0,1,2,10,88,50K-55K,Yes,Home,15,EatMeal,High,SocialEvent,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,HBSOCREC,0,1,2,10,88,50K-55K,Yes,SocialEvent,15,ReturnHome,High,Home,AlmostEveryday,0,2,10595895,Car
Urban,Skip,3,HBW,0,2,2,10,88,50K-55K,Yes,Home,12,ToWork,High,GoToWork,Skip,4,2,10595895,Car
Urban,Skip,3,NHB,0,2,2,10,88,50K-55K,Yes,GoToWork,12,EatMeal,High,GetMeal,Skip,4,2,10595895,Car
Urban,Skip,3,NHB,0,2,2,10,88,50K-55K,Yes,GetMeal,12,SocialRecreation,High,VisitFriends,Skip,4,2,10595895,Car
Urban,Skip,3,NHB,0,2,2,10,88,50K-55K,Yes,VisitFriends,12,SocialRecreation,High,VisitFriends,Skip,4,2,10595895,Car
Urban,Skip,3,NHB,0,2,2,10,88,50K-55K,Yes,VisitFriends,12,Medical,High,MedicalService,Skip,4,2,10595895,Car
Urban,Skip,3,NHB,0,2,2,10,88,50K-55K,Yes,MedicalService,12,Shopping,High,BuyGoods,Skip,4,2,10595895,Car
Urban,Skip,3,NHB,0,2,2,10,88,50K-55K,Yes,BuyGoods,12,Shopping,High,BuyGas,Skip,4,2,10595895,Car
Urban,Skip,3,HBSHOP,0,2,2,10,88,50K-55K,Yes,BuyGas,12,ReturnHome,High,Home,Skip,4,2,10595895,Car
Urban,Skip,3,HBSOCREC,0,2,2,10,88,50K-55K,Yes,Home,12,EatMeal,High,SocialEvent,Skip,4,2,10595895,Car
Urban,Skip,3,HBSOCREC,0,2,2,10,88,50K-55K,Yes,SocialEvent,12,ReturnHome,High,Home,Skip,4,2,10595895,Car
Urban,Skip,-1,HBO,0,1,3,4,27,35K-40K,Yes,Home,-1,ServePassenger,Moderate,PickUpSomeone,OnceWeek,3,1,10598739,Skip
Urban,Skip,-1,HBO,0,1,3,4,27,35K-40K,Yes,PickUpSomeone,-1,ReturnHome,Moderate,Home,OnceWeek,3,1,10598739,Skip
Urban,Skip,-1,HBO,0,1,3,4,27,35K-40K,Yes,Home,-1,Medical,Moderate,MedicalService,OnceWeek,3,1,10598739,Skip
Urban,Skip,-1,HBO,0,1,3,4,27,35K-40K,Yes,MedicalService,-1,ReturnHome,Moderate,Home,OnceWeek,3,1,10598739,Skip
Urban,Skip,-1,HBO,-1,3,3,4,3,35K-40K,Skip,Home,-1,ServePassenger,Moderate,PickUpSomeone,Skip,-1,1,10598739,Skip
Urban,Skip,-1,HBO,-1,3,3,4,3,35K-40K,Skip,PickUpSomeone,-1,ReturnHome,Moderate,Home,Skip,-1,1,10598739,Skip
Urban,Skip,-1,HBO,-1,3,3,4,3,35K-40K,Skip,Home,-1,Medical,Moderate,MedicalService,Skip,-1,1,10598739,Skip
Urban,Skip,-1,HBO,-1,3,3,4,3,35K-40K,Skip,MedicalService,-1,ReturnHome,Moderate,Home,Skip,-1,1,10598739,Skip
Rural,Skip,-1,HBW,0,1,7,4,43,15K-20K,Yes,Home,-1,ToWork,VeryLow,GoToWork,Skip,0,2,10600463,Skip
Rural,Skip,-1,HBW,0,1,7,4,43,15K-20K,Yes,GoToWork,-1,ReturnHome,VeryLow,Home,Skip,0,2,10600463,Skip
Rural,Skip,-1,HBO,0,1,7,4,43,15K-20K,Yes,Home,-1,Family,VeryLow,GroomingHaircutNails,Skip,0,2,10600463,Skip
Rural,Skip,-1,HBO,0,1,7,4,43,15K-20K,Yes,GroomingHaircutNails,-1,ReturnHome,VeryLow,Home,Skip,0,2,10600463,Skip
Rural,Skip,-1,HBO,0,2,7,2,22,15K-20K,Yes,Home,-1,ServePassenger,VeryLow,DropSomeoneOff,Skip,6,2,10600463,Skip
Rural,Skip,-1,HBO,0,2,7,2,22,15K-20K,Yes,DropSomeoneOff,-1,ReturnHome,VeryLow,Home,Skip,6,2,10600463,Skip
Rural,Skip,-1,HBO,-1,5,7,2,0,15K-20K,Skip,Home,-1,ServePassenger,VeryLow,TakeAndWait,Skip,-1,2,10600463,Skip
Rural,Skip,-1,HBO,-1,5,7,2,0,15K-20K,Skip,TakeAndWait,-1,ReturnHome,VeryLow,Home,Skip,-1,2,10600463,Skip
Rural,Skip,-1,HBO,-1,6,7,2,3,15K-20K,Skip,Home,-1,School,VeryLow,GoSchoolAsStudent,Skip,-1,2,10600463,Skip
Rural,Skip,-1,HBO,-1,6,7,2,3,15K-20K,Skip,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,Skip,-1,2,10600463,Skip
Rural,Skip,-1,HBO,-1,7,7,2,1,15K-20K,Skip,Home,-1,School,VeryLow,GoSchoolAsStudent,Skip,-1,2,10600463,Skip
Rural,Skip,-1,HBO,-1,7,7,2,1,15K-20K,Skip,GoSchoolAsStudent,-1,ReturnHome,VeryLow,Home,Skip,-1,2,10600463,Skip
Urban,Skip,-1,HBSOCREC,0,1,3,4,66,55K-60K,Yes,Home,-1,SocialRecreation,High,VisitFriends,AlmostEveryday,0,0,10600762,Skip
Urban,Skip,-1,HBSOCREC,0,1,3,4,66,55K-60K,Yes,VisitFriends,-1,ReturnHome,High,Home,AlmostEveryday,0,0,10600762,Skip
Urban,Skip,-1,HBSHOP,0,1,3,4,66,55K-60K,Yes,Home,-1,Shopping,High,BuyGoods,AlmostEveryday,0,0,10600762,Skip
Urban,Skip,-1,HBSHOP,0,1,3,4,66,55K-60K,Yes,BuyGoods,-1,ReturnHome,High,Home,AlmostEveryday,0,0,10600762,Skip
Urban,Skip,-1,HBO,0,1,2,8,74,75K-80K,Yes,Home,-1,Medical,High,MedicalService,Skip,3,1,10601769,Skip
Urban,Skip,-1,NHB,0,1,2,8,74,75K-80K,Yes,MedicalService,-1,Shopping,High,BuyGoods,Skip,3,1,10601769,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,74,75K-80K,Yes,BuyGoods,-1,ReturnHome,High,Home,Skip,3,1,10601769,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,74,75K-80K,Yes,Home,-1,Family,High,Shopping,Skip,3,1,10601769,Skip
Urban,Skip,-1,NHB,0,1,2,8,74,75K-80K,Yes,Shopping,-1,Shopping,High,BuyGoods,Skip,3,1,10601769,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,74,75K-80K,Yes,BuyGoods,-1,ReturnHome,High,Home,Skip,3,1,10601769,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,74,75K-80K,Yes,Home,-1,EatMeal,High,GetMeal,Skip,3,1,10601769,Skip
Urban,Skip,-1,HBSHOP,0,1,2,8,74,75K-80K,Yes,GetMeal,-1,ReturnHome,High,Home,Skip,3,1,10601769,Skip
Urban,AlmostEveryday,7,HBW,0,2,2,5,77,75K-80K,Yes,Home,25,ToWork,High,GoToWork,AlmostEveryday,1,1,10601769,Car
Urban,AlmostEveryday,7,NHB,0,2,2,5,77,75K-80K,Yes,GoToWork,25,Family,High,AttorneyAccountant,AlmostEveryday,1,1,10601769,Car
Urban,AlmostEveryday,7,HBO,0,2,2,5,77,75K-80K,Yes,AttorneyAccountant,25,ReturnHome,High,Home,AlmostEveryday,1,1,10601769,Car
Urban,AlmostEveryday,7,HBSHOP,0,2,2,5,77,75K-80K,Yes,Home,25,EatMeal,High,GetMeal,AlmostEveryday,1,1,10601769,Car
Urban,AlmostEveryday,7,HBSHOP,0,2,2,5,77,75K-80K,Yes,GetMeal,25,ReturnHome,High,Home,AlmostEveryday,1,1,10601769,Car
Rural,OnceWeekMore,14,HBW,0,1,2,2,49,35K-40K,Yes,Home,35,ToWork,Moderate,GoToWork,OnceWeek,0,2,10603240,Car
Rural,OnceWeekMore,14,HBW,0,1,2,2,49,35K-40K,Yes,GoToWork,35,ReturnHome,Moderate,Home,OnceWeek,0,2,10603240,Car
Urban,Skip,4,HBO,0,1,1,3,48,30K-35K,Yes,Home,20,ReturnHome,Moderate,Home,AlmostEveryday,0,1,10603987,Car
Urban,Skip,4,HBW,0,1,1,3,48,30K-35K,Yes,Home,20,ToWork,Moderate,GoToWork,AlmostEveryday,0,1,10603987,Car
Urban,Skip,4,HBW,0,1,1,3,48,30K-35K,Yes,GoToWork,20,ReturnHome,Moderate,Home,AlmostEveryday,0,1,10603987,Car
Urban,Skip,23,HBW,1,1,1,2,29,10K-15K,Yes,Home,45,ToWork,VeryLow,GoToWork,AlmostEveryday,4,1,10609028,Car
Urban,Skip,23,HBW,1,1,1,2,29,10K-15K,Yes,GoToWork,45,ReturnHome,VeryLow,Home,AlmostEveryday,4,1,10609028,Car
Urban,Skip,3,HBW,0,1,2,4,65,25K-30K,Yes,Home,10,ToWork,Low,GoToWork,Skip,0,1,10612729,Car
Urban,Skip,3,HBW,0,1,2,4,65,25K-30K,Yes,GoToWork,10,ReturnHome,Low,Home,Skip,0,1,10612729,Car
Urban,Skip,3,HBSOCREC,0,1,2,4,65,25K-30K,Yes,Home,10,SocialRecreation,Low,VisitFriends,Skip,0,1,10612729,Car
Urban,Skip,3,HBSOCREC,0,1,2,4,65,25K-30K,Yes,VisitFriends,10,ReturnHome,Low,Home,Skip,0,1,10612729,Car
Urban,Skip,-1,HBSOCREC,0,2,2,2,84,25K-30K,No,Home,-1,SocialRecreation,Low,VisitFriends,Skip,0,1,10612729,Skip
Urban,Skip,-1,HBSOCREC,0,2,2,2,84,25K-30K,No,VisitFriends,-1,ReturnHome,Low,Home,Skip,0,1,10612729,Skip
Rural,Skip,-1,HBSHOP,0,2,2,2,88,DontKnow,Yes,Home,-1,Shopping,DontKnow,BuyGoods,Skip,0,0,10612961,Skip
Rural,Skip,-1,HBSHOP,0,2,2,2,88,DontKnow,Yes,BuyGoods,-1,ReturnHome,DontKnow,Home,Skip,0,0,10612961,Skip
Urban,Skip,-1,HBSHOP,0,1,3,3,47,Refused,Yes,Home,30,Family,Refused,BuyService,AlmostEveryday,0,2,10617939,Car
Urban,Skip,-1,NHB,0,1,3,3,47,Refused,Yes,BuyService,30,ToWork,Refused,GoToWork,AlmostEveryday,0,2,10617939,Car
Urban,Skip,-1,HBW,0,1,3,3,47,Refused,Yes,GoToWork,30,ReturnHome,Refused,Home,AlmostEveryday,0,2,10617939,Car
Urban,Skip,-1,HBSOCREC,0,2,3,4,17,Refused,Yes,Home,-1,SocialRecreation,Refused,HangOut,AlmostEveryday,1,2,10617939,Skip
Urban,Skip,-1,HBSOCREC,0,2,3,4,17,Refused,Yes,HangOut,-1,ReturnHome,Refused,Home,AlmostEveryday,1,2,10617939,Skip
Urban,Skip,-1,HBSOCREC,0,2,3,4,17,Refused,Yes,Home,-1,SocialRecreation,Refused,HangOut,AlmostEveryday,1,2,10617939,Skip
Urban,Skip,-1,HBSOCREC,0,2,3,4,17,Refused,Yes,HangOut,-1,ReturnHome,Refused,Home,AlmostEveryday,1,2,10617939,Skip
Urban,Skip,-1,HBW,0,3,3,2,43,Refused,Yes,Home,30,ToWork,Refused,GoToWork,AlmostEveryday,0,2,10617939,Car
Urban,Skip,-1,HBW,0,3,3,2,43,Refused,Yes,GoToWork,30,ReturnHome,Refused,Home,AlmostEveryday,0,2,10617939,Car
Urban,Skip,-1,HBSOCREC,0,1,1,5,-7,Skip,Yes,Home,-1,SocialRecreation,Skip,GoToGym,Skip,7,0,10619296,Skip
Urban,Skip,-1,HBSOCREC,0,1,1,5,-7,Skip,Yes,GoToGym,-1,ReturnHome,Skip,Home,Skip,7,0,10619296,Skip
