TIMETOWK,GCDWORK,TRIPPURP,WHYTO,WKFMHMXX,DRIVER,WRKTRANS,NWALKTRP,HHSIZE,WHYTRP1S,WHYFROM,NBIKETRP,R_AGE,CNTTDTR,WRKCOUNT,URBRUR,HHFAMINC,WEBUSE,WEBUSE.1,HOUSEID,PERSONID,HHFAMINC2
-1,-9.0,3,11,0,0,0,7,2,7,0,0,71,4,0,0,2,1,0,30408611,2,0
-1,-9.0,3,3,0,0,0,7,2,2,11,0,71,4,0,0,2,1,0,30408611,2,0
25,8.65,4,12,0,0,1,5,1,8,0,0,63,3,1,0,0,1,0,30409266,1,0
25,8.65,1,2,0,0,1,5,1,1,12,0,63,3,1,0,0,1,0,30409266,1,0
25,8.65,2,3,0,0,1,5,1,2,3,0,63,3,1,0,0,1,0,30409266,1,0
25,2.38,2,2,0,0,1,5,1,1,0,0,29,4,1,0,9,1,0,30409905,1,1
25,2.38,2,3,0,0,1,5,1,2,3,0,29,4,1,0,9,1,0,30409905,1,1
25,2.38,0,6,0,0,1,5,1,0,0,0,29,4,1,0,9,1,0,30409905,1,1
25,2.38,0,3,0,0,1,5,1,2,6,0,29,4,1,0,9,1,0,30409905,1,1
-1,-9.0,2,5,0,0,0,0,1,1,0,0,86,5,0,0,0,5,1,30412572,1,0
-1,-9.0,1,7,0,0,0,0,1,3,5,0,86,5,0,0,0,5,1,30412572,1,0
-1,-9.0,2,3,0,0,0,0,1,2,7,0,86,5,0,0,0,5,1,30412572,1,0
-1,-9.0,2,5,0,0,0,0,1,1,0,0,86,5,0,0,0,5,1,30412572,1,0
-1,-9.0,2,3,0,0,0,0,1,2,5,0,86,5,0,0,0,5,1,30412572,1,0
-1,-9.0,2,7,0,0,3,84,2,3,0,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,1,12,0,0,3,84,2,8,7,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,1,1,0,0,3,84,2,1,12,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,1,12,0,0,3,84,2,8,2,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,1,12,0,0,3,84,2,8,12,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,1,12,0,0,3,84,2,8,12,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,4,3,0,0,3,84,2,2,12,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,4,12,0,0,3,84,2,8,0,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,4,3,0,0,3,84,2,2,12,0,59,9,2,0,0,1,0,30413320,1,0
-1,-9.0,0,6,0,2,0,5,1,0,0,7,71,2,0,0,1,1,0,30413688,1,0
-1,-9.0,0,3,0,2,0,5,1,2,6,7,71,2,0,0,1,1,0,30413688,1,0
-1,-9.0,1,13,0,0,0,7,1,8,4,3,68,7,0,0,2,1,0,30414692,1,0
-1,-9.0,1,8,0,0,0,7,1,4,13,3,68,7,0,0,2,1,0,30414692,1,0
-1,-9.0,1,8,0,0,0,7,1,4,8,3,68,7,0,0,2,1,0,30414692,1,0
-1,-9.0,1,8,0,0,0,7,1,4,8,3,68,7,0,0,2,1,0,30414692,1,0
-1,-9.0,1,7,0,0,0,7,1,3,8,3,68,7,0,0,2,1,0,30414692,1,0
-1,-9.0,1,7,0,0,0,7,1,3,7,3,68,7,0,0,2,1,0,30414692,1,0
-1,-9.0,1,7,0,0,0,7,1,3,7,3,68,7,0,0,2,1,0,30414692,1,0
10,7.26,4,12,0,0,1,7,1,8,0,0,59,2,1,1,9,1,0,30414929,1,1
10,7.26,4,3,0,0,1,7,1,2,12,0,59,2,1,1,9,1,0,30414929,1,1
-1,-9.0,3,3,0,0,0,21,1,2,0,0,79,5,0,0,0,1,0,30415209,1,0
-1,-9.0,3,3,0,0,0,21,1,2,0,0,79,5,0,0,0,1,0,30415209,1,0
-1,-9.0,2,5,0,0,0,21,1,1,0,0,79,5,0,0,0,1,0,30415209,1,0
-1,-9.0,1,1,0,0,0,21,1,1,5,0,79,5,0,0,0,1,0,30415209,1,0
-1,-9.0,3,3,0,0,0,21,1,2,2,0,79,5,0,0,0,1,0,30415209,1,0
-1,-9.0,0,0,0,0,0,14,2,0,0,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,1,2,0,0,0,14,2,1,1,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,1,2,0,0,0,14,2,1,3,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,1,1,0,0,0,14,2,1,3,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,3,3,0,0,0,14,2,2,2,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,0,0,0,0,0,14,2,0,0,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,0,3,0,0,0,14,2,2,1,0,66,7,0,0,6,1,0,30416013,1,2
-1,-9.0,0,0,0,0,0,14,2,0,0,0,64,5,0,0,6,1,0,30416013,2,2
-1,-9.0,1,2,0,0,0,14,2,1,1,0,64,5,0,0,6,1,0,30416013,2,2
-1,-9.0,1,2,0,0,0,14,2,1,3,0,64,5,0,0,6,1,0,30416013,2,2
-1,-9.0,1,1,0,0,0,14,2,1,3,0,64,5,0,0,6,1,0,30416013,2,2
-1,-9.0,3,3,0,0,0,14,2,2,2,0,64,5,0,0,6,1,0,30416013,2,2
25,3.53,2,7,0,0,1,2,3,3,0,0,52,5,3,0,0,1,0,30416137,1,0
25,3.53,1,0,0,0,1,2,3,0,7,0,52,5,3,0,0,1,0,30416137,1,0
25,3.53,1,2,0,0,1,2,3,1,1,0,52,5,3,0,0,1,0,30416137,1,0
25,3.53,1,0,0,0,1,2,3,0,3,0,52,5,3,0,0,1,0,30416137,1,0
25,3.53,0,3,0,0,1,2,3,2,1,0,52,5,3,0,0,1,0,30416137,1,0
20,9.16,4,12,0,0,1,0,3,8,0,0,23,4,3,0,0,1,0,30416137,2,0
20,9.16,4,3,0,0,1,0,3,2,12,0,23,4,3,0,0,1,0,30416137,2,0
20,9.16,2,2,0,0,1,0,3,1,0,0,23,4,3,0,0,1,0,30416137,2,0
20,9.16,2,3,0,0,1,0,3,2,3,0,23,4,3,0,0,1,0,30416137,2,0
30,17.28,4,12,0,0,1,5,3,8,0,0,20,2,3,0,0,1,0,30416137,3,0
30,17.28,1,2,0,0,1,5,3,1,12,0,20,2,3,0,0,1,0,30416137,3,0
-1,-9.0,2,2,0,0,0,1,1,1,0,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,8,0,0,0,1,1,4,3,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,16,0,0,0,1,1,7,8,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,16,0,0,0,1,1,7,16,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,1,0,0,0,1,1,1,16,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,8,0,0,0,1,1,4,2,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,7,0,0,0,1,1,3,8,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,2,0,0,0,1,1,1,7,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,0,0,0,0,1,1,0,3,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,0,0,0,0,1,1,0,1,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,1,2,0,0,0,1,1,1,1,0,81,12,0,0,1,5,1,30417438,1,0
-1,-9.0,2,3,0,0,0,1,1,2,3,0,81,12,0,0,1,5,1,30417438,1,0
10,0.74,4,12,0,0,1,1,2,8,0,0,64,1,2,0,5,1,0,30417698,1,2
30,11.58,4,12,0,0,2,1,2,8,0,0,52,2,2,0,5,1,0,30417698,2,2
30,11.58,4,3,0,0,2,1,2,2,12,0,52,2,2,0,5,1,0,30417698,2,2
-1,-9.0,0,6,0,0,0,7,2,0,0,0,73,1,0,0,5,1,0,30418159,1,2
-1,-9.0,1,6,0,0,0,7,2,0,6,0,71,1,0,0,5,1,0,30418159,2,2
35,12.29,4,12,1,0,1,28,2,8,0,0,34,4,2,0,5,1,0,30418557,1,2
35,12.29,1,13,1,0,1,28,2,8,12,0,34,4,2,0,5,1,0,30418557,1,2
35,12.29,1,7,1,0,1,28,2,3,13,0,34,4,2,0,5,1,0,30418557,1,2
35,12.29,2,3,1,0,1,28,2,2,7,0,34,4,2,0,5,1,0,30418557,1,2
-1,-9.0,2,7,0,0,3,2,2,3,15,0,34,2,2,0,5,1,0,30418557,2,2
-1,-9.0,2,3,0,0,3,2,2,2,7,0,34,2,2,0,5,1,0,30418557,2,2
-1,-9.0,2,2,0,0,0,7,2,1,0,0,61,4,0,0,2,1,0,30419777,1,0
-1,-9.0,2,3,0,0,0,7,2,2,3,0,61,4,0,0,2,1,0,30419777,1,0
-1,-9.0,0,0,0,0,0,7,2,0,0,0,61,4,0,0,2,1,0,30419777,1,0
-1,-9.0,0,3,0,0,0,7,2,2,1,0,61,4,0,0,2,1,0,30419777,1,0
-1,-9.0,3,9,0,0,0,14,2,5,0,0,69,4,0,0,2,1,0,30419777,2,0
-1,-9.0,3,3,0,0,0,14,2,2,9,0,69,4,0,0,2,1,0,30419777,2,0
-1,-9.0,0,0,0,0,0,14,2,0,0,0,69,4,0,0,2,1,0,30419777,2,0
-1,-9.0,0,3,0,0,0,14,2,2,1,0,69,4,0,0,2,1,0,30419777,2,0
-1,-9.0,3,11,0,0,0,2,2,7,0,0,28,2,1,0,9,1,0,30419917,1,1
-1,-9.0,3,3,0,0,0,2,2,2,11,0,28,2,1,0,9,1,0,30419917,1,1
30,9.63,2,2,0,0,2,10,3,1,0,0,55,3,1,0,9,5,1,30420009,1,1
30,9.63,1,0,0,0,2,10,3,0,3,0,55,3,1,0,9,5,1,30420009,1,1
30,9.63,0,3,0,0,2,10,3,2,1,0,55,3,1,0,9,5,1,30420009,1,1
-1,-9.0,2,2,0,0,0,10,3,1,0,0,52,3,1,0,9,5,1,30420009,2,1
-1,-9.0,1,0,0,0,0,10,3,0,3,0,52,3,1,0,9,5,1,30420009,2,1
-1,-9.0,0,3,0,0,0,10,3,2,1,0,52,3,1,0,9,5,1,30420009,2,1
-1,-9.0,2,2,0,1,0,20,3,1,0,0,5,3,1,0,9,5,1,30420009,3,1
-1,-9.0,1,0,0,1,0,20,3,0,3,0,5,3,1,0,9,5,1,30420009,3,1
-1,-9.0,0,3,0,1,0,20,3,2,1,0,5,3,1,0,9,5,1,30420009,3,1
-1,-9.0,2,7,0,0,0,45,2,3,0,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,1,2,0,0,0,45,2,1,7,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,2,3,0,0,0,45,2,2,3,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,2,7,0,0,0,45,2,3,0,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,2,3,0,0,0,45,2,2,7,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,2,7,0,0,0,45,2,3,0,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,2,3,0,0,0,45,2,2,7,0,68,7,0,0,7,1,0,30420205,1,2
-1,-9.0,2,7,0,0,0,60,2,3,0,0,75,4,0,0,7,1,0,30420205,2,2
-1,-9.0,2,3,0,0,0,60,2,2,7,0,75,4,0,0,7,1,0,30420205,2,2
-1,-9.0,2,7,0,0,0,60,2,3,0,0,75,4,0,0,7,1,0,30420205,2,2
-1,-9.0,2,3,0,0,0,60,2,2,7,0,75,4,0,0,7,1,0,30420205,2,2
-1,-9.0,2,7,0,0,0,0,2,3,0,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,2,3,0,0,0,0,2,2,7,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,2,2,0,0,0,0,2,1,0,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,1,8,0,0,0,0,2,4,3,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,1,17,0,0,0,0,2,7,8,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,1,17,0,0,0,0,2,7,17,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,3,3,0,0,0,0,2,2,17,0,78,7,0,0,2,2,3,30422260,1,0
-1,-9.0,2,2,0,0,0,0,2,1,0,0,70,5,0,0,2,2,3,30422260,2,0
-1,-9.0,1,8,0,0,0,0,2,4,3,0,70,5,0,0,2,2,3,30422260,2,0
-1,-9.0,1,17,0,0,0,0,2,7,8,0,70,5,0,0,2,2,3,30422260,2,0
-1,-9.0,1,17,0,0,0,0,2,7,17,0,70,5,0,0,2,2,3,30422260,2,0
-1,-9.0,3,3,0,0,0,0,2,2,17,0,70,5,0,0,2,2,3,30422260,2,0
-1,-9.0,0,6,0,0,0,7,2,0,0,0,68,2,0,0,0,1,0,30422330,1,0
-1,-9.0,0,3,0,0,0,7,2,2,6,0,68,2,0,0,0,1,0,30422330,1,0
-1,-9.0,2,2,0,0,0,3,2,1,0,0,66,2,0,0,0,1,0,30422330,2,0
-1,-9.0,2,3,0,0,0,3,2,2,3,0,66,2,0,0,0,1,0,30422330,2,0
8,2.46,4,12,0,0,2,5,2,8,0,0,59,1,2,0,8,1,0,30423100,1,2
13,4.29,4,3,0,0,1,5,2,2,12,0,51,2,2,0,8,1,0,30423100,2,2
13,4.29,3,3,0,0,1,5,2,2,0,0,51,2,2,0,8,1,0,30423100,2,2
-1,-9.0,3,8,0,0,0,4,5,4,0,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,1,1,0,0,0,4,5,1,8,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,1,2,0,0,0,4,5,1,2,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,2,3,0,0,0,4,5,2,3,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,3,8,0,0,0,4,5,4,0,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,1,7,0,0,0,4,5,3,8,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,2,3,0,0,0,4,5,2,7,0,50,7,0,0,4,1,0,30423562,1,0
-1,-9.0,3,9,0,0,0,0,5,5,0,0,42,3,0,0,4,1,0,30423562,2,0
-1,-9.0,1,7,0,0,0,0,5,3,9,0,42,3,0,0,4,1,0,30423562,2,0
-1,-9.0,2,3,0,0,0,0,5,2,7,0,42,3,0,0,4,1,0,30423562,2,0
-1,-9.0,3,1,0,2,0,6,5,1,0,0,55,5,0,0,4,1,0,30423562,3,0
-1,-9.0,1,2,0,2,0,6,5,1,2,0,55,5,0,0,4,1,0,30423562,3,0
-1,-9.0,2,3,0,2,0,6,5,2,3,0,55,5,0,0,4,1,0,30423562,3,0
-1,-9.0,2,2,0,2,0,6,5,1,0,0,55,5,0,0,4,1,0,30423562,3,0
-1,-9.0,2,3,0,2,0,6,5,2,3,0,55,5,0,0,4,1,0,30423562,3,0
-1,-9.0,3,1,0,2,0,1,5,1,0,0,62,3,0,0,4,1,0,30423562,4,0
-1,-9.0,1,2,0,2,0,1,5,1,2,0,62,3,0,0,4,1,0,30423562,4,0
-1,-9.0,2,3,0,2,0,1,5,2,3,0,62,3,0,0,4,1,0,30423562,4,0
10,4.89,4,12,0,0,7,5,2,8,0,0,54,7,2,0,9,1,0,30424440,1,1
10,4.89,1,12,0,0,7,5,2,8,12,0,54,7,2,0,9,1,0,30424440,1,1
10,4.89,1,12,0,0,7,5,2,8,12,0,54,7,2,0,9,1,0,30424440,1,1
10,4.89,4,3,0,0,7,5,2,2,12,0,54,7,2,0,9,1,0,30424440,1,1
10,4.89,2,2,0,0,7,5,2,1,0,0,54,7,2,0,9,1,0,30424440,1,1
10,4.89,1,2,0,0,7,5,2,1,3,0,54,7,2,0,9,1,0,30424440,1,1
10,4.89,2,3,0,0,7,5,2,2,3,0,54,7,2,0,9,1,0,30424440,1,1
-1,-9.0,1,17,0,0,3,5,1,7,1,0,29,3,1,0,9,1,0,30424961,1,1
-1,-9.0,1,17,0,0,3,5,1,7,17,0,29,3,1,0,9,1,0,30424961,1,1
-1,-9.0,3,3,0,0,3,5,1,2,17,0,29,3,1,0,9,1,0,30424961,1,1
50,12.01,3,10,0,0,1,0,1,6,0,0,56,4,1,0,2,1,0,30425498,1,0
50,12.01,1,2,0,0,1,0,1,1,10,0,56,4,1,0,2,1,0,30425498,1,0
50,12.01,1,5,0,0,1,0,1,1,3,0,56,4,1,0,2,1,0,30425498,1,0
50,12.01,2,3,0,0,1,0,1,2,5,0,56,4,1,0,2,1,0,30425498,1,0
10,1.48,4,12,0,0,1,21,3,8,0,2,41,7,2,0,8,1,0,30425519,1,2
10,1.48,1,7,0,0,1,21,3,3,12,2,41,7,2,0,8,1,0,30425519,1,2
10,1.48,1,12,0,0,1,21,3,8,7,2,41,7,2,0,8,1,0,30425519,1,2
10,1.48,1,2,0,0,1,21,3,1,12,2,41,7,2,0,8,1,0,30425519,1,2
10,1.48,2,3,0,0,1,21,3,2,3,2,41,7,2,0,8,1,0,30425519,1,2
10,1.48,2,7,0,0,1,21,3,3,0,2,41,7,2,0,8,1,0,30425519,1,2
10,1.48,2,3,0,0,1,21,3,2,7,2,41,7,2,0,8,1,0,30425519,1,2
-1,-9.0,1,2,0,0,3,20,3,1,12,1,50,4,2,0,8,1,0,30425519,2,2
-1,-9.0,1,12,0,0,3,20,3,8,3,1,50,4,2,0,8,1,0,30425519,2,2
-1,-9.0,1,7,0,0,3,20,3,3,12,1,50,4,2,0,8,1,0,30425519,2,2
-1,-9.0,2,3,0,0,3,20,3,2,7,1,50,4,2,0,8,1,0,30425519,2,2
-1,-9.0,3,14,0,1,0,18,3,6,0,3,8,5,2,0,8,1,0,30425519,3,2
-1,-9.0,1,16,0,1,0,18,3,7,14,3,8,5,2,0,8,1,0,30425519,3,2
-1,-9.0,3,3,0,1,0,18,3,2,16,3,8,5,2,0,8,1,0,30425519,3,2
-1,-9.0,2,7,0,1,0,18,3,3,0,3,8,5,2,0,8,1,0,30425519,3,2
-1,-9.0,2,3,0,1,0,18,3,2,7,3,8,5,2,0,8,1,0,30425519,3,2
-1,-9.0,3,8,0,0,3,21,2,4,15,0,38,4,1,0,9,1,0,30426917,1,1
-1,-9.0,3,15,0,0,3,21,2,2,8,0,38,4,1,0,9,1,0,30426917,1,1
-1,-9.0,2,2,0,0,3,21,2,1,15,0,38,4,1,0,9,1,0,30426917,1,1
-1,-9.0,2,3,0,0,3,21,2,2,3,0,38,4,1,0,9,1,0,30426917,1,1
-1,-9.0,3,14,0,1,0,7,2,6,0,1,5,3,1,0,9,1,0,30426917,2,1
-1,-9.0,1,6,0,1,0,7,2,0,14,1,5,3,1,0,9,1,0,30426917,2,1
-1,-9.0,0,3,0,1,0,7,2,2,6,1,5,3,1,0,9,1,0,30426917,2,1
15,0.87,0,4,2,0,2,5,1,0,0,0,37,7,1,0,3,1,0,30427142,1,2
15,0.87,0,3,2,0,2,5,1,2,4,0,37,7,1,0,3,1,0,30427142,1,2
15,0.87,2,7,2,0,2,5,1,3,0,0,37,7,1,0,3,1,0,30427142,1,2
15,0.87,1,12,2,0,2,5,1,8,7,0,37,7,1,0,3,1,0,30427142,1,2
15,0.87,1,7,2,0,2,5,1,3,12,0,37,7,1,0,3,1,0,30427142,1,2
15,0.87,1,12,2,0,2,5,1,8,7,0,37,7,1,0,3,1,0,30427142,1,2
15,0.87,4,3,2,0,2,5,1,2,12,0,37,7,1,0,3,1,0,30427142,1,2
-1,-9.0,2,2,0,0,0,0,2,1,0,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,2,3,0,0,0,0,2,2,3,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,3,9,0,0,0,0,2,5,0,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,1,1,0,0,0,0,2,1,9,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,1,5,0,0,0,0,2,1,2,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,1,2,0,0,0,0,2,1,5,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,2,3,0,0,0,0,2,2,3,0,70,7,0,0,9,1,0,30428473,1,1
-1,-9.0,2,2,0,0,0,0,2,1,0,0,69,4,0,0,9,1,0,30428473,2,1
-1,-9.0,2,3,0,0,0,0,2,2,3,0,69,4,0,0,9,1,0,30428473,2,1
-1,-9.0,0,6,0,0,0,0,2,0,0,0,69,4,0,0,9,1,0,30428473,2,1
-1,-9.0,0,3,0,0,0,0,2,2,6,0,69,4,0,0,9,1,0,30428473,2,1
40,5.9,1,2,0,0,2,0,3,1,5,0,42,7,2,0,7,1,0,30429626,1,2
40,5.9,1,12,0,0,2,0,3,8,3,0,42,7,2,0,7,1,0,30429626,1,2
40,5.9,1,2,0,0,2,0,3,1,12,0,42,7,2,0,7,1,0,30429626,1,2
40,5.9,1,12,0,0,2,0,3,8,3,0,42,7,2,0,7,1,0,30429626,1,2
40,5.9,1,5,0,0,2,0,3,1,12,0,42,7,2,0,7,1,0,30429626,1,2
40,5.9,1,2,0,0,2,0,3,1,5,0,42,7,2,0,7,1,0,30429626,1,2
40,5.9,2,3,0,0,2,0,3,2,3,0,42,7,2,0,7,1,0,30429626,1,2
40,5.87,4,12,0,0,1,3,3,8,0,0,46,6,2,0,7,1,0,30429626,2,2
40,5.87,1,5,0,0,1,3,3,1,12,0,46,6,2,0,7,1,0,30429626,2,2
40,5.87,1,12,0,0,1,3,3,8,5,0,46,6,2,0,7,1,0,30429626,2,2
40,5.87,4,3,0,0,1,3,3,2,12,0,46,6,2,0,7,1,0,30429626,2,2
40,5.87,2,2,0,0,1,3,3,1,0,0,46,6,2,0,7,1,0,30429626,2,2
40,5.87,2,3,0,0,1,3,3,2,3,0,46,6,2,0,7,1,0,30429626,2,2
-1,-9.0,2,7,0,0,0,3,3,3,0,0,17,2,2,0,7,1,0,30429626,3,2
-1,-9.0,2,3,0,0,0,3,3,2,7,0,17,2,2,0,7,1,0,30429626,3,2
25,6.59,4,12,0,0,1,7,1,8,0,0,31,2,1,0,0,1,0,30429881,1,0
25,6.59,4,3,0,0,1,7,1,2,12,0,31,2,1,0,0,1,0,30429881,1,0
-1,-9.0,2,2,0,0,0,7,2,1,0,0,76,2,0,0,6,1,0,30430588,1,2
-1,-9.0,2,3,0,0,0,7,2,2,3,0,76,2,0,0,6,1,0,30430588,1,2
-1,-9.0,2,2,0,0,0,7,2,1,0,0,84,2,0,0,6,1,0,30430588,2,2
-1,-9.0,2,3,0,0,0,7,2,2,3,0,84,2,0,0,6,1,0,30430588,2,2
-1,-9.0,3,15,0,0,3,14,1,2,15,0,55,5,1,0,10,1,0,30433564,1,0
-1,-9.0,3,15,0,0,3,14,1,2,15,0,55,5,1,0,10,1,0,30433564,1,0
-1,-9.0,3,10,0,0,3,14,1,6,15,0,55,5,1,0,10,1,0,30433564,1,0
-1,-9.0,3,3,0,0,3,14,1,2,10,0,55,5,1,0,10,1,0,30433564,1,0
-1,-9.0,3,3,0,0,3,14,1,2,0,0,55,5,1,0,10,1,0,30433564,1,0
5,0.94,4,12,0,0,1,5,1,8,0,0,35,2,1,0,9,1,0,30433951,1,1
5,0.94,4,3,0,0,1,5,1,2,12,0,35,2,1,0,9,1,0,30433951,1,1
5,1.45,0,4,0,0,1,20,1,0,0,2,56,7,1,0,2,1,0,30434024,1,0
5,1.45,0,3,0,0,1,20,1,2,4,2,56,7,1,0,2,1,0,30434024,1,0
5,1.45,3,1,0,0,1,20,1,1,0,2,56,7,1,0,2,1,0,30434024,1,0
5,1.45,1,8,0,0,1,20,1,4,2,2,56,7,1,0,2,1,0,30434024,1,0
5,1.45,3,3,0,0,1,20,1,2,8,2,56,7,1,0,2,1,0,30434024,1,0
5,1.45,0,6,0,0,1,20,1,0,0,2,56,7,1,0,2,1,0,30434024,1,0
5,1.45,1,6,0,0,1,20,1,0,6,2,56,7,1,0,2,1,0,30434024,1,0
60,76.58,3,3,3,0,1,7,1,2,0,1,58,1,1,0,9,1,0,30435407,1,1
25,8.15,2,5,0,2,2,5,2,1,0,0,32,7,2,0,5,1,0,30436528,1,2
25,8.15,1,12,0,2,2,5,2,8,5,0,32,7,2,0,5,1,0,30436528,1,2
25,8.15,1,8,0,2,2,5,2,4,12,0,32,7,2,0,5,1,0,30436528,1,2
25,8.15,1,2,0,2,2,5,2,1,8,0,32,7,2,0,5,1,0,30436528,1,2
25,8.15,1,8,0,2,2,5,2,4,3,0,32,7,2,0,5,1,0,30436528,1,2
25,8.15,1,7,0,2,2,5,2,3,8,0,32,7,2,0,5,1,0,30436528,1,2
25,8.15,1,0,0,2,2,5,2,0,7,0,32,7,2,0,5,1,0,30436528,1,2
25,11.82,4,12,0,0,7,0,2,8,0,0,31,4,2,0,5,1,0,30436528,2,2
25,11.82,1,0,0,0,7,0,2,0,12,0,31,4,2,0,5,1,0,30436528,2,2
25,11.82,1,2,0,0,7,0,2,1,1,0,31,4,2,0,5,1,0,30436528,2,2
25,11.82,2,3,0,0,7,0,2,2,3,0,31,4,2,0,5,1,0,30436528,2,2
-1,-9.0,3,1,0,0,0,2,2,1,0,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,1,0,0,0,2,2,1,2,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,7,0,0,0,2,2,3,2,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,2,0,0,0,2,2,1,7,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,6,0,0,0,2,2,0,3,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,1,0,0,0,2,2,1,6,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,1,0,0,0,2,2,1,2,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,1,7,0,0,0,2,2,3,2,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,2,3,0,0,0,2,2,2,7,0,68,9,0,1,2,1,0,30438160,1,0
-1,-9.0,2,2,0,0,0,2,1,1,0,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,1,8,0,0,0,2,1,4,3,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,1,2,0,0,0,2,1,1,8,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,1,8,0,0,0,2,1,4,3,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,3,3,0,0,0,2,1,2,8,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,2,7,0,0,0,2,1,3,0,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,2,3,0,0,0,2,1,2,7,0,61,7,0,0,1,1,0,30439680,1,0
-1,-9.0,2,7,0,0,3,0,1,3,0,0,59,3,1,0,2,1,0,30440400,1,0
-1,-9.0,1,0,0,0,3,0,1,0,7,0,59,3,1,0,2,1,0,30440400,1,0
-1,-9.0,0,3,0,0,3,0,1,2,1,0,59,3,1,0,2,1,0,30440400,1,0
-1,-9.0,2,2,0,0,0,5,1,1,0,0,67,3,0,0,9,1,0,30440443,1,1
-1,-9.0,2,3,0,0,0,5,1,2,3,0,67,3,0,0,9,1,0,30440443,1,1
-1,-9.0,3,3,0,0,0,5,1,2,0,0,67,3,0,0,9,1,0,30440443,1,1
-1,-9.0,3,8,0,0,0,3,2,4,0,0,48,2,0,0,1,1,0,30440473,1,0
-1,-9.0,1,9,0,0,0,3,2,5,8,0,48,2,0,0,1,1,0,30440473,1,0
-1,-9.0,3,14,0,1,0,7,2,6,0,2,10,2,0,0,1,1,0,30440473,2,0
-1,-9.0,3,3,0,1,0,7,2,2,14,2,10,2,0,0,1,1,0,30440473,2,0
